index	mean_abs_asymmetry	median_abs_asymmetry	pairs_ge_0_10	pairs_ge_0_20	max_abs_asymmetry
166	0.11315526884909088	0.07276006821461367	14	8	0.39337305886601653
167	0.1264696307510008	0.10063876850848674	18	8	0.4296356421356421
168	0.12586853678402976	0.11156204906204911	23	7	0.3010158855229277
169	0.12370079292161022	0.09847150111234612	17	9	0.5065908270133622
170	0.1036978495098427	0.07595041890816545	10	6	0.3420940170940171
171	0.11358708429104286	0.09822317744852962	16	7	0.3055555555555556
172	0.09848777592722321	0.06700937950937952	11	4	0.3722943722943723
173	0.09416956085756768	0.07937833879735293	12	4	0.28739316239316226
174	0.10939606138869905	0.08430458430458443	17	5	0.5353535353535355
175	0.13505588102125665	0.11851646006575584	22	8	0.41666666666666663
176	0.10631464761586401	0.09366686539381802	16	6	0.3056943056943058
177	0.10714388582639758	0.09845494880706149	18	5	0.3326923076923076
178	0.10851739070235657	0.10644234482262652	19	4	0.271062271062271
179	0.14659336825896793	0.10676373704542724	18	9	0.49166666666666675
180	0.11890576800414616	0.09715226088465523	18	5	0.41233766233766234
181	0.08054284710681422	0.04744876335785431	10	6	0.2694444444444445
182	0.09339756157004345	0.07435802833530106	14	1	0.2446235102925243
183	0.08107981024247563	0.0527701465201465	9	4	0.24015438786565535
184	0.11983905954109754	0.1035674028631775	21	5	0.3727880101119538
185	0.10739779803746939	0.09048527230345405	16	7	0.27561327561327564
186	0.11526480047473431	0.09620910193093296	17	7	0.3611111111111111
187	0.1270141939556152	0.10138888888888886	18	6	0.406511544011544
188	0.10178636613895897	0.10015331890331883	18	4	0.329059829059829
189	0.12704711824430134	0.10795112555675934	19	7	0.2939182030091122
190	0.10802708321380965	0.07694787340273898	13	5	0.5436507936507937
191	0.1189190175665848	0.10885295260295258	19	3	0.4632034632034633
192	0.08392137291385052	0.07623626373626374	11	2	0.26826923076923087
193	0.11638269463973692	0.08578227328227322	15	10	0.33333333333333326
194	0.12948505011965322	0.0996370120489839	18	9	0.3618506493506493
195	0.102388719003369	0.09210284664830123	14	5	0.42024642024642017
196	0.09115139061788656	0.06937920256582225	13	4	0.34577922077922074
197	0.1469883785931588	0.13317307692307684	22	9	0.45579631635969664
198	0.1204254907333226	0.10636585636585644	18	5	0.3448773448773448
199	0.0801658315049267	0.05665666404302766	11	3	0.31496478873239436
200	0.11882007839380868	0.11113040999404633	21	5	0.3841991341991342
201	0.1364347398384957	0.09793321897195142	18	8	0.3717948717948718
202	0.09663681611104787	0.0700530530075984	16	4	0.24885215794306714
203	0.12204013758644575	0.09523809523809518	17	9	0.3875
204	0.13979965233032882	0.11233930211202944	19	8	0.5494227994227995
205	0.08456164430209458	0.07267947232735966	14	2	0.2757936507936508
206	0.12344816679937251	0.12007651972440705	20	7	0.3928571428571428
207	0.11770871672706927	0.09520296800226385	17	7	0.35
208	0.09750391288616854	0.08856367615170432	14	4	0.2766025641025641
209	0.11197345886713148	0.0861176702085793	15	5	0.413888888888889
210	0.12463306692793459	0.09623362748362743	17	5	0.38852813852813856
211	0.09698424377388315	0.09028844785887044	16	4	0.2586580086580087
212	0.10857026799728464	0.07852078477078478	13	6	0.32172865013774105
213	0.11320338750182968	0.10650183150183151	19	4	0.45187793427230044
214	0.12208274625581497	0.09959055029477559	18	8	0.39990817263544537
215	0.09520565659463438	0.07445727199248325	12	6	0.41414141414141414
216	0.13052701534882497	0.1073398823398824	21	7	0.4236111111111111
217	0.11536897441053437	0.10168567738990275	18	6	0.30880230880230886
218	0.09915956924866441	0.07042436419036935	11	6	0.3917748917748919
219	0.11898111945593806	0.10861222111222113	20	4	0.3222583363428434
220	0.12360414211940035	0.09996884428702607	18	6	0.39742063492063484
221	0.10438944048632481	0.10862611566836919	19	4	0.2648809523809524
222	0.1136062263916511	0.07578463203463201	17	7	0.3557692307692308
223	0.108844275142824	0.08958333333333329	14	4	0.3208333333333333
224	0.13880852232724833	0.1085723921831476	20	7	0.5238751147842057
225	0.10741292632297755	0.0981449346286094	17	2	0.24980322707595426
226	0.09323905828920767	0.08324314574314573	17	3	0.288961038961039
227	0.10050741531748786	0.0888456240728968	15	3	0.31805555555555554
228	0.10728667248086796	0.08892048874443242	16	6	0.3271337426267004
229	0.08879945288662744	0.0611652236652237	12	3	0.3848443223443224
230	0.12148213393678607	0.0945824519768182	17	9	0.34316378066378067
231	0.11107932437024413	0.08933982683982689	15	5	0.36904761904761907
232	0.11068058965386111	0.08208786163331619	16	8	0.32348484848484854
233	0.08220279798251418	0.049580434503609855	13	2	0.330952380952381
234	0.11485060564899446	0.08919552669552672	17	8	0.37483766233766236
235	0.12893839673075694	0.10571302896847073	19	8	0.45698051948051943
236	0.13049619787509242	0.11038961038961034	20	8	0.34935897435897434
237	0.12126224946194003	0.09456349597194666	18	7	0.4108946608946609
238	0.13669721877014876	0.09373196248196247	17	10	0.3805555555555556
239	0.1029071462436806	0.07454535079375027	14	3	0.4294871794871795
240	0.10889264295954436	0.10531479475141442	18	5	0.2809523809523809
241	0.10965671158799625	0.09379389549844089	14	4	0.4063311688311689
242	0.11224241107803848	0.08905488450942997	17	7	0.27341597796143247
243	0.10472810230466013	0.0809676434676434	17	5	0.2929292929292931
244	0.118674725483571	0.08753783384065075	14	5	0.39781746031746046
245	0.12802178866919584	0.09351601681147129	15	8	0.36507936507936517
246	0.08555133819485079	0.06198309266491092	12	3	0.3833333333333333
247	0.07475547039940979	0.053129782971332196	11	0	0.19834710743801653
248	0.10282094295778674	0.07484241111001669	15	5	0.4555555555555556
249	0.11426432891968528	0.06834955484123215	15	7	0.35277777777777775
250	0.10003543779018598	0.07429464119604967	15	6	0.2777777777777778
251	0.08906231284325608	0.0724012099012099	12	3	0.2763888888888889
252	0.08372416058475597	0.05310983208710485	15	2	0.38611111111111107
253	0.12652297409953195	0.11820818070818073	24	6	0.34722222222222227
254	0.08257805798752235	0.05860268448296607	13	1	0.45299145299145305
255	0.10314318265395944	0.08170995670995668	15	4	0.3555555555555556
256	0.11510735928683004	0.09866747635633674	18	5	0.4458333333333334
257	0.10627699301141472	0.07757690541781453	16	5	0.32738095238095244
258	0.10039337648172475	0.07819674012855826	16	6	0.27380952380952384
259	0.1132357155044415	0.1028887778887779	19	5	0.4267676767676768
260	0.10947368601151147	0.08490259740259745	16	8	0.3045634920634921
261	0.11556439363737699	0.08946608946608944	14	7	0.33530106257378983
262	0.11631551274637061	0.09321789321789328	15	8	0.3277657397375706
263	0.12256251374769302	0.0929934875197359	16	6	0.5028860028860027
264	0.11505935665400029	0.0950659189295553	17	5	0.36291486291486297
265	0.0997679779476621	0.06220156106519742	15	7	0.2921030456241724
266	0.10615196016657817	0.08520765050854676	15	5	0.41666666666666663
267	0.09440090781319976	0.05921723123227604	11	5	0.33510894426387394
268	0.09660148017755787	0.0577690111140815	12	6	0.3428571428571428
269	0.08884071920910375	0.0710476392294574	13	3	0.36309523809523814
270	0.11316977123902006	0.08516977935992023	16	6	0.41111111111111115
271	0.14074199554219832	0.11819657615112161	20	10	0.4751082251082252
272	0.08123065527168175	0.06488729384856148	12	3	0.2861111111111112
273	0.11349653432986766	0.07716588966588964	16	7	0.48717948717948717
274	0.1435435553286599	0.13565659692420257	26	5	0.38203463203463206
275	0.0973794912802062	0.0815456843625858	15	5	0.28055555555555556
276	0.11167302188295573	0.09562098255280074	17	5	0.2781746031746032
277	0.13477337002598422	0.09867670208579299	17	8	0.5277777777777778
278	0.11542078393737591	0.09160145410145415	17	6	0.37003968253968256
279	0.11443381678390217	0.08606765709038441	16	7	0.303030303030303
280	0.10899560058624291	0.10448890897834559	19	4	0.2964367400987119
281	0.09933146515519545	0.055194805194805185	12	5	0.5101010101010102
282	0.11323680794711526	0.09056573317136707	17	4	0.5089081497532202
283	0.10566353367116281	0.07341288761743311	16	4	0.4137265512265512
284	0.10487996215028866	0.09537363067292648	16	4	0.3014957264957265
285	0.12286628140634757	0.0972840291022109	18	5	0.6374458874458875
286	0.09632214361727809	0.07999700097171297	15	2	0.3861111111111112
287	0.13229696504077643	0.12032336350518169	20	7	0.38997113997114
288	0.09469986629611044	0.08055061136047056	12	3	0.3842532467532467
289	0.11911886213129276	0.09326953100960786	18	8	0.37301587301587297
290	0.11946277983409866	0.11140627049717958	20	5	0.3305860805860806
291	0.10471307010199454	0.07053079496261316	13	6	0.3391053391053392
292	0.0978890300433194	0.08085235293942081	16	4	0.23551587301587307
293	0.09757321037864146	0.07746124180983333	11	4	0.35897435897435903
294	0.12395512909143938	0.11069952774498229	19	8	0.32317172264355365
295	0.08638600377823596	0.052480663276117806	12	3	0.4083333333333334
296	0.11576543092228114	0.08648157398157391	16	7	0.37629870129870135
297	0.10678568321547409	0.07579907466271102	16	5	0.4636752136752137
298	0.11278025840285763	0.08855024083897325	17	5	0.40096153846153854
299	0.09295847817908208	0.07007001836547291	12	6	0.3277777777777777
300	0.12144079916700484	0.12131217765020583	22	6	0.26901709401709395
301	0.11048880262495286	0.10489920877244821	21	4	0.387741046831956
302	0.09085350266661621	0.07743077629441268	10	5	0.2763888888888889
303	0.09703146733129658	0.07092490842490842	13	5	0.32384559884559877
304	0.09975825502527379	0.08420329670329668	16	5	0.3002889129649693
305	0.09316887675562452	0.0719884282384283	15	1	0.33769513314967864
306	0.10956530097721948	0.0966401023219205	18	7	0.2819985569985571
307	0.12632760663997325	0.09597372324645059	17	8	0.4884559884559885
308	0.0961151115920642	0.06603519719716897	16	4	0.27772227772227775
309	0.10907401839833551	0.10280969030969031	20	5	0.28847209128899276
310	0.1349672643139886	0.0744154835063926	15	8	0.5066574839302113
311	0.1358779113407261	0.10567377564816746	20	10	0.39583333333333337
312	0.0840556899669149	0.0717155319428047	13	2	0.24242424242424243
313	0.09582616506965634	0.08172887718342259	13	5	0.2541666666666667
314	0.11965773058922867	0.08414502164502163	16	6	0.4279761904761905
315	0.1323123013824038	0.10193575364029905	18	10	0.30833333333333335
316	0.13259287433689906	0.10902246849750055	20	9	0.3245867768595042
317	0.12079513569056889	0.09691558441558443	17	5	0.4277777777777778
318	0.10600181461257005	0.09930523310805	17	6	0.3480498374864573
319	0.10615757304297638	0.09571445768628872	17	2	0.34332490670518856
320	0.1181888087391182	0.12476725152781498	21	7	0.26190476190476186
321	0.09878577131164624	0.07055375180375179	13	5	0.41414141414141414
322	0.09955280301257681	0.08652717587576739	14	4	0.3736111111111111
323	0.10158102654368127	0.07922733831824735	15	4	0.29040404040404044
324	0.12719450888064843	0.12247474747474754	21	6	0.39957264957264954
325	0.11382301400840666	0.10427558552558547	19	4	0.5025641025641027
326	0.08771632827464027	0.05831395716959095	12	5	0.28748852157943067
327	0.1110133696921469	0.08137317494711857	15	7	0.4358974358974359
328	0.10221504312146651	0.06166371507280602	13	6	0.4321789321789323
329	0.11064976971266985	0.0862264398355948	14	7	0.34867216117216127
330	0.09951378666700904	0.07582224113914252	15	5	0.299127640036731
331	0.11718145568844458	0.08490676967789643	17	4	0.5115440115440116
332	0.10984449042761037	0.09451331496786045	16	6	0.3466810966810967
333	0.1256685874510245	0.09415135920417611	17	7	0.4420940170940171
334	0.08594490975386194	0.08251262626262623	13	1	0.2635427952329361
335	0.12233225193105689	0.10605019980019983	20	6	0.5198412698412699
336	0.1131934213867099	0.08184176934176934	17	7	0.4805555555555556
337	0.11514863227144491	0.10906051375001435	19	4	0.3005952380952381
338	0.08594895490568771	0.058465702031643224	13	2	0.2363455988455988
339	0.1020725817274046	0.06558790121530197	12	7	0.3303358613217768
340	0.0991946660360553	0.0910561660561661	16	3	0.3542568542568542
341	0.08749277537956583	0.05693692066931508	12	5	0.3472222222222222
342	0.08000585993810493	0.06062007596898761	11	1	0.375
343	0.11209076639481036	0.088231339367703	15	7	0.36676899000842667
344	0.09596708839799963	0.06639957264957269	13	3	0.3132177681473456
345	0.10168273909070964	0.08910191920755303	16	3	0.28470418470418474
346	0.0955435066190508	0.08068926023471479	15	2	0.2261072261072261
347	0.08806318013130861	0.06773203322499097	11	4	0.3027777777777778
348	0.09787108021876482	0.0776946058636199	15	4	0.37095220898037806
349	0.12449273287808287	0.1017777534742964	18	8	0.31240981240981236
350	0.1203994149750125	0.1063297813297813	18	4	0.29761904761904767
351	0.12044551105183841	0.12097971472971478	20	6	0.26547619047619053
352	0.11465153478064277	0.10291148601007755	19	5	0.3012820512820513
353	0.10971066573125898	0.09746552352186152	18	6	0.4095238095238095
354	0.12430975911823117	0.10591302636757172	18	6	0.37777777777777777
355	0.11855106005500798	0.10365250057951719	18	7	0.37596153846153857
356	0.0995092667761255	0.08405136530136534	15	4	0.2926587301587301
357	0.1129764884366357	0.07743137144545598	15	7	0.41762820512820503
358	0.12344857654556758	0.08352223160961952	16	9	0.38461538461538464
359	0.11229563885080318	0.09237914862914859	17	4	0.3376623376623378
360	0.1143990481191719	0.10201118326118325	18	6	0.31525482093663904
361	0.1111378108897315	0.09123329721921272	17	4	0.35988455988455986
362	0.11372673194322787	0.08492063492063484	17	8	0.2953296703296703
363	0.11879162351180063	0.08547077922077922	17	6	0.4595959595959597
364	0.13919543618914088	0.11797028728846909	20	10	0.3522435897435897
365	0.11274804637080565	0.10332218286763745	20	6	0.3224206349206349
366	0.13110743788427315	0.11269841269841274	19	8	0.4000721500721501
367	0.11523703870188082	0.10128760128760139	19	6	0.3861111111111113
368	0.12102294988685304	0.09256465720934354	15	6	0.44588744588744594
369	0.09940279534016196	0.08867435381519886	13	4	0.28441558441558434
370	0.11327407797344846	0.09699675324675328	17	5	0.4083333333333333
371	0.09548074039111171	0.08381952643316284	13	5	0.2695707070707069
372	0.09263555208524264	0.07173520923520924	13	3	0.28174603174603174
373	0.10030382712440972	0.08385218068316655	14	4	0.43888888888888894
374	0.12424474498604887	0.13421849615031436	21	8	0.3277777777777778
375	0.09624768291808411	0.07590999571633375	16	4	0.3136904761904762
376	0.1002150565957651	0.09402056277056281	18	2	0.27777777777777785
377	0.08891027627823402	0.07513994221740705	14	2	0.2497294372294373
378	0.13270490135486937	0.1019841269841271	19	9	0.3493506493506493
379	0.10567379627612236	0.07788416591233488	17	6	0.31111111111111117
380	0.1355424177887366	0.1115687911462559	20	9	0.3525941976646202
381	0.12062005370264013	0.09261117670208574	16	6	0.5142857142857142
382	0.11312589775031093	0.0999285312425518	18	5	0.3388888888888888
383	0.12383410606441979	0.11137820512820512	20	6	0.44300144300144306
384	0.10606815337529167	0.06733055676717645	14	6	0.34523809523809523
385	0.11495169486660098	0.09122569349842072	17	6	0.31807359307359295
386	0.1260663298048595	0.09140860117972802	17	9	0.4650072150072151
387	0.11441735893293721	0.09656038406038409	17	6	0.4444444444444444
388	0.10562347763718867	0.08034188034188033	13	4	0.3484848484848486
389	0.10630967203470405	0.11495726495726499	19	5	0.28392857142857136
390	0.10196312782473686	0.08441558441558444	16	6	0.31719795356158986
391	0.11279349740457298	0.10831043956043959	19	5	0.39280303030303027
392	0.11977483484765816	0.09189213564213569	16	8	0.38333333333333325
393	0.11047879939925394	0.09649297920744782	18	6	0.3134157509157509
394	0.13569323404737407	0.11584923914469367	22	9	0.42207792207792216
395	0.1154101601458089	0.10660990027187203	18	2	0.25288600288600294
396	0.09750312922127906	0.086735360598997	14	4	0.30555555555555575
397	0.11232566037170177	0.10122926227279622	18	5	0.2976190476190476
398	0.08914507096458654	0.09113800909575556	15	3	0.25541125541125537
399	0.10893485066687159	0.089780348759222	17	2	0.4155844155844156
400	0.12351493337008702	0.1316885135066953	22	6	0.25434981684981695
401	0.12222477199536523	0.10037462537462538	18	8	0.34704184704184704
402	0.12637431869319407	0.09932321466412378	17	6	0.38070263070263066
403	0.09660494547658437	0.07344032141567344	16	3	0.4394841269841269
404	0.12402308744471571	0.09159590409590412	17	6	0.43577705549536544
405	0.12102535521496256	0.11330535661521585	19	8	0.3852813852813852
406	0.11269175776484786	0.07530165452700666	14	7	0.3027777777777779
407	0.12146456035033716	0.10064873773260455	18	9	0.3066804407713499
408	0.11171725887768355	0.09616620752984387	18	5	0.4466089466089467
409	0.10216880062564015	0.07686242481376931	17	3	0.4194444444444443
410	0.11633500892730514	0.10750032795487341	19	4	0.4145299145299146
411	0.08063389120127276	0.052125671667925144	11	3	0.3609345200254291
412	0.09719737269219769	0.08405344655344649	15	5	0.3002225047679593
413	0.11544968967344128	0.08125060669875012	16	7	0.3619047619047619
414	0.12294156505237382	0.09800958040394647	17	7	0.4125
415	0.11214511291335875	0.09921536796536795	18	5	0.3583333333333335
416	0.10020189719426807	0.07896825396825402	14	5	0.36260683760683765
417	0.1315704305060899	0.11008852258852259	21	8	0.41190476190476194
418	0.09082043141608871	0.08367390185571996	14	2	0.21388888888888896
419	0.10848985943949666	0.11228564080676756	19	3	0.35649350649350653
420	0.11983341828892408	0.08623087770815044	15	6	0.4068181818181819
421	0.12885365758551842	0.11714302112029384	20	6	0.37678571428571417
422	0.1281383198850122	0.12463615929525018	22	6	0.3795684113865932
423	0.10062086734221817	0.08913523345341529	18	4	0.3017399267399267
424	0.13664362428366908	0.134167555662434	23	6	0.4265873015873016
425	0.12907758341230383	0.1199840847728171	20	8	0.4402777777777779
426	0.11722022282068166	0.10043433945482608	18	6	0.3333333333333333
427	0.12738836975926177	0.10113308408762958	18	7	0.3557692307692308
428	0.10638743068987412	0.08684371184371184	15	4	0.29727940291320565
429	0.09778776208300324	0.08046044864226681	14	3	0.36965811965811973
430	0.12013398318615989	0.10597224567294991	19	6	0.37125315998555436
431	0.11574488681162814	0.11677155715247903	19	7	0.41379870129870133
432	0.07610300305162661	0.050332638800948654	12	3	0.23465821417165855
433	0.10637988756986837	0.07168361941089207	13	8	0.3722222222222221
434	0.1261408875245303	0.08846153846153842	15	6	0.49702380952380953
435	0.11103383306755052	0.07962801087801086	12	5	0.43542568542568544
436	0.11549421170900041	0.11690197428833785	21	4	0.3167388167388169
437	0.11354616928533917	0.09377049717958813	17	5	0.2714285714285714
438	0.10965923866051906	0.09839630066902794	17	4	0.3319444444444445
439	0.11281079656026306	0.0714285714285714	16	4	0.4012987012987013
440	0.09774295387158172	0.07569670157698333	15	5	0.29431679431679436
441	0.1243954876650673	0.10458152958152961	19	10	0.3333333333333334
442	0.10565462969832368	0.10335497835497834	19	4	0.2933369447453954
443	0.1026779217960396	0.07911570397165785	13	8	0.3043831168831169
444	0.11539954079566755	0.08045224977043172	16	6	0.43470418470418476
445	0.10709340102879367	0.08758690804145347	17	4	0.23537573537573547
446	0.10824839782772988	0.09949684509543671	18	4	0.3084415584415584
447	0.09753673497271449	0.07655677655677656	16	6	0.3194805194805195
448	0.09116917438246931	0.07893217893217902	12	2	0.3845598845598845
449	0.1135925122560846	0.09306665556665544	17	5	0.3704545454545454
450	0.11690117325253903	0.11409493284493286	20	5	0.3101141282959464
451	0.11517854734617432	0.09554681429681428	18	6	0.5401769591910437
452	0.09652381933245142	0.08338062563414678	15	4	0.3264415553147948
453	0.1328661446499155	0.1133494342121103	22	9	0.33814854941615513
454	0.11043476226868246	0.09559558203924406	18	4	0.2861111111111111
455	0.11412422222148003	0.10293494384403479	19	4	0.3349025974025974
456	0.11418988638098754	0.08397915216097035	14	8	0.35277777777777763
457	0.11688609658626732	0.09529340608886064	17	6	0.3782051282051283
458	0.1252314658377932	0.09131200372397558	17	7	0.43145743145743154
459	0.1176900839592901	0.10029900654900659	18	5	0.32257179440278033
460	0.1136279305039975	0.09752419297873838	18	4	0.3727925243770315
461	0.11461635765279597	0.10163530718108174	18	6	0.2900432900432901
462	0.11753696161373285	0.08931473456121336	17	8	0.34194053208137726
463	0.11202961349008082	0.08058835104289652	14	6	0.37564102564102564
464	0.1378357156232743	0.12522893772893773	22	7	0.47835497835497826
465	0.10400839690612418	0.09549175394245821	16	2	0.23055555555555557
466	0.11169694359915232	0.10336743211263061	18	7	0.27103174603174596
467	0.10323231890933554	0.08111983869026121	14	5	0.4031385281385282
468	0.12073728143270397	0.10970784266238812	19	5	0.45277777777777795
469	0.08771433590042212	0.07964822735949498	14	3	0.2540086673889491
470	0.10652151387720105	0.09008330373567247	17	5	0.2944444444444444
471	0.12535519063341305	0.10516431924882635	19	7	0.3095238095238094
472	0.09471361384106797	0.08540903540903544	16	3	0.32773564463705307
473	0.10572176086073864	0.08264298832480654	16	4	0.3887987012987013
474	0.12333916217158854	0.09914044289044283	18	7	0.32873376623376627
475	0.10944339928814961	0.08902883110629589	15	4	0.3952991452991453
476	0.09455993809386895	0.07903157448611997	11	5	0.2982123510292525
477	0.08933012242337894	0.07689810189810187	12	3	0.2833333333333333
478	0.11545537686969613	0.0854929161747344	17	7	0.2930555555555555
479	0.09882631585309777	0.09030237439328348	13	3	0.33983387504514273
480	0.1082735089577279	0.07654466745375837	14	5	0.3455988455988457
481	0.08888871537719169	0.06476204475564273	12	4	0.26875901875901875
482	0.08468017233355475	0.07271023541830202	11	3	0.2520023990094412
483	0.11526096969572218	0.10748013723365832	19	7	0.36507936507936517
484	0.09474004718349577	0.06880411255411253	12	5	0.35117079889807157
485	0.13787690604672037	0.11862373737373733	20	6	0.4375
486	0.11761705433680467	0.0961551164015953	18	7	0.40016233766233766
487	0.12176083418881116	0.11213666028806876	21	6	0.39960274467316725
488	0.10864237622133482	0.08208288190682561	13	7	0.4742883379247016
489	0.10853352279942123	0.09511183261183265	17	5	0.37402597402597404
490	0.09987436326931631	0.09550172050172046	17	3	0.2873737373737373
491	0.10009326308008554	0.08512843323982888	12	4	0.4636752136752138
492	0.09389921201567596	0.0722380710056767	12	2	0.43864468864468853
493	0.10446366653019448	0.07572103170694722	13	6	0.4260461760461761
494	0.11803966087736893	0.0749885215794307	14	8	0.37426267003731806
495	0.0862706546725433	0.07834022038567506	14	1	0.3611186348862405
496	0.12786615301953544	0.11016105107014199	20	7	0.38816738816738816
497	0.09237724572498365	0.07575883712247342	15	3	0.2583333333333333
498	0.10100567192169836	0.0802916176155612	16	4	0.3500000000000001
499	0.10365964258943344	0.08062423687423684	15	6	0.2583333333333334
500	0.1381668771566872	0.10982559107559109	19	9	0.5071166207529845
501	0.09798477129089592	0.07791469893742625	14	4	0.24864718614718612
502	0.09199158656585034	0.062005932252411106	13	4	0.2956210456210455
503	0.12962159069846863	0.1030122655122655	18	5	0.44017094017094016
504	0.10861498377770253	0.0890945322283351	17	6	0.33055555555555566
505	0.11230695856442766	0.07568679009139956	15	6	0.38606847697756796
506	0.12335950187796109	0.08425786228283028	16	10	0.4069264069264068
507	0.08904951211155862	0.07887743125419175	13	3	0.25000000000000006
508	0.10450920293803351	0.09254842379842376	17	5	0.2944444444444445
509	0.10345917050062381	0.11221407700280944	19	1	0.2504932114407146
510	0.10934214233269933	0.0782497041299858	15	6	0.3899350649350649
511	0.14116561645504241	0.12682633201199142	24	9	0.4081196581196581
512	0.10814792527740669	0.09220982460419075	17	5	0.28313353313353307
513	0.10976881114925291	0.08459674128688216	15	6	0.3045288045288046
514	0.1271331357305536	0.10949695844062046	20	10	0.3493506493506493
515	0.10231951349775723	0.0924759903633143	15	4	0.23257493680028907
516	0.11910534030945898	0.08585927960927964	16	7	0.4444444444444444
517	0.11499327470438228	0.10778411729115953	19	5	0.33114423455332553
518	0.10591111966352046	0.059369796869796876	14	7	0.35042735042735046
519	0.10152949741884869	0.09092361081797692	17	6	0.32539682539682546
520	0.10530051759111725	0.0813214758637294	16	4	0.3780663780663781
521	0.10893315433835066	0.0913461538461538	14	4	0.38888888888888884
522	0.11357311082556494	0.08826134741627703	16	5	0.4055555555555556
523	0.1028389265865258	0.071308083543999	16	4	0.3041666666666667
524	0.0976398295927212	0.07241243604879963	15	3	0.3132575757575758
525	0.12740867339138787	0.08140536906542029	15	9	0.4126354279523293
526	0.1003388411532351	0.08687497948061326	17	3	0.24883449883449882
527	0.12690002898336233	0.10152417027417027	18	8	0.38055555555555554
528	0.11948647133639663	0.09526515151515144	17	7	0.39102564102564097
529	0.09560559587501544	0.08701090576090587	15	2	0.3704906204906204
530	0.1177898100046521	0.09981747161644733	18	6	0.35481185481185484
531	0.10876607866177862	0.08924282787919147	14	5	0.4246031746031746
532	0.09473423789738344	0.07623556998556999	13	3	0.38055555555555565
533	0.10110680101343779	0.10629426058363309	19	1	0.25829725829725836
534	0.09446839547405064	0.06645105676795826	13	5	0.30972222222222223
535	0.10738239009018995	0.08999638858793788	17	6	0.26538461538461544
536	0.11896021534305785	0.10790487254955888	21	4	0.43646694214876036
537	0.09071399595567328	0.0820075757575758	14	3	0.2791666666666667
538	0.09250934537159461	0.08346861471861466	15	4	0.25595882990249186
539	0.12966392089044676	0.12615717615717617	21	7	0.39610881542699716
540	0.10847780901264682	0.1027777777777778	19	6	0.2830128205128205
541	0.10759295398646657	0.0786640758231667	15	7	0.33928571428571425
542	0.12649474301602986	0.09728371376098643	18	8	0.4044480558565065
543	0.12028248284650335	0.08888093518375204	15	5	0.36753902662993576
544	0.11821118360544311	0.11166409614713077	20	7	0.36111111111111116
545	0.11269346544367884	0.0721541715859898	16	7	0.45887445887445877
546	0.11728396290522841	0.091155057064148	17	4	0.601388888888889
547	0.11643113998401024	0.10442083169355898	20	8	0.4138888888888889
548	0.09693081248512321	0.0660246950019677	13	5	0.3568376068376068
549	0.1160885148841295	0.09160763478945297	16	7	0.3432539682539684
550	0.11401477833669468	0.10373792873792875	20	5	0.28194444444444444
551	0.11717594239868033	0.09536927718745902	17	6	0.3070165945165945
552	0.09707170186123452	0.08101753044934867	13	5	0.3066378066378067
553	0.10878525565225311	0.10111958748322392	18	3	0.31313131313131315
554	0.10693074570582042	0.09079484678076222	14	5	0.366396103896104
555	0.13281035333558805	0.12405038143674502	20	7	0.49404761904761907
556	0.10178911153222933	0.06623395543850083	14	5	0.3672128927410618
557	0.1272673270419216	0.11926357093610615	19	9	0.33717532467532474
558	0.11432056768297699	0.09338439338439347	17	5	0.2964285714285714
559	0.13037340365685435	0.07910120982304075	15	10	0.4115079365079365
560	0.127197015226518	0.11322969959333595	19	7	0.3733449648942606
561	0.13142632825197914	0.09353632478632479	17	7	0.4783549783549783
562	0.09919577037188007	0.09424603174603172	17	3	0.27081252081252083
563	0.11328630097436115	0.1110259974056389	21	4	0.26875901875901886
564	0.10856210470620414	0.10079289397471211	18	4	0.30269730269730266
565	0.09934635863733174	0.08068909146053832	16	6	0.26176718430239554
566	0.10829855613119593	0.06952818308452113	15	4	0.4841269841269842
567	0.08375501581060694	0.06216461550968591	9	3	0.43194444444444446
568	0.11375138619856928	0.10513350286077555	19	5	0.31684981684981683
569	0.091774075786293	0.0685598634542296	13	4	0.3227564102564102
570	0.10191028645600776	0.08170995670995679	16	4	0.2947330447330447
571	0.0997762545937962	0.08510598183293444	15	6	0.2958333333333334
572	0.09600517465967745	0.09076252030797488	15	4	0.32321428571428573
573	0.13618439527663817	0.12034304079758629	22	6	0.3502768749247622
574	0.12733457215158028	0.101519314019314	18	8	0.41666666666666674
575	0.11062605323968962	0.0861742424242424	16	6	0.3057963163596967
576	0.1028268065279909	0.0813098517643972	15	5	0.2658730158730158
577	0.07861984859957544	0.06484014278508515	12	2	0.22863247863247865
578	0.11933427112951228	0.10091089466089467	18	5	0.3571686529433008
579	0.10775375511291002	0.0804113477929099	15	6	0.3502886002886002
580	0.09903725282913288	0.09311171649519917	17	2	0.3556014692378328
581	0.08663916425333412	0.07478354978354976	13	3	0.2738951189655416
582	0.09476911814059703	0.07835012210012213	10	3	0.35468319559228656
583	0.1160618694882993	0.09166279729660015	16	8	0.3611111111111111
584	0.10904484958182142	0.10423336444463208	19	7	0.3125
585	0.09858707233867287	0.09262959262959272	15	4	0.24788961038961044
586	0.08540069016754888	0.06495339558719851	10	3	0.33350550964187337
587	0.14192757096486291	0.13309680343131056	23	8	0.4019480519480519
588	0.13103339734395006	0.08836996336996333	17	9	0.7072649572649572
589	0.11772493197749277	0.07769872750666598	16	4	0.4423076923076923
