feature_cap	analysis_set	directed_pairs	mean_roc_auc	median_roc_auc	sd_roc_auc	mean_pr_auc	mean_brier	reciprocal_pairs	mean_abs_delta_auc	median_abs_delta_auc	pairs_ge_0_10	pairs_ge_0_20	max_abs_delta_auc	repeat
25	downsample_sources_to_25_all_targets	56	0.49722362468169695	0.49532623088961114	0.12268568851501836	0.6033380864791243	0.2534595470489708	21	0.10636739407203102	0.09623709623709625	10	3	0.287202380952381	45
25	downsample_sources_to_25_all_targets	56	0.5103297508685805	0.5	0.1047157258054296	0.597335646028369	0.25396595344498946	21	0.08811076925330628	0.06845730027548214	7	3	0.23461538461538461	46
25	downsample_sources_to_25_all_targets	56	0.49410233923635355	0.4981040086673889	0.10948733909071261	0.5956597684534438	0.2613281694224553	21	0.10045308155217614	0.0869736324281778	9	2	0.2958552597637105	47
25	downsample_sources_to_25_all_targets	56	0.511677810143462	0.49350649350649345	0.11584308226499306	0.6119607905630018	0.25403535590530557	21	0.10354061484823332	0.09623709623709625	9	3	0.3179487179487179	48
25	downsample_sources_to_25_all_targets	56	0.4929699419834835	0.49354811854811853	0.10901994468055895	0.6015567657358434	0.253640219204211	21	0.09762163223270777	0.06711422380436466	7	2	0.31439393939393945	49
25	downsample_sources_to_25_all_targets	56	0.5082889259447186	0.4986111111111111	0.11185842289968193	0.6120599625972645	0.25169326490612914	21	0.0984219408503751	0.10601469237832872	11	2	0.2194444444444446	50
25	downsample_sources_to_25_all_targets	56	0.49601613262799127	0.48733974358974363	0.10121065209281015	0.6021356071629678	0.25209852262215504	21	0.10510208053536205	0.10691328873147049	11	0	0.18870523415977963	51
25	downsample_sources_to_25_all_targets	56	0.5012857258162899	0.49034299034299034	0.12102962974523716	0.5951759286049947	0.253811918297777	21	0.1109999552118173	0.10741341991342002	11	1	0.26426603699330975	52
25	downsample_sources_to_25_all_targets	56	0.5104193942572223	0.5165425243770314	0.10726041322314325	0.6040442533295752	0.25186199619359406	21	0.08705457072820344	0.09002949319850728	8	1	0.3215811965811966	53
25	downsample_sources_to_25_all_targets	56	0.4920503015843525	0.4902288732394366	0.13065119457304403	0.6077997793692396	0.2555029591472376	21	0.10767574180895015	0.10705266955266951	11	2	0.31925366300366304	54
25	downsample_sources_to_25_all_targets	56	0.5292748534675952	0.5	0.11637216805676295	0.6144021880127511	0.25126183352902814	21	0.0796556461054815	0.06770502225047675	4	1	0.25108225108225113	55
25	downsample_sources_to_25_all_targets	56	0.503912328344861	0.4933097205824478	0.12301390090209709	0.6066618601475221	0.2540396392654594	21	0.10733909832249874	0.09623709623709625	10	4	0.3320741758241758	56
25	downsample_sources_to_25_all_targets	56	0.5136973409373435	0.49702380952380953	0.1078852366190548	0.6129960899577593	0.2505814391189715	21	0.1036435049159121	0.09623709623709625	10	2	0.20137741046831953	57
25	downsample_sources_to_25_all_targets	56	0.5226596808110034	0.527958152958153	0.10755787159823355	0.6144765723462583	0.2514114112023546	21	0.094151506913305	0.09255138800593349	7	1	0.20386904761904762	58
25	downsample_sources_to_25_all_targets	56	0.5047131678080724	0.48327013362224625	0.11907087455323054	0.6025384423687034	0.2556481214221115	21	0.11032926440028139	0.09523809523809523	8	4	0.23922668240850042	59
25	downsample_sources_to_25_all_targets	56	0.49569016979745556	0.47559523809523807	0.12182679890414265	0.5949765003122932	0.2531412253452717	21	0.06705030707797308	0.04713537636072851	2	1	0.35984848484848486	60
25	downsample_sources_to_25_all_targets	56	0.5156415154573136	0.527056277056277	0.10794500823756566	0.6106720860612432	0.25364013052329926	21	0.09116190866122272	0.07734988016678152	8	0	0.19017992961654934	61
25	downsample_sources_to_25_all_targets	56	0.5158363358671743	0.5059934392680872	0.11329142728270436	0.616914552797162	0.2503112607402272	21	0.11046308421811438	0.10070211478662183	11	2	0.32301032301032306	62
25	downsample_sources_to_25_all_targets	56	0.5239377745606882	0.5055096418732782	0.08813007960225268	0.615059366296592	0.25057820558407606	21	0.08748742446268513	0.06190210415562536	8	1	0.22985670432853533	63
25	downsample_sources_to_25_all_targets	56	0.5038181600951688	0.5120490620490621	0.09978255384619227	0.6081652825410142	0.25481209444712005	21	0.10325870596928768	0.08866016612495492	8	3	0.24874084249084266	64
25	downsample_sources_to_25_all_targets	56	0.504769488829388	0.4935064935064935	0.11078032062834703	0.6039884335144755	0.2522040874527243	21	0.12059445438240936	0.09623709623709625	10	3	0.2615613553113553	65
25	downsample_sources_to_25_all_targets	56	0.5104965689142625	0.492288961038961	0.12248791277037883	0.6123054396606081	0.2538411989378883	21	0.12098514468987309	0.11165223665223678	12	4	0.25718221172766637	66
25	downsample_sources_to_25_all_targets	56	0.5041167718014309	0.5100846123573397	0.1188997025618285	0.6044158742010536	0.2517016589741213	21	0.11251909546563839	0.10273060273060275	12	2	0.2538461538461538	67
25	downsample_sources_to_25_all_targets	56	0.5018258284970776	0.5051011195377393	0.10466741740620981	0.5998441856386186	0.25245488214541945	21	0.0922183054854081	0.0936840936840937	8	2	0.26013708513708517	68
25	downsample_sources_to_25_all_targets	56	0.5157981903018886	0.5111973316198668	0.11515120780828422	0.6214412640308772	0.25327804529788034	21	0.12024163395459356	0.09623709623709625	10	3	0.34358974358974353	69
25	downsample_sources_to_25_all_targets	56	0.5185571800558596	0.532819264069264	0.1194246534790631	0.6222852433191095	0.2516660460683838	21	0.12720729293232497	0.09623709623709625	10	5	0.3285482123510292	70
25	downsample_sources_to_25_all_targets	56	0.4976384042246547	0.48673157828087404	0.1302894568630697	0.6101590702745606	0.25171931245686235	21	0.0979929171476181	0.10320512820512817	12	2	0.2858974358974358	71
25	downsample_sources_to_25_all_targets	56	0.5035942692851475	0.5	0.12089165237848497	0.6035402972277417	0.2549661045192114	21	0.1065949002237186	0.11255411255411257	12	2	0.23461538461538461	72
25	downsample_sources_to_25_all_targets	56	0.5102600405984632	0.5030032467532467	0.11906039703555439	0.6175400758706654	0.2562264961220412	21	0.12158022703911675	0.10271546635182993	12	4	0.31018981018981007	73
25	downsample_sources_to_25_all_targets	56	0.5017200727263662	0.5112435295533887	0.12440413666789345	0.5957566422796938	0.253491350395972	21	0.08878559321329578	0.06872294372294374	4	2	0.39487179487179475	74
25	downsample_sources_to_25_all_targets	56	0.48784048979811623	0.47648071625344346	0.12151589933041208	0.5979704746065175	0.25628139713241227	21	0.11299000638103437	0.10113829832139687	11	3	0.3191902794175522	75
25	downsample_sources_to_25_all_targets	56	0.5072389301772705	0.5174106019176442	0.1201942057184707	0.6111213008664734	0.251159202593474	21	0.11723112682391079	0.09392879847425295	9	4	0.37846320346320345	76
25	downsample_sources_to_25_all_targets	56	0.5227402181983363	0.520319264069264	0.13552431267835172	0.611716085949398	0.25453560963031674	21	0.08900999307415075	0.0469904899482364	6	3	0.2987179487179486	77
25	downsample_sources_to_25_all_targets	56	0.5055555059860724	0.49034299034299034	0.12772694251103212	0.6120093808721795	0.2536724573199292	21	0.12340674364521995	0.11204906204906206	12	2	0.25757575757575757	78
25	downsample_sources_to_25_all_targets	56	0.5138553183569018	0.5181321026391449	0.11437934657301786	0.6058008243639618	0.2534888517489805	21	0.12386592725101046	0.11144411144411143	12	4	0.255952380952381	79
25	downsample_sources_to_25_all_targets	56	0.5228098258397954	0.5024377031419285	0.12453623053952333	0.6154319740993189	0.25129240108713974	21	0.10966144342653397	0.11309523809523814	12	2	0.23967698967698958	80
25	downsample_sources_to_25_all_targets	56	0.5109468648888406	0.4967948717948718	0.11472647670886525	0.6051699017139303	0.2517874439439301	21	0.08432525364229222	0.09361471861471865	8	1	0.21212121212121215	81
25	downsample_sources_to_25_all_targets	56	0.49857553184917947	0.48755165289256197	0.11308907489033532	0.6039083995187625	0.2538182796832786	21	0.09735817675844198	0.0975842339478703	9	1	0.20995670995670995	82
25	downsample_sources_to_25_all_targets	56	0.5058036202049428	0.5145833333333333	0.13296767265068576	0.6099288093928976	0.25183205847302476	21	0.10802741711032364	0.07939282939282943	7	2	0.39265873015873015	83
25	downsample_sources_to_25_all_targets	56	0.5137880444308501	0.5175985985845142	0.11750784963838808	0.6192046088294075	0.2511866227063388	21	0.13351625404282255	0.12056277056277048	11	7	0.25855962219598577	84
25	downsample_sources_to_25_all_targets	56	0.5042266332895048	0.4906204906204906	0.12667228949174486	0.617268416298266	0.25449304066492606	21	0.10775939593504075	0.09622195985832349	9	3	0.2511857469603949	85
25	downsample_sources_to_25_all_targets	56	0.5179697793955785	0.5235042735042735	0.12506384294533904	0.6203484885680369	0.2533805381673517	21	0.10860994925952859	0.09623709623709625	10	3	0.27543290043290053	86
25	downsample_sources_to_25_all_targets	56	0.4880927863806671	0.4972949585625642	0.12552306718629308	0.5919271054190615	0.25463293124689346	21	0.10942314892493235	0.10660173160173159	12	2	0.286345598845599	87
25	downsample_sources_to_25_all_targets	56	0.5008260676653133	0.4967532467532467	0.11745688892486716	0.6049304940613396	0.25508208101867785	21	0.09289376892609928	0.051767676767676796	8	4	0.285991785991786	88
25	downsample_sources_to_25_all_targets	56	0.509917135124773	0.5289663388254937	0.12656894928256002	0.6060762847022573	0.2559653364409972	21	0.10132035231838599	0.08730514044214438	8	3	0.27307692307692294	89
25	downsample_sources_to_25_all_targets	56	0.5052009735895722	0.5001967729240456	0.10017036964117983	0.6037245398745589	0.2524979645167676	21	0.08870560135993646	0.0926226551226551	9	1	0.2230998168498169	90
25	downsample_sources_to_25_all_targets	56	0.4971168016681152	0.4800521448248721	0.12044682215318447	0.6048030814689026	0.25209144415047785	21	0.1011564841830527	0.09623709623709625	10	2	0.23592032967032978	91
25	downsample_sources_to_25_all_targets	56	0.5060442708300023	0.5192307692307692	0.1117019091284898	0.6106384162508317	0.25374960928557344	21	0.09299916294268774	0.0726092089728454	7	2	0.24233058608058616	92
25	downsample_sources_to_25_all_targets	56	0.5111533119042665	0.4967532467532467	0.11030610139889371	0.6097045557486559	0.2532788327371643	21	0.09984461579143308	0.08188705234159788	9	2	0.3628205128205128	93
25	downsample_sources_to_25_all_targets	56	0.5290340915530977	0.527958152958153	0.1085322561484304	0.6256223237803124	0.24965467157587007	21	0.11084170611447915	0.09623709623709625	10	5	0.26666666666666666	94
25	downsample_sources_to_25_all_targets	56	0.49707604318036797	0.5064935064935064	0.11654007075401521	0.6003291138260013	0.25397068300786246	21	0.12647679117520894	0.11471861471861466	13	4	0.2871900826446281	95
25	downsample_sources_to_25_all_targets	56	0.49473064707696934	0.5	0.1142814263451544	0.5936346386789173	0.2524438108752684	21	0.09111364897559338	0.0861411315956771	7	2	0.24608724608724608	96
25	downsample_sources_to_25_all_targets	56	0.5027110346179591	0.5106626328217237	0.11610552464472554	0.6044833999220943	0.25614413901211747	21	0.10697956905771978	0.09623709623709625	10	2	0.2538461538461538	97
25	downsample_sources_to_25_all_targets	56	0.49024449669984815	0.4806244260789716	0.13729431393501804	0.6006079190292308	0.25461333399460406	21	0.10501150387628348	0.09210284664830126	9	2	0.3513049450549451	98
25	downsample_sources_to_25_all_targets	56	0.4907106194410989	0.47638724911452185	0.11081738499776347	0.594852664015597	0.2551570921932114	21	0.09396323107110559	0.07982187999793633	7	1	0.23907910271546629	99
25	downsample_sources_to_25_all_targets	56	0.5236410432271679	0.5108307185771974	0.1207823334784392	0.623380573280533	0.25128779172609167	21	0.12268158369653709	0.09623709623709625	10	8	0.2987179487179487	100
50	downsample_sources_to_25_all_targets	56	0.5184373446960332	0.531865861411316	0.11737423867450042	0.6205932644644293	0.2561776823585818	21	0.10454730513949465	0.08730158730158721	9	3	0.2665759336694036	1
50	downsample_sources_to_25_all_targets	56	0.49462175320107	0.5194444444444444	0.12180432634350626	0.5978198471494963	0.2628530331025924	21	0.10189570420501463	0.10795454545454564	11	3	0.24562180243998433	2
50	downsample_sources_to_25_all_targets	56	0.5028701763414014	0.5064935064935066	0.11501778510129079	0.6126478723068924	0.2546298929442962	21	0.08694603560846473	0.06645299145299144	5	2	0.24839049839049843	3
50	downsample_sources_to_25_all_targets	56	0.4931452765739738	0.5001984126984127	0.13733041186160475	0.6045035280262787	0.2588257791294645	21	0.09314532201398856	0.08162388187996389	6	2	0.3285714285714285	4
50	downsample_sources_to_25_all_targets	56	0.5113668871382769	0.5096648301193756	0.12315679217360553	0.6131802456653777	0.2576402158887422	21	0.11256551602033585	0.08630952380952389	9	4	0.28715728715728717	5
50	downsample_sources_to_25_all_targets	56	0.49112441037028337	0.4926587301587301	0.12115096736663923	0.5996060082389373	0.25756039885535204	21	0.09409633878035192	0.09334898278560244	10	2	0.21424030514939607	6
50	downsample_sources_to_25_all_targets	56	0.4921145255675163	0.5231331168831168	0.1255966894784275	0.606339745335151	0.25955994122116055	21	0.10525527186401523	0.09754689754689749	10	4	0.21924554318920514	7
50	downsample_sources_to_25_all_targets	56	0.5117303044165354	0.5368055555555556	0.13440672247356983	0.6139596871023395	0.2541281225525998	21	0.10202466865627645	0.08813408813408818	10	4	0.26047008547008554	8
50	downsample_sources_to_25_all_targets	56	0.48391442336218954	0.4807692307692307	0.11408504575634026	0.588734126862674	0.2593200753100054	21	0.1272457454847248	0.11469237832874185	15	3	0.30833333333333324	9
50	downsample_sources_to_25_all_targets	56	0.5090608271243217	0.5119141421958324	0.13345322242092356	0.6125699407769074	0.25748648784032585	21	0.11894290190430669	0.12079587079587073	12	3	0.29725829725829733	10
50	downsample_sources_to_25_all_targets	56	0.5174719274739853	0.5257936507936507	0.12856858892391157	0.6198859642538455	0.25892611409034394	21	0.09659289825743092	0.06593406593406603	8	3	0.2568376068376069	11
50	downsample_sources_to_25_all_targets	56	0.5039453392889349	0.5064518814518815	0.11114591682078737	0.6100100390171521	0.25299431113236387	21	0.12102369030071612	0.10927128427128424	14	3	0.31051587301587297	12
50	downsample_sources_to_25_all_targets	56	0.5058565995134269	0.5301402431684121	0.1139969390792029	0.6152594656203801	0.258254871773166	21	0.09510931267379046	0.09799291617473438	10	0	0.18425324675324672	13
50	downsample_sources_to_25_all_targets	56	0.4883978246237026	0.5006455399061033	0.11787321839494108	0.5955778948095409	0.25986432072483867	21	0.0732367567903511	0.06392199349945832	5	1	0.22065056155965257	14
50	downsample_sources_to_25_all_targets	56	0.5113776477927292	0.5361111111111112	0.1295230212063665	0.6129342684121629	0.2533520762267313	21	0.12015852172473722	0.10293683589138136	11	2	0.3103941513032422	15
50	downsample_sources_to_25_all_targets	56	0.4919265236026599	0.5115143854580475	0.1160279136473806	0.6051267683878099	0.2578669935521815	21	0.09403707874075536	0.08915575816984278	10	0	0.18810835629017458	16
50	downsample_sources_to_25_all_targets	56	0.507115796678171	0.5133477633477633	0.10960695171724354	0.606642710372664	0.25537534726812156	21	0.08666259955586826	0.05699035812672176	7	1	0.2553210678210679	17
50	downsample_sources_to_25_all_targets	56	0.5057506142479048	0.5163690476190476	0.11463679405599714	0.60202195689829	0.25926079434607724	21	0.10402230036627332	0.06879509379509374	8	4	0.35357142857142865	18
50	downsample_sources_to_25_all_targets	56	0.5224784057184712	0.5368055555555556	0.1219113592807735	0.6271286462018486	0.25771459582514045	21	0.10147853022601516	0.08739316239316253	9	3	0.31015463409829597	19
50	downsample_sources_to_25_all_targets	56	0.500230230564509	0.5244047619047618	0.10587573239062399	0.5986863759895658	0.25803187609885986	21	0.08341583590348908	0.06955922865013775	6	2	0.22559523809523807	20
50	downsample_sources_to_25_all_targets	56	0.5093988870343018	0.5194805194805194	0.11755317289557897	0.6131133543866838	0.25672299840404333	21	0.09270509432847096	0.07287157287157287	9	3	0.24125874125874114	21
50	downsample_sources_to_25_all_targets	56	0.5177489565479437	0.5216450216450216	0.12025131703860807	0.6200171716268409	0.2529256387838394	21	0.09063763807681864	0.08098290598290614	9	2	0.25676406926406925	22
50	downsample_sources_to_25_all_targets	56	0.5012433545992857	0.5069444444444444	0.11037474290894907	0.6093144829787117	0.25892381624797295	21	0.09149889456044567	0.08948576675849407	8	1	0.2035187035187036	23
50	downsample_sources_to_25_all_targets	56	0.5021745864849944	0.5003607503607503	0.12246484687106914	0.6055018551221093	0.25463611516186807	21	0.11113128465881345	0.09404761904761905	10	3	0.29757363848272944	24
50	downsample_sources_to_25_all_targets	56	0.49084390051928234	0.4935897435897436	0.12683217635953478	0.5919111731536952	0.25820694760792284	21	0.12063965401033261	0.12079587079587073	11	5	0.2946428571428571	25
50	downsample_sources_to_25_all_targets	56	0.48802143933414516	0.4796037296037296	0.13739255810328377	0.6038504346198207	0.26041719786207057	21	0.12416175678476755	0.13482995877362075	15	2	0.23901098901098905	26
50	downsample_sources_to_25_all_targets	56	0.49324596477313914	0.506024531024531	0.13034832507108102	0.6118338129527825	0.2585076937438619	21	0.10320303675891748	0.09405745769382123	10	3	0.3053418803418805	27
50	downsample_sources_to_25_all_targets	56	0.49179066197683585	0.5054171180931744	0.09601281786229446	0.5926671671005097	0.2578065865310995	21	0.08864409374744113	0.0913284325576258	8	0	0.16505716505716517	28
50	downsample_sources_to_25_all_targets	56	0.5023222644921589	0.5023629148629148	0.13106964258060033	0.6171559103166739	0.2610741796062731	21	0.09718363190102718	0.068473566552952	7	2	0.3822843822843822	29
50	downsample_sources_to_25_all_targets	56	0.49754051106226665	0.524301456119638	0.13084483193115143	0.5965095355676192	0.2632406611464014	21	0.11244202120596852	0.11334120425029515	12	3	0.2804417804417805	30
50	downsample_sources_to_25_all_targets	56	0.5196189460931322	0.5257936507936507	0.10476801570722048	0.6177779173802415	0.2530590156038988	21	0.1080782627631905	0.09731710884079642	10	1	0.2676212676212676	31
50	downsample_sources_to_25_all_targets	56	0.47786647165305485	0.46941438842847294	0.11602959507592335	0.5944541307772856	0.2653996791120656	21	0.1155635592415362	0.10023310023310017	11	4	0.2946428571428571	32
50	downsample_sources_to_25_all_targets	56	0.5173767590469507	0.5238095238095237	0.1262467415026369	0.6125844764382816	0.2562037450022307	21	0.08743471823314518	0.060606060606060774	9	2	0.28044178044178053	33
50	downsample_sources_to_25_all_targets	56	0.5022588346834962	0.5163690476190476	0.11414906724347197	0.6157934299113628	0.25826539559905437	21	0.10039826594152548	0.0915750915750917	9	2	0.2448511084874721	34
50	downsample_sources_to_25_all_targets	56	0.5052201471767162	0.5257936507936507	0.1415354829374709	0.614763368895794	0.2583398225627878	21	0.10585296797113147	0.09076479076479083	10	3	0.2989316239316241	35
50	downsample_sources_to_25_all_targets	56	0.5130518587221875	0.5257936507936507	0.13091863691569264	0.6157844573944823	0.25818131288201035	21	0.09408351135075116	0.08293650793650803	8	3	0.23386472682247328	36
50	downsample_sources_to_25_all_targets	56	0.4925172993023276	0.5193556443556443	0.12646888425477903	0.6017806449553215	0.2579294776511652	21	0.11614860938301584	0.12003148366784727	12	1	0.2725885225885226	37
50	downsample_sources_to_25_all_targets	56	0.49232076646906536	0.5249901613537977	0.12444738014634055	0.6011157283587879	0.25764089099361637	21	0.09424190045874699	0.07296224901858711	10	3	0.21598482610006303	38
50	downsample_sources_to_25_all_targets	56	0.5110109192412672	0.5257936507936507	0.12930506774041148	0.6184779693458365	0.258030636644115	21	0.11944183229394498	0.14300144300144302	12	4	0.29254079254079246	39
50	downsample_sources_to_25_all_targets	56	0.5061643930107553	0.5158653846153847	0.10817137601116289	0.6067843156274019	0.25523884579711087	21	0.12227696029826998	0.11353797717434078	12	3	0.2969064386317907	40
50	downsample_sources_to_25_all_targets	56	0.4992772815664713	0.5181547619047618	0.14331974627006863	0.6087660514024773	0.260719133810096	21	0.12933463216525226	0.13860083578393434	13	5	0.31390264664912554	41
50	downsample_sources_to_25_all_targets	56	0.49271914557177265	0.5064935064935066	0.12528412908283945	0.604353773202038	0.2570180743473008	21	0.09625755412064174	0.09983766233766234	10	1	0.22065056155965246	42
50	downsample_sources_to_25_all_targets	56	0.5002758293814289	0.5257936507936507	0.12402601134494183	0.6121960329172006	0.25697172561365333	21	0.09979253212287785	0.09798534798534808	9	3	0.2863095238095238	43
50	downsample_sources_to_25_all_targets	56	0.5064636417760846	0.5136904761904761	0.1037332190875506	0.6040917863411267	0.255041694820252	21	0.09242423548715847	0.09076479076479083	9	1	0.2582065821502441	44
50	downsample_sources_to_25_all_targets	56	0.49918229999656055	0.5263888888888889	0.125378964605566	0.6124957006061987	0.2576087596847533	21	0.11385594281606723	0.0989362749926131	10	2	0.2946428571428571	45
50	downsample_sources_to_25_all_targets	56	0.5179717414429665	0.5186868686868686	0.12316416212481968	0.6165475000712516	0.2554382380616935	21	0.07401212811401214	0.0634920634920636	7	0	0.1946608946608947	46
50	downsample_sources_to_25_all_targets	56	0.5036623683805068	0.5272366522366523	0.11128502513359942	0.6065665690224478	0.2627220432326366	21	0.09394287957028029	0.09541440207253266	9	1	0.28421812928855184	47
50	downsample_sources_to_25_all_targets	56	0.5118195433499187	0.5335861321776814	0.10610014587110381	0.6010041214587015	0.2578604150620114	21	0.11683355522526913	0.11438561438561434	13	2	0.2548007548007548	48
50	downsample_sources_to_25_all_targets	56	0.49541975538637334	0.5179126429126428	0.11217020388048933	0.5979764598623183	0.2558486132883667	21	0.11128793162815481	0.10055096418732784	11	4	0.2355699855699856	49
50	downsample_sources_to_25_all_targets	56	0.5119053790408624	0.5192178713305473	0.10684102594091971	0.6186423121818269	0.2567645626957472	21	0.10412513104574561	0.07380624426078974	10	2	0.24990161353797713	50
50	downsample_sources_to_25_all_targets	56	0.4926261387866244	0.4901797945972082	0.10598604975817798	0.6048783906716076	0.2554531707893484	21	0.0979407526028159	0.0845598845598845	8	2	0.3189033189033189	51
50	downsample_sources_to_25_all_targets	56	0.5253893535229277	0.5397586372938485	0.13889419881280815	0.6217583969948721	0.25524731367579745	21	0.12054788789515333	0.12659562659562662	13	3	0.22478632478632488	52
50	downsample_sources_to_25_all_targets	56	0.5124831367949165	0.525297619047619	0.10712424251505875	0.6148319135224575	0.2546998025724193	21	0.09376834025407284	0.09076479076479083	10	0	0.19218809359654426	53
50	downsample_sources_to_25_all_targets	56	0.5114287443332738	0.5238224217097456	0.11633248298808736	0.6101877044079458	0.255759732599559	21	0.10407862170483352	0.10101010101010105	11	4	0.30879247015610645	54
50	downsample_sources_to_25_all_targets	56	0.5032020329755605	0.5160714285714285	0.12373908831071571	0.6069078999044383	0.2591615762952057	21	0.11990922839194285	0.11438561438561434	12	3	0.25519480519480525	55
50	downsample_sources_to_25_all_targets	56	0.49862744715068885	0.5181547619047618	0.11533529531544556	0.6065074537480426	0.25753872110980786	21	0.10505270740546029	0.08938244853737815	10	3	0.30952380952380953	56
50	downsample_sources_to_25_all_targets	56	0.5105953166069546	0.5277777777777778	0.11827399586708402	0.6170220235218041	0.2529500090044782	21	0.11097558062529712	0.09920634920634919	10	3	0.3035353535353535	57
50	downsample_sources_to_25_all_targets	56	0.5056452083346404	0.5342893217893219	0.12378957650786035	0.6081736261652431	0.25610715925913613	21	0.11612805615686536	0.07234432234432242	10	3	0.3445443445443446	58
50	downsample_sources_to_25_all_targets	56	0.5072626158087792	0.5181391378574477	0.11302687783758912	0.6061537956227101	0.2674405211144973	21	0.0943479926674549	0.06328709169618274	7	2	0.33769841269841283	59
50	downsample_sources_to_25_all_targets	56	0.4868643138092219	0.4989177489177489	0.12928780514177146	0.5993054994641788	0.2603748173508425	21	0.11095797878997074	0.10180375180375179	11	4	0.25216450216450204	60
50	downsample_sources_to_25_all_targets	56	0.5034639809347716	0.5277777777777778	0.11173027357702883	0.6084244469539583	0.2565989437077786	21	0.09211612574974566	0.07157287157287151	8	1	0.22706081796990885	61
50	downsample_sources_to_25_all_targets	56	0.5227078636018068	0.5262855831037649	0.1254780615812291	0.6168689930370927	0.25645804851089143	21	0.11241501200802465	0.12079587079587073	13	4	0.335309936542331	62
50	downsample_sources_to_25_all_targets	56	0.5208024292905741	0.5344246031746032	0.1006561800542891	0.6206372019533352	0.2567608776439202	21	0.08373769138813951	0.08150183150183143	10	0	0.1921271217045864	63
50	downsample_sources_to_25_all_targets	56	0.5154136197027065	0.5304383116883118	0.12660043419695902	0.615411181262228	0.2574983907641266	21	0.12477000893408428	0.10678210678210676	12	4	0.26308539944903586	64
50	downsample_sources_to_25_all_targets	56	0.5038441704640603	0.5151187196641742	0.10996147283863207	0.6066468138068838	0.2541722997379128	21	0.12297940129703433	0.12079587079587073	13	3	0.3317238317238318	65
50	downsample_sources_to_25_all_targets	56	0.49409440061620186	0.482154848992237	0.1116164751845167	0.6047009096285293	0.25745640029211275	21	0.09493089654284093	0.07693011214137974	9	1	0.26827717736808654	66
50	downsample_sources_to_25_all_targets	56	0.5090190962498672	0.5	0.10026271452835132	0.6084150393070609	0.25678937616639164	21	0.10206544102876647	0.08481336738378992	10	4	0.24112554112554113	67
50	downsample_sources_to_25_all_targets	56	0.517221586007026	0.5057720057720059	0.12304888880914115	0.6170117984447072	0.25713156312599555	21	0.0796619352911652	0.05509641873278237	7	0	0.19266883351390385	68
50	downsample_sources_to_25_all_targets	56	0.5191770415896422	0.5404914529914531	0.11437267432781727	0.624903500687577	0.2565680112023566	21	0.11715741332761635	0.10439560439560447	12	5	0.2574380165289256	69
50	downsample_sources_to_25_all_targets	56	0.5075592760160393	0.5319444444444446	0.13585063857846544	0.611959362306146	0.25712389641291117	21	0.1438861836291871	0.12003148366784733	13	4	0.3809069718160627	70
50	downsample_sources_to_25_all_targets	56	0.49860112700821724	0.5263888888888889	0.13869740094608546	0.6092379529070635	0.2573416720558871	21	0.1220430765976769	0.11632498956442616	11	6	0.30426997245179066	71
50	downsample_sources_to_25_all_targets	56	0.4946921262270746	0.526529808219949	0.12625948818288193	0.6056799847176063	0.26005847822017286	21	0.09884431548506906	0.07622019465809471	9	2	0.2952329360780065	72
50	downsample_sources_to_25_all_targets	56	0.5150376006086976	0.5277777777777778	0.12107791526785679	0.6180249284454167	0.25534380442730675	21	0.1181113613503407	0.11355311355311348	11	4	0.27768710163076354	73
50	downsample_sources_to_25_all_targets	56	0.5044429618267532	0.521626984126984	0.10979878096551911	0.6052035908071917	0.25561613072910505	21	0.10462937321131946	0.09334415584415579	10	1	0.23892930230958404	74
50	downsample_sources_to_25_all_targets	56	0.498446435418838	0.4887896825396826	0.12724183109520057	0.6110342493845963	0.2591219554016972	21	0.11565371620703614	0.11140955004591374	11	4	0.3141774891774891	75
50	downsample_sources_to_25_all_targets	56	0.49946465637029475	0.5257936507936507	0.11345075630962223	0.6102110873630571	0.25447308827764276	21	0.09940590711580286	0.08134822923555318	8	3	0.24820936639118463	76
50	downsample_sources_to_25_all_targets	56	0.4935993796434852	0.5228912501639774	0.1323608326304823	0.6031837081316949	0.2586946572033564	21	0.11229538884788567	0.12079587079587073	11	2	0.2527018436109345	77
50	downsample_sources_to_25_all_targets	56	0.5045977277148394	0.5148809523809523	0.11184295561554868	0.6103248957988947	0.2576495456403888	21	0.0797684597140423	0.07128427128427128	7	1	0.20201200314836684	78
50	downsample_sources_to_25_all_targets	56	0.5223243999486683	0.5342893217893219	0.13906706068556998	0.6166125455420881	0.2568508511079078	21	0.11958489780650014	0.10915492957746481	12	2	0.2074786324786323	79
50	downsample_sources_to_25_all_targets	56	0.515916678006261	0.5181547619047618	0.12469219430003188	0.6155679461691127	0.2564817662492235	21	0.10770645866676597	0.10540508005296739	11	2	0.2556818181818181	80
50	downsample_sources_to_25_all_targets	56	0.4961451315373142	0.5061327561327561	0.11875401450606932	0.6081203717304564	0.2578882988710648	21	0.12721130193235555	0.11438561438561434	11	4	0.31818181818181823	81
50	downsample_sources_to_25_all_targets	56	0.5055652531547675	0.5120031483667847	0.1162575655926595	0.6114011439149676	0.25504053215494854	21	0.08950933000228774	0.07477371113734754	8	1	0.20661976911976915	82
50	downsample_sources_to_25_all_targets	56	0.5198912591978372	0.5276629935720845	0.13008502032879843	0.6213573087684183	0.2569779535991361	21	0.06584924764685145	0.055037294473914145	5	0	0.16936851027760125	83
