layer	feature	k	pooled_effect	se	ci_low	ci_high	p_value	tau2	Q	Q_p	I2	prediction_low	prediction_high	positive_studies	negative_studies	sign_consistency	minimum_effect	maximum_effect	median_effect	significant_positive_studies	significant_negative_studies	study_list	fdr_q
pathway	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	5	0.006930600114531003	0.18311474885513543	-0.5014774480338331	0.515338648262895	0.9716221689578407	0.051555765640188864	6.165341759047936	0.18713603289595404	35.121195931599296	-0.92137746004427	0.9352386602733319	2	3	0.6	-0.38213942703523995	0.7518701327806294	-0.08321172665312293	1	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.989785131632524
pathway	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	5	-0.11268979782605064	0.16740987146368813	-0.5774941160131993	0.352114520361098	0.5377497147110909	0.04142559925614147	5.255310245975711	0.26208965081454283	23.88651073334772	-0.9513816302196738	0.7260020345675726	2	3	0.6	-0.4921072476094049	0.24589268821801405	-0.47875800945999164	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	5	0.08057306263954404	0.13238115471043543	-0.2869759463766762	0.44812207165576434	0.5756299411805578	4.806118499421364e-11	4.699154619458117	0.31958143722404625	14.878306335422092	-0.3407228546355681	0.5018689799146562	3	2	0.6	-0.40725181464168636	0.8641123469038511	0.08938961361918067	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	5	-0.19304103532490957	0.1221329715067489	-0.5321365262480842	0.14605445559826497	0.1891280233179263	4.2686924018256857e-11	2.7918114462548713	0.5932470292536679	0.0	-0.5817226598060343	0.19564058915621518	1	4	0.8	-0.4978241361770415	0.18484260678022393	-0.449648076991443	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	GLYOXYLATE-BYPASS: glyoxylate cycle	5	0.10560193588510561	0.13798772223751135	-0.27751340009862546	0.48871727186883673	0.48675327553580766	4.791082081741009e-11	5.099142691838676	0.27727527398675944	21.555440948885096	-0.33353658147666676	0.5447404532468779	3	2	0.6	-0.36574778809771546	0.8552517896338514	0.09306009164133128	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	5	-0.10887461452887713	0.18441338742335328	-0.6208882613733907	0.4031390323156364	0.5866748681309804	0.0649689267928618	6.281418722481071	0.1790943987582629	36.3201184839966	-1.1100927786504138	0.8923435495926596	2	3	0.6	-0.6120808546514861	0.22791525932972137	-0.19294539838857885	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	5	0.19007889580407736	0.12209800757004573	-0.1489195196681792	0.529077311276334	0.19451364086117054	4.554909680780068e-11	2.5359508052802884	0.638210021674431	0.0	-0.19849145786332836	0.5786492494714831	4	1	0.8	-0.0938984150277196	0.701549443180423	0.155443586206126	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	5	0.12013493566987203	0.1217539813231228	-0.2179083098130558	0.4581781811527999	0.3796480188254645	4.131182850809003e-11	1.0416046280945537	0.9034231052057434	0.0	-0.26734057288539287	0.5076104442251369	4	1	0.8	-0.11155880734249894	0.32026266840902096	0.2507232264158561	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	5	-0.0093781975981659	0.12158629482344119	-0.34695587071984496	0.3281994755235132	0.942222567424772	4.0789069321511896e-11	0.5408032986782096	0.9694091279375594	0.0	-0.39632005286597627	0.3775636576696445	2	3	0.6	-0.1882955866025288	0.1460727382301851	-0.013702039082585906	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	5	0.016531481097206084	0.12732277543512793	-0.3369732155398527	0.3700361777342649	0.9029611384854165	4.08798399407648e-11	4.354655231931581	0.3601311008411243	8.144278089594419	-0.388666415675682	0.4217293778700942	4	1	0.8	-0.4992855642092204	0.5263236933083659	0.03854233126202934	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	HISDEG-PWY: L-histidine degradation I	5	-0.2528506402017161	0.12223839538080027	-0.5922388347239715	0.08653755432053933	0.10741202389665686	4.079100828070563e-11	1.954945889925908	0.744045413894206	0.0	-0.6418677704761448	0.13616649007271264	1	4	0.8	-0.6415624579612151	0.10046853357249515	-0.23433131198385931	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	HISTSYN-PWY: L-histidine biosynthesis	5	-0.0846802224170789	0.19095044393907817	-0.6148436478270782	0.4454832029929204	0.6803585789596877	0.05758661304463912	6.4343609999418545	0.1689734421940067	37.833764688736814	-1.0606524261702956	0.891291981336138	1	4	0.8	-0.4415971126787536	0.7023905165764512	-0.2944484009526826	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9795255493262657
pathway	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	5	-0.004179028677052356	0.12178997869511689	-0.34232221888725317	0.3339641615331485	0.9742712580959642	4.093918721999068e-11	2.249529876478968	0.6899723468101252	0.0	-0.3917690969307915	0.3834110395766868	2	3	0.6	-0.15845203630072838	0.4881621820725752	-0.06280367244880737	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.989785131632524
pathway	HSERMETANA-PWY: L-methionine biosynthesis III	5	-0.026448627533494053	0.2341119124919158	-0.6764475010401678	0.6235502459731797	0.9154938276538128	0.15000293701403858	8.920438165767397	0.06311920681273761	55.15915333228597	-1.4666992382700133	1.413801983203025	2	3	0.6	-0.6702160990208572	0.7885925975577154	-0.11976243278389674	1	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	5	-0.09856651013059207	0.16343460437283702	-0.5523337174614933	0.35520069720030917	0.5789721039034299	0.021342922116178067	5.549364320639729	0.23542427265104207	27.919672076262575	-0.7961961389624249	0.5990631187012408	1	4	0.8	-0.42432950477001136	0.6405774773015621	-0.2145068637386562	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	KETOGLUCONMET-PWY: ketogluconate metabolism	5	-0.06484097548421973	0.12185404778358246	-0.4031620500014853	0.2734800990330458	0.6228258319191514	4.0748985686152855e-11	2.5575691989946185	0.6343576486172762	0.0	-0.4526349401690641	0.3229529892006246	2	3	0.6	-0.4385080515178452	0.2978740944529023	-0.060902133003898934	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9427770460959543
pathway	LACTOSECAT-PWY: lactose and galactose degradation I	5	0.008407410985547516	0.126446072847902	-0.34266316904449357	0.35947799101558864	0.9501783073523306	0.0029213944846214032	2.591275510878634	0.6283694046715897	0.0	-0.42922239507495213	0.4460372170460472	1	4	0.8	-0.4817337002482718	0.15699004914771938	-0.11038834922097518	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	5	-0.018856765443958735	0.12193777980063344	-0.35741031731011386	0.31969678642219634	0.8845923452601632	4.136776579426351e-11	3.502477340459653	0.47750175941740536	0.0	-0.4069172027848103	0.3692036718968928	2	3	0.6	-0.3000738055322868	0.5502570048534169	-0.04541032770296785	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	METH-ACETATE-PWY: methanogenesis from acetate	5	0.044996689469091807	0.22150100330677017	-0.5699886869583904	0.6599820658965742	0.8489375512386715	0.11996429499273416	8.254017413697241	0.08270408226691064	51.53875016834656	-1.2633990252957323	1.353392404233916	3	2	0.6	-0.6072108073178893	0.5991751433436218	0.2003974004271267	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	METHGLYUT-PWY: superpathway of methylglyoxal degradation	5	-0.02170268731902217	0.12177275157128736	-0.3597980473655899	0.3163926727275455	0.8672100718746051	4.100233741822125e-11	2.1202370460957045	0.7136554426475143	0.0	-0.4092379311770803	0.3658325565390359	3	2	0.6	-0.38573939632929705	0.26822180687802644	2.1578441326972463e-05	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	METSYN-PWY: L-homoserine and L-methionine biosynthesis	5	-0.01546679189873544	0.12186474132153712	-0.35381755643711243	0.3228839726396415	0.9051298228766362	4.117670217601794e-11	2.8809975196102764	0.5779335792920196	0.0	-0.4032947881994722	0.37236120440200127	2	3	0.6	-0.23155631518435005	0.5190223067306198	-0.05259238438370962	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	5	-0.045995562301305824	0.12179323539225975	-0.38414779455234804	0.29215666994973644	0.7248727398652678	4.114140603404686e-11	2.2606864478016204	0.6879355524649859	0.0	-0.4335959948214624	0.3416048702188508	2	3	0.6	-0.21353068884443188	0.39961257188929517	-0.0641508624277791	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	NAGLIPASYN-PWY: lipid IVA biosynthesis	5	-0.1965756989815509	0.12209281737506876	-0.5355597041623686	0.1424083061992669	0.18267387340687327	4.120777624350734e-11	2.403451091620401	0.6620036868012975	0.0	-0.5851295350755736	0.19197813711247189	2	3	0.6	-0.432488408823305	0.2287352609925086	-0.23544245370882633	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	NONMEVIPP-PWY: methylerythritol phosphate pathway I	5	0.015645654633906107	0.12948538126562995	-0.3438633983757222	0.3751547076435344	0.9096524563154044	4.468515157415108e-11	4.502010766455312	0.3423091215289416	11.150812214751175	-0.3964346191122782	0.4277259283800904	2	3	0.6	-0.6361122849033682	0.36465684903017537	-0.07598137439564813	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	5	-0.08962759223539202	0.12204019925200714	-0.42846550608599066	0.24921032161520662	0.5034279937066163	4.071644430031748e-11	3.9343268086403347	0.41496670511513634	0.0	-0.47801397397191164	0.2987587895011276	2	3	0.6	-0.41002325209589585	0.5082880060886825	-0.0503913604188957	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	5	-0.06866173240605271	0.1220036560367152	-0.4073981860254259	0.27007472121332043	0.6036286830986978	4.29149292885892e-11	3.759889622279971	0.43947533677941397	0.0	-0.4569318173509159	0.3196083525388105	1	4	0.8	-0.47464125402777	0.4933952529456856	-0.19948392906691464	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	5	0.14289113447277613	0.12202207590035741	-0.19589646088684481	0.48167872983239707	0.3065876111841379	4.538397029308253e-11	2.933873950360942	0.568951727943225	0.0	-0.245437570731192	0.5312198396767442	4	1	0.8	-0.056890471426311505	0.6895225982280541	0.15917516224129472	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	ORNDEG-PWY: superpathway of ornithine degradation	5	0.1268763310786443	0.12190745290220452	-0.21159301981881198	0.4653456819761006	0.3567565289346527	4.3457717192060467e-11	2.2475146051813155	0.6903403997581974	0.0	-0.26108759256376524	0.5148402547210539	4	1	0.8	-0.13289677083954943	0.5294131093514307	0.22224346378376797	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	5	0.1322036055695504	0.1444752232504064	-0.2689239208463989	0.5333311319854996	0.4119321263450737	5.422874730980451e-11	5.579426771565627	0.23283552095273785	28.30804733588122	-0.3275810354660096	0.5919882466051104	4	1	0.8	-0.4623468516523537	0.938437752978599	0.18457152596186038	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	P108-PWY: pyruvate fermentation to propanoate I	5	0.020543244007110138	0.23329555592833096	-0.6271890603145024	0.6682755483287227	0.9340639211305012	0.1527570382879447	9.272345276145186	0.05464118299754618	56.860967954992624	-1.4280252640435442	1.4691117520577643	3	2	0.6	-0.688715452315577	0.5332677912766957	0.2975203272448582	0	1	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	P122-PWY: heterolactic fermentation	5	0.12721157953081283	0.273039539224256	-0.6308677126738337	0.8852908717354594	0.66551970044676	0.22616425317225605	11.367825642836127	0.022726826828748586	64.81297192906233	-1.617961549949816	1.8723847090114416	3	2	0.6	-0.7542534651202035	0.8393982107548996	0.3421130375789085	1	1	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9795255493262657
pathway	P124-PWY: Bifidobacterium shunt	5	0.039878285230533765	0.12182626498361156	-0.2983656518677439	0.37812222232881143	0.759827482879446	4.265345160752146e-11	2.4900825644734246	0.6464125396920074	0.0	-0.3478272622101891	0.42758383267125666	2	3	0.6	-0.4458610228992806	0.16377790835914127	-0.16617943849606606	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	5	-0.0022415288887662524	0.1926030643569556	-0.5369933641687312	0.5325103063911987	0.9912716901164469	0.07811759266536271	6.987408060634264	0.13655514987378622	42.754166276115406	-1.0824630669035573	1.0779800091260248	2	3	0.6	-0.6209268659942339	0.3639011464758506	-0.14408319727434252	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9975257701802731
pathway	P161-PWY: acetylene degradation	5	0.2998417020389453	0.1698147186860852	-0.17163954244757623	0.7713229465254667	0.15220124953568276	0.04348043089172236	5.414998169283937	0.24730286077036268	26.131092293075547	-0.5559788186109458	1.1556622226888364	5	0	1.0	0.035388623417584565	0.897863212861351	0.33458527719780945	1	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	P164-PWY: purine nucleobases degradation I (anaerobic)	5	-0.10626933002802566	0.12189769585349332	-0.4447115910153465	0.23217293095929523	0.43252428981950874	4.0724017457277374e-11	2.460120500409084	0.6517907872046078	0.0	-0.49420220235117407	0.2816635422951228	1	4	0.8	-0.5265293522792405	0.30740441744877256	-0.10757505229538329	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	5	-0.026598371230394834	0.12197751599047005	-0.365262248446321	0.31206550598553134	0.838055429362258	4.097198829036788e-11	3.8767094881270547	0.422948468930467	0.0	-0.41478526685643907	0.3615885243956494	1	4	0.8	-0.44695130057000987	0.5132440657251567	-0.06538819440568425	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	5	0.02811012089759354	0.12189050093969599	-0.3103121638065324	0.36653240560171946	0.8289267144343859	4.535169391108282e-11	3.033432505043585	0.5522462234775927	0.0	-0.3597998540591673	0.41602009585435434	4	1	0.8	-0.6871471827218202	0.3810402695363862	0.055329365978108745	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	P42-PWY: incomplete reductive TCA cycle	5	-0.025465630116567835	0.12171586359419471	-0.36340304381759203	0.3124717835844564	0.84449829317424	4.23335594133401e-11	1.5890278494532386	0.8107628102048396	0.0	-0.41281983105976616	0.3618885708266305	2	3	0.6	-0.26321746698595405	0.40789872551848083	-0.04119615656236814	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	P441-PWY: superpathway of N-acetylneuraminate degradation	5	0.127136593338752	0.19803754364065584	-0.42270377534774134	0.6769769620252453	0.5558271496814885	0.06552489003110941	6.858932123486133	0.14353347255307877	41.681883885345215	-0.9028347987258094	1.1571079854033135	3	2	0.6	-0.5507721593545741	0.8243699153249359	0.15375173298068887	1	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	5	0.20069191798708633	0.12224243026296731	-0.1387074791640119	0.5400913151381845	0.1759854921348253	4.2868185921403976e-11	3.386757955761875	0.49530455304701904	0.0	-0.1883380531102082	0.5897218890843808	4	1	0.8	-0.22349426075701598	0.6372014382328682	0.22795900068580274	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PANTO-PWY: phosphopantothenate biosynthesis I	5	-0.07840738185009408	0.12199728109812638	-0.4171261358024263	0.2603113721022382	0.5554073072807354	4.1289190005569586e-11	3.679641513815737	0.4510938714315137	0.0	-0.46665717887402347	0.30984241517383526	1	4	0.8	-0.43197739910596267	0.46825118775568414	-0.24159415497449008	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	5	-0.0819909595116541	0.12796225582816353	-0.43727113835582654	0.2732892193325184	0.5565546663099272	4.176514498362593e-11	4.394174030911677	0.3552807603342761	8.97037823579091	-0.48922396830711534	0.3252420492838072	1	4	0.8	-0.4295975312620561	0.537533678241578	-0.22565717496423082	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PENTOSE-P-PWY: pentose phosphate pathway	5	-0.17599545466261038	0.12215935312569715	-0.515164192702581	0.16317328337736023	0.2231014927596188	4.072652508233674e-11	3.4590483705278774	0.4841323872120554	0.0	-0.5647610372038285	0.2127701278786078	1	4	0.8	-0.5516495937899099	0.3123566152531497	-0.17205231402889598	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	5	-0.09987896427553047	0.13702708767470365	-0.48032715112947033	0.2805692225784093	0.5064473968280234	4.199931196602587e-11	5.030200247501588	0.2842127748309633	20.48030290669383	-0.5359603136573936	0.3362023851063326	1	4	0.8	-0.3675362063871158	0.6258306076439464	-0.17830183090153623	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	5	-0.17608300118006978	0.1220730205760869	-0.5150120416352558	0.16284603927511623	0.22264403469468713	4.0795891789469504e-11	2.722447231298691	0.6052923891963655	0.0	-0.5645738350190345	0.21240783265889493	1	4	0.8	-0.3955051285573441	0.3455017112828613	-0.20522762670796882	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	5	0.04685174534517443	0.1567620054372035	-0.3883893573319391	0.48209284802228797	0.7799219486771841	0.010525996106900849	5.609652170106282	0.23025778306784794	28.69433115094166	-0.5493821175625774	0.6430856082529263	4	1	0.8	-0.6635531051367731	0.644571260488558	0.09044088623249705	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	5	0.13282760133063673	0.16238642216443563	-0.318029385638393	0.5836845882996665	0.4592983877984379	0.035381432590612084	4.62914381233733	0.32750779283281006	13.590932531855495	-0.6580009098575831	0.9236561125188566	4	1	0.8	-0.12701161168098993	0.7199864775228795	0.2448842485376784	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	5	-0.10996602703356903	0.12205831359593393	-0.44885423436569705	0.228922180298559	0.4185657149674115	4.086982313273368e-11	3.8107990204837456	0.4322165235621034	0.0	-0.4984100566989119	0.2784780026317738	2	3	0.6	-0.46331637574156015	0.4112195998068337	-0.13074109828254254	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PPGPPMET-PWY: ppGpp biosynthesis	5	0.03271624646986863	0.1294537495801372	-0.32670498290140415	0.39213747584114145	0.8129365243604733	4.0701690927627783e-11	4.498945070611045	0.34267258548625407	11.090268113526411	-0.37926336108685943	0.4446958540265967	2	3	0.6	-0.28702313224545345	0.7115217252172514	-0.023005852001088446	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	5	0.17074361585416645	0.24346148137099832	-0.5052138224025456	0.8467010541108785	0.521760769620606	0.17295851778459803	9.593896928102533	0.04785322276981397	58.30682745524227	-1.362891789594038	1.7043790213023708	4	1	0.8	-0.6087514584319768	0.8417401623540445	0.27268852689956063	1	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-1042: glycolysis IV (plant cytosol)	5	-0.07217073924471412	0.17420617687812226	-0.5558446263331978	0.41150314784376946	0.6999188300100344	0.034966059854761755	5.834161353544463	0.21188024929330107	31.438303509212062	-0.8854950120060245	0.7411535335165964	1	4	0.8	-0.4389211912936732	0.6787372343910095	-0.18671364754933512	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9795255493262657
pathway	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	5	-0.07362689847758598	0.1791256286060492	-0.5709593732363292	0.4237055762811572	0.702114049476742	0.027038247357421472	6.2743147274245334	0.1795774947068491	36.24801793068625	-0.8474538717468856	0.7002000747917136	2	3	0.6	-0.5112551284222562	0.6368616922531951	-0.13749248731816088	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9795255493262657
pathway	PWY-1861: formaldehyde assimilation II (RuMP Cycle)	5	-0.1056625683034993	0.3298091998712044	-1.0213597069351055	0.8100345703281069	0.764722156976635	0.4078732591282582	17.488672127337402	0.0015528709057375596	77.12805197058155	-2.3931472544392003	2.1818221178322013	2	3	0.6	-0.8306982215966319	0.9153522725644683	-0.35487853707187056	1	1	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.9826175815195255
pathway	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	5	-0.08618726116564912	0.121701779718073	-0.42408557175775297	0.2517110494264547	0.5179168926126027	4.29280242395649e-11	1.0040672612923822	0.9091786340742598	0.0	-0.47349664093715643	0.3011221186058582	2	3	0.6	-0.4760368345910193	0.04250594608133118	-0.07104910945189354	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-2723: trehalose degradation V	5	-0.1767960734787529	0.12826598017862167	-0.5329195263090842	0.17932737935157847	0.2401676044465194	4.084329427483227e-11	4.400286141543302	0.35453523219488164	9.096820721820388	-0.5849956686984884	0.23140352174098264	1	4	0.8	-0.7145689979447128	0.17650199140401554	-0.12406213408829857	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-2941: L-lysine biosynthesis II	5	-0.1636634535513683	0.15610690043199682	-0.5970856931433852	0.26975878604064857	0.3536185248592344	0.028322801329078974	3.857379958605991	0.42565132137135675	0.0	-0.8941868158166177	0.5668599087138813	1	4	0.8	-0.639972891041863	0.08513930320847969	-0.3182208628316544	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-2942: L-lysine biosynthesis III	5	-0.11203652065997041	0.13076453148201772	-0.47509706402670127	0.2510240227067605	0.4398619967507219	4.2194817171187284e-11	4.583394810528651	0.33277321904898904	12.728443318662345	-0.5281876212505252	0.30411457993058444	1	4	0.8	-0.39028752400242217	0.567586318870677	-0.2650082215137049	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-3001: superpathway of L-isoleucine biosynthesis I	5	-0.104651880222066	0.1295018816454887	-0.46420674563058706	0.25490298518645504	0.4643443711050347	4.268336734022449e-11	4.496793041946501	0.3429279114706195	11.047718614407408	-0.5167846655165012	0.30748090507236914	1	4	0.8	-0.4492471918334308	0.5579299438461005	-0.2884796031779559	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-3841: folate transformations II	5	-0.13052722167556105	0.12211712994921112	-0.46957872938385115	0.20852428603272902	0.3453418918290143	4.164116606427093e-11	3.9616672594055213	0.41121847893986696	0.0	-0.5191584312368753	0.2581039878857533	1	4	0.8	-0.3786155418427513	0.5127141014840522	-0.202777106014157	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
pathway	PWY-4041: &gamma;-glutamyl cycle	5	-0.12605011620320083	0.12187128455257619	-0.46441904766336845	0.21231881525696678	0.3594310750906104	4.280197078909418e-11	1.9005678553392653	0.754040678804735	0.0	-0.513898936006574	0.2617987036001724	2	3	0.6	-0.46242798986734257	0.2134234557440428	-0.16112764293443194	0	0	FrankelAE_2017;LeeKA_2022;MatsonV_2018;PetersBA_2019;WindTT_2020	0.941640018265116
