layer	feature	study	n	responders	nonresponders	prevalence	pseudocount	effect	variance	se	ci_low	ci_high	mean_clr_R	mean_clr_NR
pathway	PWY-7663: gondoate biosynthesis (anaerobic)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.3620723435299739	0.12767513577758616	0.3573165764103117	-0.338268146234237	1.062412833294185	1.744752390068352	1.5306958855427755
pathway	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.43669345753973443	0.12866854900939817	0.35870398521538366	-0.26636635348241755	1.1397532685618863	1.6427956629044298	1.4145944383101903
pathway	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5502570048534169	0.13053657560160226	0.36129845779023506	-0.15788797241544383	1.2584019821222776	0.9741837210557968	0.7149516354486086
pathway	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.4273937955071517	0.12853462035239818	0.35851725251708344	-0.2753000194263318	1.1300876104406352	1.6486585132711657	1.4293336241450627
pathway	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5942051563707816	0.13137485887605846	0.3624566993118743	-0.11620997428049196	1.3046202870220553	1.6286002799180812	1.3178978816406484
pathway	PWY66-400: glycolysis VI (metazoan)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.14626789977064064	0.12584676772015327	0.35474887980112535	-0.5490399046395651	0.8415757041808463	1.3198349169526549	1.2541050624488024
pathway	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5494395222484286	0.13052159255524107	0.3612777221961535	-0.1586648132560322	1.2575438577528895	0.9689701329776145	0.7103032242324261
pathway	METSYN-PWY: L-homoserine and L-methionine biosynthesis	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5190223067306198	0.12997993199316427	0.36052729715399395	-0.18761119569120832	1.2256558091524479	0.888966079147511	0.6379600711295673
pathway	LACTOSECAT-PWY: lactose and galactose degradation I	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	-0.05628022031907336	0.12554298713175077	0.35432045824613456	-0.750748318481497	0.6381878778433504	-0.009777043492747198	0.039615550729583525
pathway	PWY-6353: purine nucleotides degradation II (aerobic)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.6949444784932944	0.13353932654823666	0.3654303306353164	-0.021298969551925673	1.4111879265385145	0.9935094322808846	0.607799503945486
pathway	PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.8417401623540445	0.1372989710937616	0.3705387578833847	0.11548419690261047	1.5679961278054786	1.2123609284161048	0.7457855408491132
pathway	PWY-6305: putrescine biosynthesis IV	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.8414080958971726	0.1372896558091198	0.3705261877507713	0.11517676790566089	1.5676394238886844	1.2471449590577954	0.7737712628125949
pathway	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.18484260678022393	0.1260596425664532	0.355048788994489	-0.5110530196489745	0.8807382332094223	1.3995697281432773	1.3270961134160693
pathway	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.4390736339751939	0.12870329034596775	0.35875240813960785	-0.26408108597843744	1.1422283539288252	1.597181010200792	1.3436545905254922
pathway	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.36286764524205667	0.12768474487782328	0.3573300223572367	-0.3374991985781273	1.0632344890622407	1.6897421899185607	1.4870950523000523
pathway	PWY-6608: guanosine nucleotides degradation III	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.6517208732079464	0.1325691976880135	0.36410053239182927	-0.06191617028003904	1.3653579166959318	1.1819871923181364	0.816831469558981
pathway	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.7746988367371519	0.1354928342057963	0.3680935128548129	0.05323555154171866	1.4961621219325851	1.487782281461359	1.1150767495845737
pathway	PWY-7234: inosine-5'-phosphate biosynthesis III	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5241434112906744	0.13006896800508846	0.36065075627965687	-0.18273207101745303	1.2310188935988018	0.6760393962463224	0.33799512061458786
pathway	PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5313099360866221	0.13019503354817089	0.3608254890499989	-0.1759080224513757	1.23852789462462	1.593975036922149	1.2846798309252603
pathway	HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.5263236933083659	0.1301071399140607	0.3607036732749761	-0.18065550631058724	1.233302892927319	0.9731171229016908	0.7578936702760337
pathway	PWY0-1261: anhydromuropeptides recycling	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.3037932547229839	0.12702836843868442	0.3564103932809542	-0.39477111610768634	1.0023576255536542	1.2304990001127845	1.0849693280691783
pathway	PWY-5484: glycolysis II (from fructose 6-phosphate)	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.18574492890919828	0.12606521572202276	0.35505663734399157	-0.5101660802850252	0.8816559381034217	1.321480558257176	1.2483322415607114
pathway	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	FrankelAE_2017	32	17	15	1.0	5.656157338846748e-07	0.6375570181126834	0.1322648452675103	0.3636823411543518	-0.07526037054984602	1.3503744067752128	1.1113143421627323	0.713632589724584
