scheme	held_out_group	mode	seed	status	n_train	n_target	n_features	corrected_training_pseudocount	locked_nonzero_coefficients	batch_mapping_json	runtime_seconds	matrix_sha256	manifest_sha256	estimand	DEBIAS_M_min_epochs	elastic_net_C	elastic_net_l1_ratio	elastic_net_class_weight
LODO	Lee_Leeds	standard_transductive	20260802	PASS	345	18	483	1.1174336748613494e-07	172	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 8, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.872825622558594	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Leeds	standard_transductive	20260803	PASS	345	18	483	1.1227228815223211e-07	173	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 8, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.016523838043213	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Leeds	standard_transductive	20260804	PASS	345	18	483	1.1298402034803108e-07	174	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 8, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	6.082211256027222	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Leeds	standard_transductive	20260805	PASS	345	18	483	1.1648499989861681e-07	173	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 8, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	8.808425664901733	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Leeds	standard_transductive	20260806	PASS	345	18	483	1.1272359122421798e-07	170	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 8, ""Lee_Manchester"": 3, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.526085376739502	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Manchester	online_adaptive	20260802	PASS	338	25	483	9.491216818953487e-08	169	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	50.439924240112305	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_Manchester	online_adaptive	20260803	PASS	338	25	483	9.479573991333666e-08	170	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	45.18395757675171	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_Manchester	online_adaptive	20260804	PASS	338	25	483	9.188464322457614e-08	173	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	19.904446840286255	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_Manchester	online_adaptive	20260805	PASS	338	25	483	9.385844154284974e-08	170	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	19.95163106918335	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_Manchester	online_adaptive	20260806	PASS	338	25	483	9.35659797014341e-08	171	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	21.356199026107788	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_Manchester	standard_transductive	20260802	PASS	338	25	483	1.0922112225501031e-07	167	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.929693937301636	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Manchester	standard_transductive	20260803	PASS	338	25	483	1.0965044710966391e-07	167	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.639561176300049	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Manchester	standard_transductive	20260804	PASS	338	25	483	1.0540793208290189e-07	166	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.460533618927002	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Manchester	standard_transductive	20260805	PASS	338	25	483	1.0827140339768666e-07	164	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.48994255065918	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_Manchester	standard_transductive	20260806	PASS	338	25	483	1.0827654439298398e-07	165	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 8, ""Lee_PRIMM_NL"": 4, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	9.531574249267578	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	online_adaptive	20260802	PASS	308	55	483	7.232345244716742e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	33.5526647567749	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	online_adaptive	20260803	PASS	308	55	483	7.27468187076763e-08	164	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	31.583429098129272	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	online_adaptive	20260804	PASS	308	55	483	7.129340009631529e-08	163	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	32.89410734176636	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	online_adaptive	20260805	PASS	308	55	483	7.45297199850564e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	29.893876552581787	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	online_adaptive	20260806	PASS	308	55	483	6.796953336594646e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	29.34480571746826	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	standard_transductive	20260802	PASS	308	55	483	8.303943407953296e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.383767127990723	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	standard_transductive	20260803	PASS	308	55	483	8.397270259170844e-08	164	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.8233420848846436	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	standard_transductive	20260804	PASS	308	55	483	8.224745497306937e-08	161	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.738170385360718	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	standard_transductive	20260805	PASS	308	55	483	8.580103979517134e-08	163	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	5.264770269393921	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_NL	standard_transductive	20260806	PASS	308	55	483	7.822944504122904e-08	163	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 8, ""Lee_PRIMM_UK"": 5, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.748856067657471	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	online_adaptive	20260802	PASS	309	54	469	8.45142793111224e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	32.81593036651611	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	online_adaptive	20260803	PASS	309	54	469	8.434824606664994e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	31.13347840309143	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	online_adaptive	20260804	PASS	309	54	469	8.530837776578525e-08	159	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	30.61581301689148	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	online_adaptive	20260805	PASS	309	54	469	8.456446451607709e-08	162	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	33.11654329299927	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	online_adaptive	20260806	PASS	309	54	469	8.496140430056372e-08	163	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	30.31460475921631	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	standard_transductive	20260802	PASS	309	54	469	9.04858536799386e-08	160	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.603659391403198	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	standard_transductive	20260803	PASS	309	54	469	9.001651562405509e-08	161	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.65243124961853	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	standard_transductive	20260804	PASS	309	54	469	9.154110696826058e-08	161	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.599416494369507	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	standard_transductive	20260805	PASS	309	54	469	9.086819721702778e-08	163	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.576120376586914	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Lee_PRIMM_UK	standard_transductive	20260806	PASS	309	54	469	9.096672530455492e-08	160	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 8, ""Matson_US"": 6, ""Spencer_US"": 7}"	4.624851942062378	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Matson_US	online_adaptive	20260802	PASS	325	38	489	8.474516454725737e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.36838698387146	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Matson_US	online_adaptive	20260803	PASS	325	38	489	8.578271688417253e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.981673002243042	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Matson_US	online_adaptive	20260804	PASS	325	38	489	8.525584509270274e-08	146	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.450730800628662	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Matson_US	online_adaptive	20260805	PASS	325	38	489	8.548103101638204e-08	158	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.699533224105835	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Matson_US	online_adaptive	20260806	PASS	325	38	489	8.657456686952721e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.866106033325195	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LODO	Matson_US	standard_transductive	20260802	PASS	325	38	489	7.715460785707169e-08	144	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.832383394241333	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Matson_US	standard_transductive	20260803	PASS	325	38	489	7.58510847341193e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.883967399597168	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Matson_US	standard_transductive	20260804	PASS	325	38	489	7.696424343570256e-08	143	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.7328338623046875	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LODO	Matson_US	standard_transductive	20260805	PASS	325	38	489	7.660573635737599e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.714810609817505	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
