scenario	species	classification	domain_k	domain_pooled_effect	domain_ci_low	domain_ci_high	domain_p_value	domain_fdr_q	domain_I2	domain_prediction_low	domain_prediction_high	domain_sign_consistency	positive_domains	negative_domains	significant_positive_domains	significant_negative_domains	family_k	family_pooled_effect	family_p_value	family_fdr_q	family_I2	family_sign_consistency	family_same_direction	family_support_p_lt_0_10	prevalence_meta_effect	prevalence_meta_p	prevalence_meta_fdr_q	prevalence_same_direction	dominant_domain_share	influential_domain	loo_sign_flip
PRIMARY	s__Roseburia_faecis	CONSISTENT_NONSIGNIFICANT	9	0.2291352391402861	-0.026266708597058208	0.4845371868776304	0.07235893026076957	0.9899399288667535	0.0	-0.03275919186316606	0.4910296701437383	0.7777777777777778	7	2	0	0	5	0.21714192612350056	0.11949857791051786	0.9868213417628564	0.0	1.0	1	0	0.6835914923606307	0.028929239696792286	0.9996325270282626	1	0.347132816518297	Spencer_US	0
PRIMARY	s__GGB9345_SGB14311	CONSISTENT_NONSIGNIFICANT	9	0.22084893214582596	-0.03418955936296508	0.475887423654617	0.08090765944864564	0.9899399288667535	0.0	-0.040672803197434104	0.482370667489086	0.7777777777777778	7	2	1	0	5	0.21676908696221084	0.1201478530014496	0.9868213417628564	0.0	1.0	1	0	0.4665715326961423	0.11862409558002592	0.9996325270282626	1	0.2836964237810416	Lee_PRIMM_UK	0
PRIMARY	s__Fusicatenibacter_saccharivorans	CONSISTENT_NONSIGNIFICANT	9	0.19402046373259482	-0.06047848517557389	0.44851941264076356	0.11679997870131636	0.9899399288667535	0.0	-0.06694801346762777	0.4549889409328174	0.7777777777777778	7	2	0	0	5	0.20000811636327218	0.14284840325147452	0.9868213417628564	0.0	0.8	1	0	0.7065270248584843	0.21946023141703988	0.9996325270282626	1	0.3085761456158391	Lee_PRIMM_UK	0
PRIMARY	s__Blautia_massiliensis	CONSISTENT_NONSIGNIFICANT	9	0.18803403784125558	-0.06659353677962301	0.4426616124621342	0.12699265851671962	0.9899399288667535	0.0	-0.07306633482864403	0.4491344105111552	0.7777777777777778	7	2	1	0	5	0.2000307176324459	0.1428794482265946	0.9868213417628564	0.0	0.8	1	0	0.5525279345211503	0.12693121182612277	0.9996325270282626	1	0.38730736827552265	Lee_Manchester	0
PRIMARY	s__Roseburia_hominis	CONSISTENT_NONSIGNIFICANT	9	0.18514447717776225	-0.06919739728995147	0.439486351645476	0.13174244315300676	0.9899399288667535	0.0	-0.07566293265179039	0.4459518870073149	0.7777777777777778	7	2	0	0	5	0.18954867290372518	0.1596901912068114	0.9868213417628564	0.0	0.8	1	0	0.5534274836840015	0.07253442627498652	0.9996325270282626	1	0.21742819862951598	Matson_US	0
PRIMARY	s__Sutterella_wadsworthensis	CONSISTENT_NONSIGNIFICANT	9	-0.1827921394130401	-0.4368915859792529	0.07130730715317277	0.13572504408303815	0.9899399288667535	0.0	-0.44335095869667673	0.07776667987059657	0.7777777777777778	2	7	0	0	5	-0.18528121176028145	0.1669506080926681	0.9868213417628564	0.0	0.6	1	0	-0.3711715613534925	0.1538540102020066	0.9996325270282626	1	0.27239429831606443	Lee_PRIMM_NL	0
PRIMARY	s__Faecalibacterium_SGB15346	CONSISTENT_NONSIGNIFICANT	9	0.15733480754749504	-0.09730132220987567	0.4119709373048658	0.19202605932752645	0.9899399288667535	0.0	-0.10377433782214093	0.418443952917131	0.7777777777777778	7	2	0	0	5	0.16665103818910193	0.20391964168857063	0.9868213417628564	0.0	1.0	1	0	0.3684312452496218	0.18140523911232112	0.9996325270282626	1	0.34430076419339334	Spencer_US	0
PRIMARY	s__Blautia_faecis	CONSISTENT_NONSIGNIFICANT	9	0.1481156740791283	-0.10623970507103214	0.4024710532292887	0.21617935843265781	0.9899399288667535	0.0	-0.112705583790294	0.4089369319485506	0.7777777777777778	7	2	0	0	5	0.1450690841530312	0.2572352223949487	0.9868213417628564	0.0	0.6	1	0	0.2788601368359631	0.6200704907894081	0.9996325270282626	1	0.299172983693191	Matson_US	0
PRIMARY	s__Collinsella_SGB14861	CONSISTENT_NONSIGNIFICANT	9	0.10011694470988954	-0.1543161799289211	0.35455006934870015	0.3907136917110594	0.9899399288667535	0.0	-0.16078403506726446	0.3610179244870435	0.7777777777777778	7	2	0	0	5	0.10618183323563583	0.3874810608305765	0.9868213417628564	0.0	1.0	1	0	0.3636236699680988	0.2555099956842651	0.9996325270282626	1	0.44064599144791217	Lee_Barcelona	0
PRIMARY	s__Bacteroides_caccae	CONSISTENT_NONSIGNIFICANT	9	0.09448355818353525	-0.1600045131925375	0.34897162955960803	0.4168208802547448	0.9899399288667535	0.0	-0.16647376498534389	0.3554408813524144	0.7777777777777778	7	2	1	0	5	0.0819393739562193	0.5106661889669468	0.9868213417628564	0.3576999004322043	0.8	1	0	0.07785275321331	0.7597615121660913	0.9996325270282626	1	0.2958545628139392	Frankel_US	0
PRIMARY	s__Bilophila_wadsworthia	CONSISTENT_NONSIGNIFICANT	9	-0.07540631218226322	-0.32982760209906026	0.1790149777345338	0.5136192539550666	0.9899399288667535	0.0	-0.336295156259919	0.18548253189539254	0.7777777777777778	2	7	0	1	5	-0.08250895760893057	0.4937592810100024	0.9868213417628564	0.0	0.8	1	0	-0.11213057032544818	0.6664380038384158	0.9996325270282626	1	0.45336108220535254	Spencer_US	0
PRIMARY	s__Anaerofilum_sp_BX8	CONSISTENT_NONSIGNIFICANT	9	0.04507042262205973	-0.20856606380414727	0.29870690904826674	0.6927277218488289	0.9899399288667535	0.0	-0.21501366774211217	0.30515451298623164	0.7777777777777778	7	2	0	0	5	0.04356516862552644	0.7111948139766953	0.9868213417628564	0.0	0.8	1	0	0.08491296036973985	0.7393701480569473	0.9996325270282626	1	0.5526929229991272	Lee_Leeds	0
PRIMARY	s__Clostridium_sp_1001270H_150608_G6	CONSISTENT_NONSIGNIFICANT	8	0.2534023212793983	-0.015981053895937347	0.5227856964547339	0.06148186901211216	0.9899399288667535	0.0	-0.025355444901156043	0.5321600874599527	0.75	6	2	0	0	5	0.21113556203262396	0.18263701113370992	0.9868213417628564	13.949712269744365	0.6	1	0	0.5643366839364119	0.11136008782562015	0.9996325270282626	1	0.2853063534328525	Spencer_US	0
PRIMARY	s__Veillonella_dispar	CONSISTENT_NONSIGNIFICANT	8	-0.22311085101245837	-0.5843314896574228	0.13810978763250598	0.18752426149035273	0.9899399288667535	40.09574207315955	-0.9927657787200512	0.5465440766951344	0.75	2	6	0	2	5	-0.16325475637731823	0.4186480339438909	0.9868213417628564	48.64646794089544	0.8	1	0	-0.2965112270936345	0.39332139935636845	0.9996325270282626	1	0.2668750908097383	Matson_US	0
PRIMARY	s__Eubacterium_sp_AF16_48	CONSISTENT_NONSIGNIFICANT	8	-0.2153699010330844	-0.4866365611446366	0.055896759078467806	0.10256087708060546	0.9899399288667535	0.0	-0.4960764894078601	0.06533668734169129	0.75	2	6	0	0	4	-0.2259396085894465	0.14236887112986776	0.9868213417628564	0.0	0.75	1	0	-0.4299847877400254	0.15635855600473453	0.9996325270282626	1	0.38919889175669364	Spencer_US	0
PRIMARY	s__GGB9759_SGB15370	CONSISTENT_NONSIGNIFICANT	8	0.20659025946650275	-0.06450896233567768	0.47768948126868316	0.11455635035230782	0.9899399288667535	0.0	-0.07394306386938779	0.4871235828023933	0.75	6	2	0	0	4	0.21651948018719086	0.1541362808599302	0.9868213417628564	0.0	1.0	1	0	0.5293886532953785	0.10161066843550265	0.9996325270282626	1	0.2348311526352704	Frankel_US	0
PRIMARY	s__Erysipelatoclostridium_ramosum	CONSISTENT_NONSIGNIFICANT	8	-0.14483625369405265	-0.4108352356790438	0.12116272829093847	0.23883865052864098	0.9899399288667535	0.0	-0.42009185186689924	0.1304193444787939	0.75	2	6	0	0	5	-0.10409529667925413	0.39618803730494545	0.9868213417628564	0.0	0.8	1	0	-0.1629864642039759	0.5435285207933561	0.9996325270282626	1	0.3689804600380151	Lee_Leeds	0
PRIMARY	s__GGB80140_SGB15224	CONSISTENT_NONSIGNIFICANT	8	0.12423045893120738	-0.15280541983552576	0.4012663376979405	0.3241898974434387	0.9899399288667535	0.24221237481003516	-0.16244611380405638	0.41090703166647113	0.75	6	2	0	0	4	0.10174612985470127	0.44520926844208564	0.9868213417628564	0.0	1.0	1	0	0.28664121516773333	0.314701439916163	0.9996325270282626	1	0.44735169230893235	Lee_PRIMM_UK	0
PRIMARY	s__GGB9621_SGB15073	CONSISTENT_NONSIGNIFICANT	8	-0.11328315527453102	-0.3906845849596499	0.16411827441058785	0.3663885214718991	0.9899399288667535	1.2348385337015835	-0.435377182562644	0.20881087201358195	0.75	2	6	0	0	4	-0.10102537782225834	0.46821134736545766	0.9868213417628564	0.0	0.75	1	0	-0.23399325001216512	0.46358683596702777	0.9996325270282626	1	0.28210890719732123	Spencer_US	0
PRIMARY	s__Coprococcus_SGB4669	CONSISTENT_NONSIGNIFICANT	8	-0.10530359642212465	-0.3754830292310398	0.1648758363867905	0.3873863523967115	0.9899399288667535	0.0	-0.38488512259553304	0.1742779297512837	0.75	2	6	0	0	4	-0.10029878064682977	0.4434973700069324	0.9868213417628564	0.0	0.75	1	0	-0.10885189767944263	0.6839207966673138	0.9996325270282626	1	0.2087222250850619	Spencer_US	0
PRIMARY	s__GGB80011_SGB15265	CONSISTENT_NONSIGNIFICANT	8	0.09851294202953334	-0.21237898126609014	0.40940486532515685	0.4781051754011794	0.9899399288667535	22.552236727260773	-0.37421605372034816	0.5712419377794148	0.75	6	2	0	0	5	0.05701088653454336	0.6311122749131748	0.9868213417628564	0.0	0.8	1	0	0.331824553009448	0.24707084776709728	0.9996325270282626	1	0.2457000727239941	Matson_US	0
PRIMARY	s__GGB9524_SGB14924	CONSISTENT_NONSIGNIFICANT	8	0.07176339677820129	-0.2963936092811218	0.4399204028375244	0.6588296436356157	0.9899399288667535	42.614007915691815	-0.7250213672815524	0.868548160837955	0.75	6	2	0	1	5	0.0741806114332068	0.7132830608550385	0.9868213417628564	49.35792112640664	0.8	1	0	0.3219406891848894	0.42481189816310505	0.9996325270282626	1	0.25642071869565297	Frankel_US	0
PRIMARY	s__Parabacteroides_goldsteinii	CONSISTENT_NONSIGNIFICANT	8	-0.05883316237753627	-0.3265296487038656	0.20886332394879303	0.6193059508242872	0.9899399288667535	0.0	-0.3358453369250931	0.21817901217002056	0.75	2	6	0	0	5	-0.10402169759519136	0.3969408847238256	0.9868213417628564	0.0	0.8	1	0	-0.0967450937932848	0.7315441175849845	0.9996325270282626	1	0.2471581658005753	Lee_PRIMM_UK	0
PRIMARY	s__GGB9719_SGB15273	CONSISTENT_NONSIGNIFICANT	8	0.057833143606208025	-0.20719993368243836	0.3228662208948544	0.6217569164296214	0.9899399288667535	0.0	-0.21642293684167999	0.332089224054096	0.75	6	2	0	0	5	0.03655463567697578	0.7555106259581363	0.9868213417628564	0.0	0.8	1	0	0.1950676218378451	0.44784767026495476	0.9996325270282626	1	0.25226037891286374	Lee_PRIMM_NL	0
PRIMARY	s__Eisenbergiella_tayi	CONSISTENT_NONSIGNIFICANT	8	0.007145422062008729	-0.2576819663278822	0.2719728104518997	0.9509124174556012	0.9899399288667535	0.0	-0.2668978116310936	0.2811886557551111	0.75	2	6	0	0	5	0.021286284139570195	0.855431293058775	0.9868213417628564	0.0	0.6	1	0	0.010746774045724463	0.9690735116594548	0.9996325270282626	1	0.2884810525999148	Lee_PRIMM_UK	1
