scenario	analysis_level	effect_type	species	k	pooled_effect	se	ci_low	ci_high	p_value	fdr_q	tau2	Q	Q_p	I2	prediction_low	prediction_high	positive_groups	negative_groups	zero_groups	sign_consistency	significant_positive_groups	significant_negative_groups	minimum_effect	maximum_effect	median_effect	group_list
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9707_SGB15229	5	-0.10321938678970369	0.23993431627523465	-0.7693838447810581	0.5629450712016508	0.6892154846883123	0.9955904022950376	4.402206792561477e-11	1.677351677384253	0.7948274920305076	0.0	-0.8667974654225472	0.6603586918431399	1	4	0	0.8	0	0	-0.5978370007556204	0.9162907318741551	-0.1572418723969311	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9708_SGB15233	3	0.06281787263855061	0.2789893080075631	-1.137576235031104	1.2632119803082054	0.8427666002906946	0.9955904022950376	4.022240502781655e-11	0.7294038214328868	0.6944036143055439	0.0	-3.482077395025187	3.6077131403022884	2	1	0	0.6666666666666666	0	0	-0.5433349023312852	0.26236426446749106	0.1423162221802554	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9708_SGB15234	5	0.043975659654877326	0.11179910973474573	-0.2664284313336284	0.35437975064338306	0.7141293110722399	0.9868213417628564	0.0014042591645463422	3.7059882675296048	0.44725556332994176	0.0	-0.33127376362480465	0.4192250829345593	3	2	0	0.6	0	0	-0.10547049011641216	0.651203664452105	0.04619820703613672	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9708_SGB15234	5	0.03352364964229358	0.23177620629157972	-0.609990263817277	0.6770375631018641	0.8919916983281472	0.9955904022950376	3.9819075501725386e-11	3.0342059683688296	0.552117521874142	0.0	-0.7040916819963904	0.7711389812809776	2	2	1	0.4	0	0	-0.25131442828090605	1.7147984280919266	0.0	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9712_SGB15244	3	-0.044458008739552524	0.2228215601193338	-1.003181802634038	0.9142657851549328	0.860299486588995	0.9868213417628564	0.09368069288692532	5.594686150365204	0.06097184521667359	64.25179275035033	-4.854895905528275	4.76597988804917	2	1	0	0.6666666666666666	0	1	-0.4802487164182065	0.23511042548601943	0.1426682655534724	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9712_SGB15244	3	-0.1230608635625066	0.52201263001396	-2.3690999310557674	2.1229782039307543	0.8355733134090833	0.9955904022950376	0.496111068700845	5.418181416062668	0.06659733561403387	63.08724558260772	-11.262629430822555	11.01650770369754	2	1	0	0.6666666666666666	0	1	-1.1189795914925436	0.5368011101692514	0.3203072997678576	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9713_SGB15249	5	0.02952002733210447	0.10964219009946884	-0.2748954946927318	0.3339355493569407	0.8010628821885292	0.9868213417628564	5.856760296486716e-11	1.5742973630067736	0.8134040982924609	0.0	-0.31941035630314824	0.37845041096735715	4	1	0	0.8	0	0	-0.15012696600051062	0.33867899724278994	0.16254546501353928	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9713_SGB15249	5	0.13700278505386154	0.2271165131859287	-0.4935737462908003	0.7675793163985234	0.5788922346055767	0.9955904022950376	6.241023214795138e-11	1.95194764110186	0.7445967591515306	0.0	-0.5857833236408742	0.8597888937485972	4	1	0	0.8	0	0	-0.23841102344499823	0.9808292530117262	0.4054651081081644	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9719_SGB15272	5	0.016773876013559546	0.10954663100688834	-0.2873763314364244	0.3209240834635435	0.8857168615685407	0.9868213417628564	5.794187707279553e-11	0.42441228265624464	0.9804298465643111	0.0	-0.33185239593222654	0.36540014795934567	3	2	0	0.6	0	0	-0.07828287016260724	0.18356524191517104	0.039953222326983256	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9719_SGB15272	5	-0.011864276062214048	0.23611783721352214	-0.667432489443587	0.6437039373191589	0.9623343589069724	0.9955904022950376	4.728404267749813e-11	2.5346933369832114	0.638434374732497	0.0	-0.7632966150326198	0.7395680629081917	3	2	0	0.6	0	0	-1.0116009116784799	0.5877866649021191	0.10536051565782635	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9719_SGB15273	5	0.03655463567697578	0.10961108280729437	-0.26777451865876667	0.3408837900127183	0.7555106259581363	0.9868213417628564	5.772350031529814e-11	1.2747347950016366	0.8656473323124162	0.0	-0.31227675065921623	0.38538602201316785	4	1	0	0.8	0	0	-0.08329513817355601	0.20336035462978533	0.07365369580440671	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9719_SGB15273	5	0.12452662183190248	0.2329766577766749	-0.522320279277488	0.7713735229412929	0.6213208656767253	0.9955904022950376	6.454050140526816e-11	1.3635715413493066	0.8505010921116186	0.0	-0.6169090823676329	0.8659623260314377	4	1	0	0.8	0	0	-0.15650387376801375	0.4547361571149471	0.3930425881096072	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9719_SGB53514	3	0.2836758459202846	0.40444593637401705	-1.456514566255457	2.0238662580960263	0.5556840089175679	0.9955904022950376	0.04192070559916189	1.7804656300074855	0.410560157060219	0.0	-5.476275639792536	6.043627331633105	1	2	0	0.6666666666666666	0	0	-0.5596157879354228	0.6866324995387517	-0.0953101798043249	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9724_SGB15278	4	-0.20763938804723794	0.1447823867017973	-0.6684015596765298	0.25312278358205387	0.24699915551582544	0.9868213417628564	3.736490702481508e-11	4.626893491873293	0.20124712504028058	35.161680179817836	-0.8305877199645747	0.41530894387009887	1	3	0	0.75	0	1	-0.32030897290524174	0.6314152753321607	-0.22394592736509294	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9724_SGB15278	4	-0.6547119052297614	0.3728863872556597	-1.8414028106421254	0.5319790001826026	0.17738584125027387	0.9955904022950376	4.3701924536367116e-11	4.289730006108902	0.2318303496591589	30.06552869929409	-2.259112537493874	0.949688727034351	1	3	0	0.75	0	1	-0.9650808960435872	2.2881963555419462	-0.6214059289877967	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9739_SGB15313	3	0.3755990127666743	0.20601964459473698	-0.5108319734308847	1.2620299989642332	0.20985651743674336	0.9868213417628564	6.134597098007338e-11	1.8652075389499507	0.3935277197654599	0.0	-2.242128773019748	2.9933267985530962	3	0	0	1.0	0	0	0.02214569358313001	0.6887630211440456	0.5224853766659208	Frankel_2017;Gopalakrishnan_2018;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9739_SGB15313	5	0.6392427345687818	0.5004914560115634	-0.7503443186678401	2.0288297878054036	0.2706202779308075	0.9955904022950376	4.3701924536367116e-11	3.153877798642525	0.532412519280658	0.0	-0.9535444505802239	2.2320299197177875	4	1	0	0.8	0	0	-0.3061668871258839	2.2881963555419462	0.8362480242006185	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9747_SGB15356	3	-0.012565294140806224	0.12101371808012536	-0.5332452985753894	0.508114710293777	0.9267756335728179	0.9868213417628564	6.278922974044899e-11	0.7838453464859444	0.6757563659886829	0.0	-1.5501903752489778	1.5250597869673652	1	2	0	0.6666666666666666	0	0	-0.2553270975757514	0.0609316699828869	-0.05065437194098114	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9747_SGB15356	3	0.06222665300243809	0.2780812713661464	-1.1342604883333127	1.2587137943381888	0.843714038803265	0.9955904022950376	6.011353560490678e-11	0.16279468173827244	0.9218273389899589	0.0	-3.4711309156449377	3.595584221649814	1	2	0	0.6666666666666666	0	0	-0.2231435513142097	0.1215917105864088	-0.026811257450656815	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9758_SGB15368	3	0.003938602225029041	0.12103918394499821	-0.5168509729825648	0.5247281774326229	0.9769969086070205	0.9902921360018845	6.305157168515321e-11	1.030276785014608	0.5974179107343796	0.0	-1.534010053389077	1.541887257839135	1	2	0	0.6666666666666666	0	0	-0.06688237878040894	0.314577544565362	-0.03308571561323614	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9758_SGB15368	3	0.06919137864860325	0.26376076297569423	-1.0656795881695684	1.2040623454667747	0.8176184267879043	0.9955904022950376	3.706266201087489e-11	0.44855162148975175	0.7990947050665466	0.0	-3.282206877982927	3.4205896352801335	2	1	0	0.6666666666666666	0	0	-0.10354067894084033	0.5007752879124892	0.02799939450035819	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9759_SGB15370	4	0.21651948018719086	0.11415751364646129	-0.14678067733736433	0.579819637711746	0.1541362808599302	0.9868213417628564	6.513676581039513e-11	0.4755956190659061	0.9242192882536722	0.0	-0.2746606587526856	0.7076996191270672	4	0	0	1.0	0	0	0.12069505861250175	0.4180022499388857	0.1946080756081124	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9759_SGB15370	4	0.526629640568279	0.2753201899821923	-0.3495620808105574	1.4028213619471153	0.1517090585968159	0.9955904022950376	3.530632847631951e-11	0.5536716489941568	0.9069513031729485	0.0	-0.6579775266896216	1.7112368078261797	4	0	0	1.0	0	0	0.41871033485818504	1.3040562628829184	0.5672757087709148	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9760_SGB15373	4	0.03591544268665508	0.11385188209893239	-0.3264120588486886	0.3982429442219988	0.7730852032586869	0.9868213417628564	6.516666229164482e-11	0.558290915792754	0.905910705540036	0.0	-0.4539496698448087	0.5257805552181188	3	1	0	0.75	0	0	-0.040684267049005816	0.18271093291590965	0.10786715082751958	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9760_SGB15373	4	0.07801401087515877	0.2527495976684594	-0.7263480123867734	0.882376034137091	0.7777720117582267	0.9955904022950376	3.838215851562268e-11	0.6698382521089099	0.8802743044366838	0.0	-1.0094797358028131	1.1655077575531307	3	1	0	0.75	0	0	-0.10028708307407783	0.3364722366212129	0.30960394256883417	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9765_SGB15382	3	0.10926059332116007	0.13120378759878756	-0.4552637415442318	0.673784928186552	0.49258856528326017	0.9868213417628564	6.50205543735266e-11	0.14490988343224376	0.9301076547708635	0.0	-1.557841597219015	1.7763627838613352	2	1	0	0.6666666666666666	0	0	-0.0036768719294595206	0.16194318371270436	0.122092390821043	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9765_SGB15382	4	0.12144156610193378	0.26289986408285426	-0.7152231350081347	0.9581062672120023	0.6755683519584623	0.9955904022950376	4.076009317373149e-11	0.6229943364481014	0.8911487552268678	0.0	-1.009725252078464	1.2526083842823315	2	2	0	0.5	0	0	-0.34574587340654206	0.28768207245178085	0.01562627175205225	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9767_SGB15385	3	-0.12186701113436563	0.2882040371444948	-1.3619088982789413	1.1181748760102102	0.7135312689635708	0.9955904022950376	4.701263818479826e-11	0.06253414024728826	0.9692166896864027	0.0	-3.783846513920749	3.5401124916520175	0	3	0	1.0	0	0	-0.3334916084830752	-0.07410797215372185	-0.10008345855698253	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9770_SGB15389	5	0.09354910767894425	0.11381849044985147	-0.22246168301154767	0.4095598983694362	0.4572931959153471	0.9868213417628564	6.158384051149127e-11	4.287397649346032	0.36850582933991105	6.703312191950982	-0.2686721275871186	0.4557703429450071	2	3	0	0.6	0	0	-0.16488330981686528	0.7107667617347682	-0.07974114230723377	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9770_SGB15389	5	0.2581032591199417	0.2961830885507926	-0.564232827329271	1.0804393455691543	0.43269894201698617	0.9955904022950376	4.3701924536367116e-11	3.912422500663606	0.4179879039186404	0.0	-0.6844835169608311	1.2006900352007146	3	2	0	0.6	0	0	-0.49482528241954965	2.2881963555419462	0.28768207245178085	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9770_SGB15390	4	-0.08722777604942479	0.16069796009709084	-0.5986404054270402	0.42418485332819067	0.6249944088323066	0.9868213417628564	0.04124101228056917	4.887990621621478	0.18018517498247508	38.625086825456734	-1.2014806508203237	1.027025098721474	2	2	0	0.5	0	0	-0.508630165760905	0.1752750926076189	-0.1264570907113176	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9770_SGB15390	4	-0.039693123154055765	0.3078196226119051	-1.0193125438291384	0.939926297521027	0.9055572285289905	0.9955904022950376	0.08182766524057836	3.642157647081041	0.30278735907574633	17.63124250252291	-1.847732028103219	1.7683457817951074	2	2	0	0.5	0	0	-1.466337068793427	0.35222059358935215	-0.21398597574340203	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9775_SGB15395	4	0.07773994892444527	0.11393500460823126	-0.2848520855335025	0.4403319833823931	0.5439992629674615	0.9868213417628564	6.52190663716457e-11	1.0936199506994313	0.778614471986371	0.0	-0.412482810898648	0.5679627087475386	3	1	0	0.75	0	0	-0.15771567842237236	0.3352164230923476	0.07391788001294615	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9775_SGB15395	4	0.16798872210015314	0.2713415219168576	-0.6955411017942086	1.0315185459945149	0.5796823068516289	0.9955904022950376	3.678686076918179e-11	1.3318954764532935	0.7215734729004002	0.0	-0.9994996181614516	1.335477062361758	3	1	0	0.75	0	0	-0.456758402495715	0.9844989819006886	0.13849108751474193	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9781_SGB15402	3	0.13590026770972782	0.13128041780072802	-0.4289537803032244	0.7007543157226801	0.40934126118097613	0.9868213417628564	6.502537225466116e-11	0.3160177910593553	0.8538421865561886	0.0	-1.5321756018636723	1.803976137283128	3	0	0	1.0	0	0	0.024837236697816546	0.18553231538839202	0.02745645275775637	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9781_SGB15402	4	0.1909871105036824	0.25787851084769836	-0.6296974035556397	1.0116716245630046	0.512629470986611	0.9955904022950376	6.070499257418583e-11	0.5214703905613591	0.9141497660815516	0.0	-0.9185745686453186	1.3005487896526835	2	2	0	0.5	0	0	-0.2006706954621511	0.3177230040125815	0.03437807854088734	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9781_SGB66170	4	0.07294341417786591	0.1138751775042721	-0.2894582237341312	0.43534505208986307	0.567381430222403	0.9868213417628564	6.529274237062521e-11	0.49466595363397037	0.920061705949285	0.0	-0.41702193039510344	0.5629087587508352	3	1	0	0.75	0	0	-0.05988417605375573	0.18466475937344234	0.10102517551504098	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9781_SGB66170	4	0.17220073349282175	0.2526287837918041	-0.6317768060937219	0.9761782730793653	0.5443755749634173	0.9955904022950376	5.452157880445032e-11	0.6629182905213455	0.8818892989040311	0.0	-0.9147731931665637	1.2591746601522071	3	1	0	0.75	0	0	-0.1760910070433186	0.6931471805599453	0.19036362281262675	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9782_SGB15403	3	-0.06551611794186402	0.16427550644878064	-0.7723365741946853	0.6413043383109573	0.728579050906595	0.9868213417628564	0.030731714931376684	2.88580972553791	0.23624051471496085	30.69536143353306	-3.1181314155821456	2.9870991796984177	1	2	0	0.6666666666666666	0	0	-0.3433385774902523	0.12855626229550066	-0.08950942063434474	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9782_SGB15403	3	-0.15972100342843829	0.4373248150575414	-2.0413778127229474	1.7219358058660708	0.7499522135454707	0.9955904022950376	0.2043690271547731	2.7828589275477924	0.24871951486160285	28.13146292822088	-8.15173208637811	7.832290079521234	1	2	0	0.6666666666666666	0	0	-0.9475432753782596	0.3513978868378886	-0.2231435513142097	Frankel_2017;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9787_SGB15410	3	0.15857012873438442	0.1559947172228571	-0.5126209671510371	0.8297612246198058	0.41634744184611916	0.9868213417628564	5.610530018195464e-11	2.8067671735625237	0.24576399172570493	28.743644330802276	-1.823530688345881	2.14067094581465	2	1	0	0.6666666666666666	0	0	-0.1582693888824166	0.6276687070392051	0.1325718117587645	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9787_SGB15410	4	0.13398615921227897	0.2855304538381746	-0.774699178651	1.042671497075558	0.6708865306604114	0.9955904022950376	4.7425356998651314e-11	3.302898371365583	0.3472394490854269	9.170683966287154	-1.0945522277784714	1.3625245462030295	2	2	0	0.5	0	0	-0.6359887667199967	1.4816045409242156	-0.20132291116944134	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__GGB9818_SGB15459	4	0.06588715008151572	0.12112038312623555	-0.31957196569311974	0.45134626585615123	0.6242785503630739	0.9868213417628564	3.895576341187986e-11	3.3788998850371046	0.3368113509985531	11.213705582547728	-0.4552517976968101	0.5870260978598415	3	1	0	0.75	0	0	-0.4337804129852204	0.41778937623807183	0.09927603538178381	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__GGB9818_SGB15459	4	0.177625980203236	0.3116538757074053	-0.8141957450691439	1.169447705475616	0.6086011619807096	0.9955904022950376	3.372989861331786e-11	3.187353684356737	0.3636311152867659	5.87803246549804	-1.1633124190790665	1.5185643794855386	3	1	0	0.75	0	0	-0.9044562742271522	1.540445040947149	0.2875282026244395	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Gordonibacter_pamelaeae	4	-0.17045886968321172	0.20013410709186877	-0.8073749193589834	0.4664571799925599	0.4569580537929935	0.9868213417628564	0.07371805623463511	5.547733893355204	0.1358113147345864	45.923866254773884	-1.6217463592230614	1.280828619856638	1	3	0	0.75	0	1	-0.7849214971499117	0.10583631405179461	-0.12859434363112748	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__Gordonibacter_pamelaeae	5	-0.35724924291892723	0.39231313081443203	-1.4464851146734787	0.7319866288356242	0.4140060755057543	0.9955904022950376	0.291025852106335	6.293168926916734	0.17829790769320567	36.43901750529118	-2.480051726111839	1.7655532402739849	1	4	0	0.8	0	1	-1.9588135538912212	0.2429461786103894	-0.2876820724517809	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Gordonibacter_urolithinfaciens	3	0.03952283680771041	0.16925684741106142	-0.6887305997342812	0.767776273349702	0.8370906391515485	0.9868213417628564	0.02444267541429236	2.3068240329777514	0.3155582405264016	13.300712520394944	-2.888163088620018	2.967208762235439	2	1	0	0.6666666666666666	0	0	-0.13932147985078902	0.3468443589623072	0.22361977818208015	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__Gordonibacter_urolithinfaciens	4	-0.06087130404545563	0.26055203828118345	-0.890064175607547	0.7683215675166358	0.8303110004930312	0.9955904022950376	4.2515335314167566e-11	1.8730990253840683	0.5991583874371609	0.0	-1.1819362431488165	1.0601936350579053	2	2	0	0.5	0	0	-0.34574587340654206	0.6931471805599453	-0.01756231796563895	Frankel_2017;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Granulicatella_SGB8255	3	-0.10452132778395197	0.13118226624113347	-0.6689530637210855	0.4599104081531816	0.5091449858512701	0.9868213417628564	6.50387581812461e-11	0.05117762929052688	0.9747358043065641	0.0	-1.7713500635489716	1.5623074079810675	0	3	0	1.0	0	0	-0.12378875776032044	-0.047888195582693444	-0.0751458250608773	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	PRESENCE_LOG_OR	s__Granulicatella_SGB8255	3	-0.15329494484774797	0.28238403826734915	-1.3682953979364343	1.0617055082409381	0.6416354544520474	0.9955904022950376	5.677575277784005e-11	0.07754842171486079	0.9619678865315757	0.0	-3.7413243505778215	3.434734460882326	1	2	0	0.6666666666666666	0	0	-0.19603523255613164	0.035718082602079246	-0.08701137698962981	Frankel_2017;Lee_2022_family;Matson_2018
PRIMARY	family	CLR_HEDGES_G	s__Haemophilus_parainfluenzae	5	-0.1155214842322037	0.1098814102109018	-0.42060118776449285	0.18955821930008543	0.35242573951497036	0.9868213417628564	5.781223280721601e-11	3.42673399606932	0.48910567936905824	0.0	-0.4652131730144466	0.23417020455003917	3	2	0	0.6	0	0	-0.38202907366793404	0.3025790814176021	0.0016674916699243088	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__Haemophilus_parainfluenzae	5	-0.18432513611216977	0.26036419403355293	-0.9072120282053964	0.5385617559810567	0.5180469129058602	0.9955904022950376	6.2909514005135e-11	2.37594392940039	0.6669788828712637	0.0	-1.0129202038268939	0.6442699316025544	2	3	0	0.6	0	0	-0.6931471805599453	0.6931471805599453	-0.03077165866675366	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Harryflintia_acetispora	5	0.10612218872802456	0.10962344061282374	-0.1982412763763909	0.41048565383244007	0.3878330117040026	0.9868213417628564	5.848128393250715e-11	0.5195025532709994	0.9715748428817271	0.0	-0.2427485256716209	0.45499290312767005	5	0	0	1.0	0	0	0.03446012940039583	0.32175843750432	0.09117617833660098	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__Harryflintia_acetispora	5	0.10366438419613672	0.23788363959233605	-0.5568064825566408	0.7641352509489141	0.6854838461511084	0.9955904022950376	4.402206792561477e-11	0.9076019371032432	0.9234676735222452	0.0	-0.6533875260064015	0.8607162943986748	4	1	0	0.8	0	0	-0.13353139262452263	0.9162907318741551	0.1388364448542159	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Holdemanella_porci	4	0.06453349652758802	0.2526797707659818	-0.739606306366545	0.868673299421721	0.8149259589878091	0.9868213417628564	0.1501825464714996	9.284510683741278	0.025737835469365207	67.68811946919831	-1.9260171334177958	2.055084126472972	2	2	0	0.5	1	0	-0.5078001994855531	0.7314761289151078	0.05731553135086753	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__Holdemanella_porci	4	0.12772821558920247	0.47418962029328743	-1.3813547895170544	1.6368112206954595	0.8051159399741057	0.9955904022950376	0.30271334333085953	5.751277580157856	0.12435846577492853	47.83767679115118	-2.9974586243329036	3.252915055511308	2	2	0	0.5	0	0	-0.6286086594223742	2.2881963555419462	-0.015626271752052168	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Holdemania_filiformis	5	0.04302562377824607	0.22979230045956411	-0.5949800840448514	0.6810313316013434	0.860588530442667	0.9868213417628564	0.17780773912350226	13.795305093236966	0.00797784481504202	71.00462821977771	-1.4852520282080621	1.5713032757645542	2	3	0	0.6	1	0	-0.5604930200532683	0.6539907020273791	-0.18653607604059277	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__Holdemania_filiformis	5	0.20134026926812404	0.42410896655430885	-0.9761749949920815	1.3788555335283297	0.6597322477698483	0.9955904022950376	0.5515509652553363	11.68227141000252	0.019877199688661376	65.7600832953158	-2.5203851968271405	2.923065735363388	3	2	0	0.6	2	0	-0.8873031950009028	1.3862943611198906	0.1823215567939546	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Holdemania_massiliensis	5	-0.25155336144434265	0.11003021336270676	-0.5570462087590986	0.05393948587041336	0.08420699969909985	0.9868213417628564	5.785758537685354e-11	1.7398769287868057	0.783461825970764	0.0	-0.6017186082667855	0.09861188537810017	1	4	0	0.8	0	0	-0.4210445771060383	0.15094266629149067	-0.23006967266034947	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	PRESENCE_LOG_OR	s__Holdemania_massiliensis	5	-0.6585665676406782	0.30664620232155454	-1.5099529151038507	0.1928197798224941	0.09824109730593132	0.9955904022950376	4.728404267749813e-11	1.9670494773581453	0.7418195158111602	0.0	-1.6344516414935522	0.3173185062121957	1	4	0	0.8	0	0	-0.9343092373768334	0.5877866649021191	-0.7993693938152527	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
PRIMARY	family	CLR_HEDGES_G	s__Holdemania_sp_1001095H_141210_F2	5	0.13105303375964975	0.10978197931844846	-0.1737506053579819	0.43585667287728136	0.2985295278034678	0.9868213417628564	5.769127318475846e-11	1.9217005317391405	0.7501575126931951	0.0	-0.218322221545279	0.48042828906457846	3	2	0	0.6	0	0	-0.08351098656349597	0.41820903314737984	0.17166298921773604	Frankel_2017;Gopalakrishnan_2018;Lee_2022_family;Matson_2018;Spencer_2021
