scenario	analysis_level	group	species	effect_type	n	responders	non_responders	prevalence	responder_prevalence	non_responder_prevalence	pseudocount	effect	variance	se	ci_low	ci_high	responder_mean	non_responder_mean
PRIMARY	domain	Lee_Barcelona	s__Clostridium_fessum	CLR_HEDGES_G	12	6	6	0.9166666666666666	1.0	0.8333333333333334	1.024607695645e-07	0.35790464687242346	0.33973812014597704	0.582870586104649	-0.7845217018926887	1.5003309956375355	9.060060974548525	7.848834023369906
PRIMARY	domain	Lee_Barcelona	s__Clostridium_saudiense	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.6788378185403794	0.35637437252736637	0.5969709980621892	-1.8489009747422702	0.49122533766151144	0.32442581157891254	2.9033326324323734
PRIMARY	domain	Lee_Barcelona	s__Clostridium_saudiense	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_1001270H_150608_G6	CLR_HEDGES_G	12	6	6	0.5	0.5	0.5	1.024607695645e-07	0.007658446057752234	0.3333362659231343	0.5773528088813064	-1.123953059349608	1.1392699514651126	3.8473277975396285	3.8037068974934303
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_1001270H_150608_G6	PRESENCE_LOG_OR	12	6	6	0.5	0.5	0.5	1.024607695645e-07	0.0	1.3333333333333333	1.1547005383792515	-2.263213055223333	2.263213055223333		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF12_28	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.5859179667775193	0.3504983265229684	0.5920289912858732	-1.7462947896978305	0.574458856142792	0.6146525194341917	2.8735136878984853
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF12_28	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF20_17LB	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.5	0.6666666666666666	1.024607695645e-07	0.046939948476894776	0.333443501271484	0.577445669540853	-1.0848535638231769	1.1787334607769666	3.322183989421969	3.1153830031744065
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF20_17LB	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.5	0.6666666666666666	1.024607695645e-07	-0.6931471805599453	1.4166666666666665	1.1902380714238083	-3.0260138005506096	1.6397194394307189		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF27_2AA	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.7840741592147816	0.36407194769075163	0.6033837482819301	-1.9667063058473646	0.39855798741780124	0.16036839699228414	2.898377776379686
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF27_2AA	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF34_10BH	CLR_HEDGES_G	12	6	6	0.75	0.8333333333333334	0.6666666666666666	1.024607695645e-07	0.18452522461588935	0.33503581125931053	0.5788227805289893	-0.9499674252209295	1.3190178744527081	7.593297722178147	6.5967486746511765
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF36_4	CLR_HEDGES_G	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-0.41382419784249597	0.3418958566693326	0.5847186132400204	-1.5598726797929359	0.732224284107944	2.9394164107799434	5.276100539714521
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AF36_4	PRESENCE_LOG_OR	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-1.3862943611198906	1.5	1.224744871391589	-3.786794309047405	1.0142055868076236		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AM22_11AC	CLR_HEDGES_G	12	6	6	0.75	0.6666666666666666	0.8333333333333334	1.024607695645e-07	-0.18897957834719284	0.33511899738494744	0.5788946340958322	-1.3236130611750239	0.9456539044806382	4.8021636145950914	5.574561097517506
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AM33_3	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-1.0222042615523848	0.3855784109501261	0.6209496041951602	-2.239265485774899	0.1948569626701293	1.757384563379662	5.6128738598035826
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AM33_3	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-2.3025850929940455	1.95	1.396424004376894	-5.039576141572757	0.4344059555846669		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AM49_4BH	CLR_HEDGES_G	12	6	6	0.4166666666666667	0.16666666666666666	0.6666666666666666	1.024607695645e-07	-0.7952353383520437	0.3649532955015278	0.6041136445252067	-1.9792980816214487	0.38882740491736134	0.891339566939808	4.611575522069
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AM49_4BH	PRESENCE_LOG_OR	12	6	6	0.4166666666666667	0.16666666666666666	0.6666666666666666	1.024607695645e-07	-2.3025850929940455	1.95	1.396424004376894	-5.039576141572757	0.4344059555846669		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AT4	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	0.8195157669543582	0.36691363794767284	0.6057339663149763	-0.3677228070229954	2.006754340931712	3.3074576070265302	0.05309035307969564
PRIMARY	domain	Lee_Barcelona	s__Clostridium_sp_AT4	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	1.6094379124341003	1.8666666666666665	1.3662601021279464	-1.0684318877366745	4.287307712604875		
PRIMARY	domain	Lee_Barcelona	s__Clostridium_symbiosum	CLR_HEDGES_G	12	6	6	0.5	0.6666666666666666	0.3333333333333333	1.024607695645e-07	0.6521928344348606	0.3546011079977422	0.5954839275729801	-0.5149556636081802	1.8193413324779015	3.930921031708858	1.1731549311633118
PRIMARY	domain	Lee_Barcelona	s__Clostridium_symbiosum	PRESENCE_LOG_OR	12	6	6	0.5	0.6666666666666666	0.3333333333333333	1.024607695645e-07	1.3862943611198906	1.5	1.224744871391589	-1.0142055868076236	3.786794309047405		
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB14861	CLR_HEDGES_G	12	6	6	0.8333333333333334	0.6666666666666666	1.0	1.024607695645e-07	-1.1034607501195173	0.3942146146860497	0.6278651245976716	-2.3340763943309537	0.12715489409191916	4.557146059794429	8.265529436072201
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB15196	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.12638663896657584	0.3341320124587967	0.5780415317767372	-1.0065747633158293	1.2593480412489808	2.6437457312474004	1.9797582864895171
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB15196	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB1789	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.08166973985400593	0.3336668306537244	0.577639014137484	-1.0505027278554628	1.2138422075634745	3.0941599845727836	2.6006996943953804
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB1789	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB4121	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.8333333333333334	0.3333333333333333	1.024607695645e-07	0.9439587343627995	0.37788623794232423	0.6147245219952789	-0.26090132874794714	2.148818797473546	5.991733018892216	1.8223566856508944
PRIMARY	domain	Lee_Barcelona	s__Collinsella_SGB4121	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.8333333333333334	0.3333333333333333	1.024607695645e-07	2.302585092994046	1.95	1.396424004376894	-0.43440595558466644	5.039576141572758		
PRIMARY	domain	Lee_Barcelona	s__Collinsella_aerofaciens	CLR_HEDGES_G	12	6	6	0.75	0.5	1.0	1.024607695645e-07	-1.1827200135104652	0.4032746648512431	0.6350391049779872	-2.42739665926732	0.06195663224638981	3.370374560072364	7.66926985999643
PRIMARY	domain	Lee_Barcelona	s__Coprobacter_fastidiosus	CLR_HEDGES_G	12	6	6	0.75	0.6666666666666666	0.8333333333333334	1.024607695645e-07	-0.23953848626450072	0.33620226765342776	0.5798295160246913	-1.3760043376728956	0.8969273651438943	4.8364411474453	5.868433802369435
PRIMARY	domain	Lee_Barcelona	s__Coprobacter_secundus	CLR_HEDGES_G	12	6	6	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.024607695645e-07	-0.20948848903729353	0.33552760468528975	0.5792474468526294	-1.344813484868447	0.92583650679386	5.958772817163891	6.819623318861886
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_SGB4669	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.08032167483846976	0.33365591190577615	0.5776295628737991	-1.0518322683941763	1.212475618071116	1.7525768114916564	1.4369932639511598
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_SGB4669	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_catus	CLR_HEDGES_G	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-0.518242559655184	0.3467621008652312	0.5888650956418042	-1.6724181471131203	0.6359330278027523	1.6284674947060946	3.691941431691761
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_catus	PRESENCE_LOG_OR	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-1.3862943611198906	1.5	1.224744871391589	-3.786794309047405	1.0142055868076236		
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_comes	CLR_HEDGES_G	12	6	6	0.8333333333333334	0.6666666666666666	1.0	1.024607695645e-07	-0.9910133128271824	0.38243870264336866	0.6184162858814187	-2.203109233154763	0.22108260750039832	4.8971543463806055	8.411564244977884
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_eutactus	CLR_HEDGES_G	12	6	6	0.6666666666666666	0.5	0.8333333333333334	1.024607695645e-07	-0.6547102363455852	0.35476560801211793	0.5956220345253506	-1.8221294240152723	0.5127089513241019	3.8011177349667697	7.1648247359653965
PRIMARY	domain	Lee_Barcelona	s__Coprococcus_eutactus	PRESENCE_LOG_OR	12	6	6	0.6666666666666666	0.5	0.8333333333333334	1.024607695645e-07	-1.6094379124341003	1.8666666666666667	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Culturomica_massiliensis	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.0	0.6666666666666666	1.024607695645e-07	-1.5948010269413977	0.46050284911000017	0.678603602340866	-2.924864087529495	-0.26473796635330027	-0.7150410152182994	4.317965054068682
PRIMARY	domain	Lee_Barcelona	s__Culturomica_massiliensis	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.0	0.6666666666666666	1.024607695645e-07	-3.152736022363656	2.776068376068376	1.6661537672340978	-6.418397406142487	0.11292536141517573		
PRIMARY	domain	Lee_Barcelona	s__Dakarella_SGB14198	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.5363763259917744	0.34771831148755505	0.5896764464412285	-1.6921421610165823	0.6193895090330335	0.7311906904072369	2.9854932520660213
PRIMARY	domain	Lee_Barcelona	s__Dakarella_SGB14198	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Desulfovibrio_piger	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	-0.016135503900958654	0.3333463510576402	0.5773615427595089	-1.1477641277095962	1.1154931199076787	2.5021129784091727	2.593954064983332
PRIMARY	domain	Lee_Barcelona	s__Desulfovibrio_piger	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Dielma_fastidiosa	CLR_HEDGES_G	12	6	6	0.4166666666666667	0.6666666666666666	0.16666666666666666	1.024607695645e-07	1.553313960467745	0.4539725463225329	0.6737748483896775	0.23271525762397727	2.873912663311513	4.119457844960381	-0.5518037945941489
PRIMARY	domain	Lee_Barcelona	s__Dielma_fastidiosa	PRESENCE_LOG_OR	12	6	6	0.4166666666666667	0.6666666666666666	0.16666666666666666	1.024607695645e-07	2.302585092994046	1.95	1.396424004376894	-0.43440595558466644	5.039576141572758		
PRIMARY	domain	Lee_Barcelona	s__Dorea_formicigenerans	CLR_HEDGES_G	12	6	6	0.75	0.6666666666666666	0.8333333333333334	1.024607695645e-07	-0.24543738723434805	0.3363453088859545	0.5799528505714533	-1.3821449743543965	0.8912701998857004	4.200227404280417	5.145445333132372
PRIMARY	domain	Lee_Barcelona	s__Dorea_longicatena	CLR_HEDGES_G	12	6	6	1.0	1.0	1.0	1.024607695645e-07	-0.37815375707967797	0.3404833465330071	0.5835095085197902	-1.5218323937784668	0.7655248796191108	7.596568199897028	8.239919483121815
PRIMARY	domain	Lee_Barcelona	s__Dorea_sp_AF24_7LB	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-1.253727169221583	0.4119249240755515	0.6418137767885257	-2.5116821717270934	0.004227833283927396	0.9380223729682436	5.024261232281781
PRIMARY	domain	Lee_Barcelona	s__Dorea_sp_AF24_7LB	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-2.3025850929940455	1.95	1.396424004376894	-5.039576141572757	0.4344059555846669		
PRIMARY	domain	Lee_Barcelona	s__Dorea_sp_AF36_15AT	CLR_HEDGES_G	12	6	6	0.5	0.5	0.5	1.024607695645e-07	0.0011975267437151242	0.3333334050368484	0.577350331286688	-1.1304091225781931	1.1328041760656236	2.603324799548474	2.5983421655572134
PRIMARY	domain	Lee_Barcelona	s__Dorea_sp_AF36_15AT	PRESENCE_LOG_OR	12	6	6	0.5	0.5	0.5	1.024607695645e-07	0.0	1.3333333333333333	1.1547005383792515	-2.263213055223333	2.263213055223333		
PRIMARY	domain	Lee_Barcelona	s__Dysosmobacter_sp_BX15	CLR_HEDGES_G	12	6	6	0.6666666666666666	0.5	0.8333333333333334	1.024607695645e-07	-0.5656944232075876	0.34933384235574155	0.5910447041939735	-1.7241420434277757	0.5927531970126005	4.902990006757182	8.176165201688
PRIMARY	domain	Lee_Barcelona	s__Dysosmobacter_sp_BX15	PRESENCE_LOG_OR	12	6	6	0.6666666666666666	0.5	0.8333333333333334	1.024607695645e-07	-1.6094379124341003	1.8666666666666667	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Dysosmobacter_sp_NSJ_60	CLR_HEDGES_G	12	6	6	0.9166666666666666	1.0	0.8333333333333334	1.024607695645e-07	0.5483577141341067	0.34836814246585246	0.5902271956338953	-0.6084875893083279	1.7052030175765414	6.912909132072779	5.364662804208284
PRIMARY	domain	Lee_Barcelona	s__Dysosmobacter_welbionis	CLR_HEDGES_G	12	6	6	1.0	1.0	1.0	1.024607695645e-07	0.3695085798130026	0.3401601628611044	0.583232511834778	-0.7736271433831621	1.5126443030091674	8.79049740683941	7.942855437899039
PRIMARY	domain	Lee_Barcelona	s__Ellagibacter_isourolithinifaciens	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.06743827037955147	0.3335607293489226	0.5775471663413496	-1.0645541756494936	1.1994307164085967	1.5001619209600765	1.2420606602231163
PRIMARY	domain	Lee_Barcelona	s__Ellagibacter_isourolithinifaciens	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_aldenensis	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.007809883015263251	0.33333638304696894	0.5773529103130675	-1.123801821198349	1.1394215872288755	1.7054108441292823	1.6716677046910464
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_aldenensis	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_bolteae	CLR_HEDGES_G	12	6	6	0.4166666666666667	0.5	0.3333333333333333	1.024607695645e-07	0.3718044302797407	0.3402452600521154	0.5833054603311334	-0.7714742719692806	1.5150831325287621	3.37740324853786	1.5935661994627723
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_bolteae	PRESENCE_LOG_OR	12	6	6	0.4166666666666667	0.5	0.3333333333333333	1.024607695645e-07	0.6931471805599453	1.4166666666666665	1.1902380714238083	-1.6397194394307189	3.0260138005506096		
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_citroniae	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	0.8033232427009278	0.36559974494651	0.6046484474027118	-0.3817877142083874	1.988434199610243	2.3347926820745726	-0.10437045863536613
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_citroniae	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	1.6094379124341003	1.8666666666666665	1.3662601021279464	-1.0684318877366745	4.287307712604875		
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_clostridioformis	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	0.6183383232593614	0.35245044743389325	0.5936753720964794	-0.545265406049738	1.781942052568461	3.2241313433970062	0.46332599535046876
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_clostridioformis	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.5	0.16666666666666666	1.024607695645e-07	1.6094379124341003	1.8666666666666665	1.3662601021279464	-1.0684318877366745	4.287307712604875		
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_lavalensis	CLR_HEDGES_G	12	6	6	0.4166666666666667	0.5	0.3333333333333333	1.024607695645e-07	0.2947099571643381	0.3376760312759236	0.5810989857811865	-0.8442440549667873	1.4336639692954636	2.352543135541324	1.2397397989084615
PRIMARY	domain	Lee_Barcelona	s__Enterocloster_lavalensis	PRESENCE_LOG_OR	12	6	6	0.4166666666666667	0.5	0.3333333333333333	1.024607695645e-07	0.6931471805599453	1.4166666666666665	1.1902380714238083	-1.6397194394307189	3.0260138005506096		
PRIMARY	domain	Lee_Barcelona	s__Escherichia_coli	CLR_HEDGES_G	12	6	6	0.75	1.0	0.5	1.024607695645e-07	0.6546942559896466	0.3547645617746252	0.5956211562517111	-0.512723210263707	1.822111722243	7.897936777854778	4.397972870380027
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_SGB6276	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.6396816758195658	0.35379296565229973	0.5948049811932477	-1.8054994389583312	0.5261360873191996	0.8838656799500688	4.279784076113773
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_SGB6276	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_ramulus	CLR_HEDGES_G	12	6	6	0.5	0.5	0.5	1.024607695645e-07	-0.026889495584668615	0.3333694855819732	0.5773815771064862	-1.1585573867133814	1.1047783955440442	3.028306420086182	3.153234568029145
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_ramulus	PRESENCE_LOG_OR	12	6	6	0.5	0.5	0.5	1.024607695645e-07	0.0	1.3333333333333333	1.1547005383792515	-2.263213055223333	2.263213055223333		
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_sp_AF16_48	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.010718645323339934	0.3333390778012117	0.5773552440233064	-1.1208976329623406	1.1423349236090203	2.014951199359728	1.9637408093027162
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_sp_AF16_48	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__Eubacterium_ventriosum	CLR_HEDGES_G	12	6	6	0.75	0.8333333333333334	0.6666666666666666	1.024607695645e-07	0.15147430043119176	0.33448055651788927	0.578342940233465	-0.9820778624263995	1.2850264632887831	5.982592156129073	5.300278974538831
PRIMARY	domain	Lee_Barcelona	s__Faecalibacillus_intestinalis	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.6666666666666666	0.5	1.024607695645e-07	0.27802159432666224	0.33719813367893026	0.5806876386482928	-0.8601261774239917	1.416169366077316	4.6571386852352505	3.3033771078770684
PRIMARY	domain	Lee_Barcelona	s__Faecalibacillus_intestinalis	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.6666666666666666	0.5	1.024607695645e-07	0.6931471805599453	1.4166666666666665	1.1902380714238083	-1.6397194394307189	3.0260138005506096		
PRIMARY	domain	Lee_Barcelona	s__Faecalibacterium_SGB15315	CLR_HEDGES_G	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-0.5995210586506402	0.35130460832161253	0.5927095480263604	-1.7612317727823066	0.5621896554810263	1.8573637067754474	4.685797186144414
PRIMARY	domain	Lee_Barcelona	s__Faecalibacterium_SGB15315	PRESENCE_LOG_OR	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-1.3862943611198906	1.5	1.224744871391589	-3.786794309047405	1.0142055868076236		
PRIMARY	domain	Lee_Barcelona	s__Faecalibacterium_SGB15346	CLR_HEDGES_G	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-0.9042584767117987	0.37421750296859047	0.6117331959020946	-2.1032555406799043	0.29473858725630664	2.64966285834323	7.104745772403594
PRIMARY	domain	Lee_Barcelona	s__Faecalibacterium_SGB15346	PRESENCE_LOG_OR	12	6	6	0.5833333333333334	0.3333333333333333	0.8333333333333334	1.024607695645e-07	-2.3025850929940455	1.95	1.396424004376894	-5.039576141572757	0.4344059555846669		
PRIMARY	domain	Lee_Barcelona	s__Faecalibacterium_prausnitzii	CLR_HEDGES_G	12	6	6	1.0	1.0	1.0	1.024607695645e-07	-0.08412162287433607	0.3336871557050839	0.5776566070816501	-1.2163285727543702	1.0480853270056982	10.814086325683727	10.961370125796726
PRIMARY	domain	Lee_Barcelona	s__Faecalicatena_fissicatena	CLR_HEDGES_G	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-0.5390547700456796	0.3478623355887833	0.5897985550921461	-1.6950599380262859	0.6169503979349267	2.0609091748940753	4.6197378929620125
PRIMARY	domain	Lee_Barcelona	s__Faecalicatena_fissicatena	PRESENCE_LOG_OR	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-1.3862943611198906	1.5	1.224744871391589	-3.786794309047405	1.0142055868076236		
PRIMARY	domain	Lee_Barcelona	s__Flavonifractor_plautii	CLR_HEDGES_G	12	6	6	0.8333333333333334	1.0	0.6666666666666666	1.024607695645e-07	0.714521234709814	0.3588603630758952	0.5990495497668746	-0.4596158828332604	1.8886583522528884	8.194244886604437	5.346058136341941
PRIMARY	domain	Lee_Barcelona	s__Fusicatenibacter_saccharivorans	CLR_HEDGES_G	12	6	6	1.0	1.0	1.0	1.024607695645e-07	0.11621198578810127	0.334008594615374	0.5779347667474021	-1.016540157036807	1.2489641286130093	7.894888022881481	7.752013377684977
PRIMARY	domain	Lee_Barcelona	s__Fusobacterium_nucleatum	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	-0.11839419161577738	0.334034192563751	0.5779569123764773	-1.2511897398736729	1.0144013566421182	0.9457575258914005	1.3327185472735632
PRIMARY	domain	Lee_Barcelona	s__Fusobacterium_nucleatum	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.024607695645e-07	0.0	1.5	1.224744871391589	-2.400499947927514	2.400499947927514		
PRIMARY	domain	Lee_Barcelona	s__GGB13493_SGB15238	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.5927673060222141	0.350901987287775	0.5923698061918543	-1.7538121261582484	0.5682775141138203	0.7231498579039272	3.317996647701435
PRIMARY	domain	Lee_Barcelona	s__GGB13493_SGB15238	PRESENCE_LOG_OR	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-1.6094379124341003	1.8666666666666665	1.3662601021279464	-4.287307712604875	1.0684318877366745		
PRIMARY	domain	Lee_Barcelona	s__GGB1420_SGB1957	CLR_HEDGES_G	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-0.6848693041550691	0.35678563152202575	0.5973153534959785	-1.855607397007187	0.48586878869704875	2.351119600850333	6.195089333203852
PRIMARY	domain	Lee_Barcelona	s__GGB1420_SGB1957	PRESENCE_LOG_OR	12	6	6	0.5	0.3333333333333333	0.6666666666666666	1.024607695645e-07	-1.3862943611198906	1.5	1.224744871391589	-3.786794309047405	1.0142055868076236		
PRIMARY	domain	Lee_Barcelona	s__GGB1495_SGB2071	CLR_HEDGES_G	12	6	6	0.4166666666666667	0.3333333333333333	0.5	1.024607695645e-07	-0.2537934919298407	0.3365538901606304	0.580132648762876	-1.3908534835050776	0.8832664996453962	3.6708985902116127	5.537060699627403
PRIMARY	domain	Lee_Barcelona	s__GGB1495_SGB2071	PRESENCE_LOG_OR	12	6	6	0.4166666666666667	0.3333333333333333	0.5	1.024607695645e-07	-0.6931471805599453	1.4166666666666665	1.1902380714238083	-3.0260138005506096	1.6397194394307189		
PRIMARY	domain	Lee_Barcelona	s__GGB16040_SGB9347	CLR_HEDGES_G	12	6	6	0.3333333333333333	0.16666666666666666	0.5	1.024607695645e-07	-0.2698364424527348	0.33697391861711073	0.5804945465868829	-1.4076057537630253	0.8679328688575556	1.5725196056332063	3.1286180595277746
