scenario	species	full_pooled_effect	full_I2	full_fdr_q	influential_omitted_domain	max_abs_loo_delta	pooled_effect_after_influential_omission	signed_loo_delta	any_leave_one_domain_sign_flip	largest_absolute_effect_domain	largest_absolute_domain_effect	dominant_domain_absolute_effect_share
S2_BCN12_AS_NR	s__Clostridium_SGB4648	0.14887259845983955	0.0	0.9914012814622465	Gopalakrishnan_US	0.05151340528782791	0.09735919317201164	-0.05151340528782791	0	Gopalakrishnan_US	0.7520792814601257	0.306220451357411
S2_BCN12_AS_NR	s__GGB3033_SGB4029	0.2037362864581459	0.0	0.9914012814622465	Lee_Leeds	0.031208781231713473	0.23494506768985937	0.031208781231713473	0	Gopalakrishnan_US	0.3923420744793409	0.30067084286269646
S2_BCN12_AS_NR	s__Enterococcus_faecium	0.1036561274136307	68.1208054654848	0.9914012814622465	Matson_US	0.23595066508409945	-0.13229453767046875	-0.23595066508409945	1	Matson_US	0.920282975418023	0.5026710107545033
S2_BCN12_AS_NR	s__GGB2998_SGB3989	0.31247581998500046	0.0	0.9914012814622465	Lee_PRIMM_UK	0.07514166389080842	0.23733415609419203	-0.07514166389080842	0	Lee_PRIMM_UK	0.5080423368210543	0.33569690574460104
S2_BCN12_AS_NR	s__GGB3593_SGB4817	0.29494236823136083	56.69434573564941	0.9914012814622465	Lee_PRIMM_NL	0.18250220826980906	0.4774445765011699	0.18250220826980906	0	Lee_Manchester	0.9829231815520272	0.5368825330157906
S2_BCN12_AS_NR	s__GGB6612_SGB9346	-0.07701297851054031	37.15532660891508	0.9914012814622465	Lee_PRIMM_UK	0.23488635445763204	-0.31189933296817235	-0.23488635445763204	1	Matson_US	-0.4252126862458738	0.35589676785038504
S2_BCN12_AS_NR	s__Bifidobacterium_catenulatum	0.3571698207511646	23.18264760618209	0.9914012814622465	Lee_PRIMM_UK	0.1571812443446728	0.1999885764064918	-0.1571812443446728	0	Lee_PRIMM_UK	0.7404226509746931	0.5600957652331536
S2_BCN12_AS_NR	s__GGB2958_SGB3940	0.33236945285431235	53.01437822309417	0.9914012814622465	Lee_PRIMM_UK	0.2536245097743708	0.07874494307994158	-0.2536245097743708	0	Lee_PRIMM_UK	0.8836524814309302	0.5367035182395058
S2_BCN12_AS_NR	s__GGB3321_SGB4394	-0.3637267629720562	51.80219081939386	0.9914012814622465	Lee_Barcelona	0.19817762930765537	-0.16554913366440083	0.19817762930765537	0	Lee_Barcelona	-1.637194695787352	0.5219224192756723
S2_BCN12_AS_NR	s__GGB3588_SGB4808	0.2841036592854662	0.0	0.9914012814622465	Lee_Leeds	0.01791276672161063	0.30201642600707684	0.01791276672161063	0	Lee_Manchester	0.32360812167444963	0.3016735838074085
S2_BCN12_AS_NR	s__GGB9618_SGB15065	-0.09885770126878915	0.0	0.9914012814622465	Lee_PRIMM_NL	0.1665160445718237	-0.26537374584061285	-0.1665160445718237	0	Lee_Manchester	-0.5063217192623362	0.28689476052113133
S2_BCN12_AS_NR	s__GGB9737_SGB15309	0.13077448333228026	0.0	0.9914012814622465	Lee_PRIMM_UK	0.11659769645957149	0.24737217979185175	0.11659769645957149	0	Lee_Manchester	0.44146043621054504	0.45729141510035304
S2_BCN12_AS_NR	s__GGB9766_SGB15383	0.1523311943094388	0.0	0.9914012814622465	Lee_PRIMM_UK	0.07549059772524877	0.07684059658419004	-0.07549059772524877	0	Lee_Barcelona	-0.3577955135705659	0.4133301774970874
S2_BCN12_AS_NR	s__GGB9786_SGB15409	0.02796086996092866	53.56689988562431	0.9914012814622465	Lee_Manchester	0.19864588654343826	0.22660675650436693	0.19864588654343826	1	Lee_Manchester	-0.7492414198130918	0.4651506366753668
S2_BCN12_AS_NR	s__GGB9790_SGB15413	0.1989801031740858	0.0	0.9914012814622465	Lee_PRIMM_UK	0.018864910191298434	0.18011519298278736	-0.018864910191298434	0	Lee_PRIMM_UK	0.23416839564908826	0.33048618918840267
S2_BCN12_AS_NR	s__GGB3815_SGB5180	-0.16222069918489032	0.0	0.9914012814622465	Lee_PRIMM_NL	0.11204597972936259	-0.05017471945552773	0.11204597972936259	0	Lee_PRIMM_NL	-0.2785534745217716	0.4506489567604929
S3_EXCLUDE_LEE_SITES	s__Actinomyces_SGB17157	-0.14046929421651225	1.0626909752246234	0.9979483100114088	Lee_PRIMM_NL	0.15150035610968446	-0.2919696503261967	-0.15150035610968446	0	Lee_PRIMM_UK	-0.4128393279324604	0.3969186215958598
S3_EXCLUDE_LEE_SITES	s__Actinomyces_graevenitzii	-0.23447489821879336	67.42898871453849	0.9979483100114088	Matson_US	0.21633354288987444	-0.4508084411086678	-0.21633354288987444	0	Frankel_US	-0.8206111503180656	0.3995006508731321
S3_EXCLUDE_LEE_SITES	s__Actinomyces_sp_ICM47	0.16126375441940294	0.0	0.9979483100114088	Frankel_US	0.05446238784308366	0.2157261422624866	0.05446238784308366	0	Matson_US	0.3182483031298868	0.32218478696795905
S3_EXCLUDE_LEE_SITES	s__Actinomyces_sp_ICM58	0.08258578708873568	0.0	0.9979483100114088	Lee_PRIMM_UK	0.1016294907792159	-0.01904370369048023	-0.1016294907792159	1	Lee_PRIMM_UK	0.33257139606320685	0.3961148097190492
S3_EXCLUDE_LEE_SITES	s__Adlercreutzia_equolifaciens	-0.1326000978329164	61.244527347257126	0.9979483100114088	Matson_US	0.12923819176121876	-0.0033619060716976587	0.12923819176121876	0	Matson_US	-0.8463200150791936	0.26464486846805657
S3_EXCLUDE_LEE_SITES	s__Alloscardovia_omnicolens	-0.11088183282457287	0.0	0.9979483100114088	Lee_PRIMM_UK	0.1705191129212828	-0.28140094574585567	-0.1705191129212828	1	Lee_PRIMM_NL	-0.3910659055943775	0.4000220652213102
S3_EXCLUDE_LEE_SITES	s__Anaerococcus_SGB53821	-0.009553428617943522	13.834568566196149	0.9979483100114088	Spencer_US	0.20940982332474406	-0.2189632519426876	-0.20940982332474406	1	Matson_US	-0.3557644861629878	0.36540616705652934
S3_EXCLUDE_LEE_SITES	s__Anaerofilum_sp_BX8	0.05059220046876601	0.0	0.9979483100114088	Lee_Leeds	0.04202912779054927	0.09262132825931528	0.04202912779054927	0	Lee_Leeds	-0.6413504717775551	0.5714319494158296
S3_EXCLUDE_LEE_SITES	s__Anaerosacchariphilus_sp_NSJ_68	-0.37026781977031636	0.0	0.9979483100114088	Lee_PRIMM_UK	0.07096529541553181	-0.4412331151858482	-0.07096529541553181	0	Lee_Leeds	-0.8319671598288239	0.47128615513891875
S3_EXCLUDE_LEE_SITES	s__Anaerotruncus_colihominis	-0.26305658263705634	0.0	0.9979483100114088	Gopalakrishnan_US	0.06095919513609391	-0.20209738750096243	0.06095919513609391	0	Gopalakrishnan_US	-0.8498119287898007	0.45146492919917747
S3_EXCLUDE_LEE_SITES	s__Anaerotruncus_rubiinfantis	-0.1255659050947931	0.0	0.9979483100114088	Gopalakrishnan_US	0.04900019378856038	-0.17456609888335348	-0.04900019378856038	0	Gopalakrishnan_US	0.42268257283489796	0.28658429123853413
S3_EXCLUDE_LEE_SITES	s__Bacteroides_clarus	-0.269970862490605	0.0	0.9979483100114088	Lee_PRIMM_UK	0.12604000450743785	-0.39601086699804283	-0.12604000450743785	0	Lee_Leeds	-0.5032362912203392	0.41069713538027514
S3_EXCLUDE_LEE_SITES	s__Bacteroides_eggerthii	0.18480553300967725	73.32502482362406	0.9979483100114088	Lee_PRIMM_UK	0.1744744313703255	0.010331101639351751	-0.1744744313703255	0	Lee_PRIMM_UK	0.8910487100219034	0.34762871656248207
S3_EXCLUDE_LEE_SITES	s__Bacteroides_faecis	0.1192609054998119	0.0	0.9979483100114088	Lee_Leeds	0.03145129827262415	0.15071220377243605	0.03145129827262415	0	Lee_Leeds	-0.28087120251777903	0.2756313392313127
S3_EXCLUDE_LEE_SITES	s__Bacteroides_salyersiae	0.19210558013485496	0.0	0.9979483100114088	Spencer_US	0.07167941906119546	0.1204261610736595	-0.07167941906119546	0	Spencer_US	0.3093626833827811	0.4756422582639417
S3_EXCLUDE_LEE_SITES	s__Bifidobacterium_adolescentis	0.2259030972319288	48.6591928044044	0.9979483100114088	Lee_Leeds	0.09217980898501299	0.3180829062169418	0.09217980898501299	0	Lee_Leeds	-1.2124102838189603	0.3637296024615624
S3_EXCLUDE_LEE_SITES	s__Bifidobacterium_animalis	0.18534762976308589	0.0	0.9979483100114088	Frankel_US	0.07265186149933811	0.11269576826374778	-0.07265186149933811	0	Frankel_US	0.430288693026125	0.5520345923896303
S3_EXCLUDE_LEE_SITES	s__Bifidobacterium_bifidum	0.1972205611309607	0.0	0.9979483100114088	Gopalakrishnan_US	0.048023504019395064	0.14919705711156564	-0.048023504019395064	0	Gopalakrishnan_US	0.762147074634578	0.41349570809631603
S3_EXCLUDE_LEE_SITES	s__Bifidobacterium_dentium	-0.12559470176493853	53.30273216812219	0.9979483100114088	Frankel_US	0.2011596271186853	0.07556492535374676	0.2011596271186853	1	Frankel_US	-0.8944804240685984	0.5089892129011024
S3_EXCLUDE_LEE_SITES	s__Bifidobacterium_longum	0.22992320170694944	18.043703353532447	0.9979483100114088	Lee_PRIMM_NL	0.08113357868201937	0.14878962302493007	-0.08113357868201937	0	Gopalakrishnan_US	0.6494162935910687	0.2466108727357069
S3_EXCLUDE_LEE_SITES	s__Bilophila_wadsworthia	-0.027144520137672126	0.0	0.9979483100114088	Spencer_US	0.07146766340355495	-0.09861218354122708	-0.07146766340355495	0	Spencer_US	0.1786536216764135	0.22689978235164318
S3_EXCLUDE_LEE_SITES	s__Bittarella_massiliensis	-0.3973375930525168	0.0	0.9979483100114088	Lee_PRIMM_NL	0.09202651397376782	-0.305311079078749	0.09202651397376782	0	Lee_PRIMM_NL	-0.6536920725601519	0.3363184456109135
S3_EXCLUDE_LEE_SITES	s__Blautia_glucerasea	-0.03946052392667069	50.1337185763158	0.9979483100114088	Lee_Leeds	0.09770624299207993	0.05824571906540924	0.09770624299207993	1	Lee_Leeds	-1.063479201545324	0.41917245742560905
S3_EXCLUDE_LEE_SITES	s__Blautia_hydrogenotrophica	-0.1335725616147622	0.0	0.9979483100114088	Frankel_US	0.0957471186027059	-0.2293196802174681	-0.0957471186027059	0	Lee_Leeds	-0.7769793276054495	0.4936462338552209
S3_EXCLUDE_LEE_SITES	s__Blautia_luti	0.0044015247515924	72.02967987621193	0.9979483100114088	Frankel_US	0.14512036899388292	-0.14071884424229053	-0.14512036899388292	1	Lee_Leeds	-0.8522380594745703	0.26716113509559847
S3_EXCLUDE_LEE_SITES	s__Blautia_sp_Marseille_P3087	0.26427482970871624	27.113806261776013	0.9979483100114088	Lee_PRIMM_NL	0.1616058476804101	0.4258806773891263	0.1616058476804101	0	Frankel_US	0.6844182354123998	0.3811668133519748
S3_EXCLUDE_LEE_SITES	s__Blautia_sp_OF03_15BH	0.12127570085313664	0.0	0.9979483100114088	Frankel_US	0.1264974518344653	0.24777315268760194	0.1264974518344653	0	Frankel_US	-0.42005490948496266	0.3235193841221079
S3_EXCLUDE_LEE_SITES	s__Butyricicoccus_sp_AM29_23AC	0.08122370880009133	0.0	0.9979483100114088	Lee_Leeds	0.07660410096505307	0.1578278097651444	0.07660410096505307	0	Lee_Leeds	-0.7313412403647882	0.5150446348834711
S3_EXCLUDE_LEE_SITES	s__Butyricimonas_faecihominis	0.27523460594525967	34.79798367962542	0.9979483100114088	Lee_PRIMM_UK	0.15945120961313763	0.11578339633212202	-0.15945120961313763	0	Lee_PRIMM_UK	0.8810019387939618	0.5856162657710522
S3_EXCLUDE_LEE_SITES	s__Candidatus_Catenibacterium_tridentinum	-0.10324654359840549	43.18211762788528	0.9979483100114088	Lee_PRIMM_UK	0.16711098161512597	-0.27035752521353146	-0.16711098161512597	0	Lee_PRIMM_UK	0.5264928474779034	0.3268712438389973
S3_EXCLUDE_LEE_SITES	s__Catenibacillus_scindens	0.053575271416783914	0.0	0.9979483100114088	Frankel_US	0.07166618292686741	0.12524145434365133	0.07166618292686741	0	Frankel_US	-0.25349518870239435	0.3197222338723133
S3_EXCLUDE_LEE_SITES	s__Christensenella_hongkongensis	-0.10394979592299494	0.0	0.9979483100114088	Lee_PRIMM_NL	0.0850973407561874	-0.01885245516680754	0.0850973407561874	0	Lee_PRIMM_NL	-0.3051836573127524	0.49716077600591985
S3_EXCLUDE_LEE_SITES	s__Clostridium_fessum	0.13475145742553266	0.0	0.9979483100114088	Frankel_US	0.0682843526585084	0.06646710476702426	-0.0682843526585084	0	Frankel_US	0.6340662340423785	0.38530028004635586
S3_EXCLUDE_LEE_SITES	s__Clostridium_paraputrificum	0.1465188968616704	54.082273265072565	0.9979483100114088	Lee_PRIMM_UK	0.20325373921334794	0.34977263607501835	0.20325373921334794	1	Lee_Leeds	0.7061171770938501	0.4043604804283545
S3_EXCLUDE_LEE_SITES	s__Clostridium_saudiense	0.09320426293611037	0.0	0.9979483100114088	Frankel_US	0.0478398570108749	0.14104411994698526	0.0478398570108749	0	Lee_Leeds	0.2319157132367957	0.30602381786900673
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_1001270H_150608_G6	0.2211028317865071	0.0	0.9979483100114088	Spencer_US	0.08670585504207548	0.3078086868285826	0.08670585504207548	0	Lee_PRIMM_UK	0.5572499453125797	0.29308885524877093
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_1001270J_160509_D11	0.16935197202228636	0.0	0.9979483100114088	Lee_PRIMM_UK	0.04770209940640488	0.21705407142869124	0.04770209940640488	0	Lee_Leeds	0.30455702179251504	0.3042079558781804
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_AF12_28	0.04379112639791648	0.0	0.9979483100114088	Spencer_US	0.20567767546731536	-0.1618865490693989	-0.20567767546731536	1	Lee_Leeds	-0.38219179465086944	0.4243035719221132
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_AF20_17LB	0.06389959471619833	0.0	0.9979483100114088	Lee_PRIMM_UK	0.0728926428457527	0.13679223756195102	0.0728926428457527	0	Lee_Leeds	0.3301948711343563	0.266043225891859
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_AF27_2AA	0.0018028651542948738	50.96056911571034	0.9979483100114088	Frankel_US	0.18526102115103085	-0.18345815599673598	-0.18526102115103085	1	Lee_Leeds	-0.7067417489020226	0.33849433493506365
S3_EXCLUDE_LEE_SITES	s__Clostridium_sp_NSJ_42	0.3227019433928659	0.0	0.9979483100114088	Frankel_US	0.05665364270974349	0.3793555861026094	0.05665364270974349	0	Lee_Leeds	0.7799116027035827	0.5034744992369665
S3_EXCLUDE_LEE_SITES	s__Collinsella_SGB14861	0.1172413130898665	0.0	0.9979483100114088	Lee_PRIMM_UK	0.031140721988429904	0.0861005911014366	-0.031140721988429904	0	Lee_PRIMM_UK	0.2659976232514233	0.2641549467896736
S3_EXCLUDE_LEE_SITES	s__Collinsella_SGB14987	0.17516117769533582	0.0	0.9979483100114088	Frankel_US	0.043834444421757296	0.13132673327357852	-0.043834444421757296	0	Lee_Leeds	0.5574958971105546	0.48920028671743315
S3_EXCLUDE_LEE_SITES	s__Collinsella_SGB15196	0.05289154049774809	0.0	0.9979483100114088	Frankel_US	0.12602398173263238	0.17891552223038046	0.12602398173263238	1	Lee_Leeds	0.3700189494820195	0.3578930595528722
S3_EXCLUDE_LEE_SITES	s__Collinsella_bouchesdurhonensis	0.08420895239153944	0.0	0.9979483100114088	Lee_PRIMM_NL	0.07073192983339091	0.15494088222493035	0.07073192983339091	0	Matson_US	0.2630799689717796	0.47259024984340964
S3_EXCLUDE_LEE_SITES	s__Coprobacillus_cateniformis	-0.11459489308824092	0.0	0.9979483100114088	Lee_PRIMM_UK	0.10399194582853963	-0.21858683891678055	-0.10399194582853963	0	Matson_US	-0.46108728784545633	0.35097341189761105
S3_EXCLUDE_LEE_SITES	s__Coprococcus_SGB4669	-0.10792366158757348	0.0	0.9979483100114088	Spencer_US	0.04502817885026271	-0.06289548273731077	0.04502817885026271	0	Spencer_US	-0.22312616731972904	0.2713462330930009
S3_EXCLUDE_LEE_SITES	s__Desulfovibrio_SGB5077	0.24186541629297173	9.582103427615497	0.9979483100114088	Spencer_US	0.1493285923067774	0.3911940085997491	0.1493285923067774	0	Matson_US	0.7141423230051357	0.4107344050531497
S3_EXCLUDE_LEE_SITES	s__Desulfovibrio_piger	-0.19250146464197043	71.57447966924289	0.9979483100114088	Lee_Leeds	0.28094949684753334	0.0884480322055629	0.28094949684753334	1	Lee_Leeds	-1.3418279709650105	0.5934620420194908
S3_EXCLUDE_LEE_SITES	s__Dielma_fastidiosa	-0.14746084631588416	0.0	0.9979483100114088	Spencer_US	0.15287313940606792	-0.3003339857219521	-0.15287313940606792	0	Lee_Leeds	-0.4809485774822553	0.26685068944664575
S3_EXCLUDE_LEE_SITES	s__Dorea_formicigenerans	0.19052195022836782	0.0	0.9979483100114088	Spencer_US	0.04023726828208396	0.23075921851045178	0.04023726828208396	0	Lee_Leeds	0.5181181509371358	0.32686639364134734
S3_EXCLUDE_LEE_SITES	s__Eisenbergiella_massiliensis	0.0816856065298426	63.64708640965699	0.9979483100114088	Frankel_US	0.17762351108768631	-0.09593790455784372	-0.17762351108768631	1	Frankel_US	1.1434512668093775	0.409050208246048
S3_EXCLUDE_LEE_SITES	s__Enterocloster_SGB14313	0.2928493242126892	0.0	0.9979483100114088	Lee_PRIMM_NL	0.15127942432527167	0.14156989988741756	-0.15127942432527167	0	Lee_PRIMM_NL	0.60980366866743	0.5579608229715145
S3_EXCLUDE_LEE_SITES	s__Enterocloster_aldenensis	-0.05413500215544181	0.0	0.9979483100114088	Lee_Leeds	0.04984383408783959	-0.1039788362432814	-0.04984383408783959	0	Lee_Leeds	0.6054024586777359	0.4729323619830356
S3_EXCLUDE_LEE_SITES	s__Enterocloster_asparagiformis	-0.2126584399059231	33.122798258221195	0.9979483100114088	Frankel_US	0.134421095037911	-0.3470795349438341	-0.134421095037911	0	Gopalakrishnan_US	-0.9973234490151835	0.6739748902108833
S3_EXCLUDE_LEE_SITES	s__Enterocloster_clostridioformis	-0.12064861345985256	0.0	0.9979483100114088	Matson_US	0.07138319335201704	-0.1920318068118696	-0.07138319335201704	0	Lee_PRIMM_UK	-0.35710094427654954	0.33445560794457607
S3_EXCLUDE_LEE_SITES	s__Eubacterium_SGB6276	0.21019160046039084	17.14530758076604	0.9979483100114088	Lee_PRIMM_UK	0.1827129907668373	0.39290459122722815	0.1827129907668373	0	Frankel_US	0.5521405415765855	0.3974559032223022
S3_EXCLUDE_LEE_SITES	s__Eubacterium_sp_AF16_48	-0.18462683752649675	0.0	0.9979483100114088	Spencer_US	0.06196642792119077	-0.12266040960530598	0.06196642792119077	0	Frankel_US	-0.4116041008477704	0.3881687006871067
S3_EXCLUDE_LEE_SITES	s__Faecalibacillus_faecis	0.19665073479862508	9.545426812102441	0.9979483100114088	Lee_Leeds	0.08433633640715202	0.2809870712057771	0.08433633640715202	0	Lee_Leeds	-0.6838897185523277	0.35747532768221496
S3_EXCLUDE_LEE_SITES	s__Faecalibacillus_intestinalis	0.25912935016882943	0.0	0.9979483100114088	Lee_PRIMM_NL	0.05572427228723051	0.20340507788159892	-0.05572427228723051	0	Gopalakrishnan_US	0.726537893814339	0.3364619489907662
S3_EXCLUDE_LEE_SITES	s__Faecalibacterium_SGB15346	0.20564478314195508	0.0	0.9979483100114088	Spencer_US	0.06534804249103379	0.2709928256329889	0.06534804249103379	0	Gopalakrishnan_US	0.49352268295180424	0.2944409527502177
S3_EXCLUDE_LEE_SITES	s__Faecalicatena_contorta	0.2201317315415726	0.0	0.9979483100114088	Lee_PRIMM_NL	0.09046394296963237	0.31059567451120496	0.09046394296963237	0	Frankel_US	0.3249721198291604	0.34362824025478766
S3_EXCLUDE_LEE_SITES	s__Faecalimonas_umbilicata	-0.04826697678295856	12.151233698880993	0.9979483100114088	Spencer_US	0.15225619088433906	-0.20052316766729764	-0.15225619088433906	1	Gopalakrishnan_US	-0.4736265548293025	0.36454038014429313
S3_EXCLUDE_LEE_SITES	s__GGB14025_SGB14906	0.21667289734723288	0.0	0.9979483100114088	Frankel_US	0.02708475180712805	0.18958814554010484	-0.02708475180712805	0	Frankel_US	0.33306833162580674	0.3246579289853957
S3_EXCLUDE_LEE_SITES	s__GGB2980_SGB3962	-0.05510865073017201	0.0	0.9979483100114088	Lee_PRIMM_UK	0.060189853387463084	-0.11529850411763509	-0.060189853387463084	0	Lee_Leeds	-0.17017067039204606	0.2914817652565904
S3_EXCLUDE_LEE_SITES	s__GGB3034_SGB4030	0.18579138765648937	0.0	0.9979483100114088	Lee_PRIMM_NL	0.10447486487583725	0.08131652278065211	-0.10447486487583725	0	Lee_PRIMM_NL	0.4710516858157601	0.3591004111321901
S3_EXCLUDE_LEE_SITES	s__GGB3109_SGB4119	0.09183662406648663	0.0	0.9979483100114088	Gopalakrishnan_US	0.0674270937830906	0.024409530283396028	-0.0674270937830906	0	Gopalakrishnan_US	0.4430752111081643	0.8337421783779448
S3_EXCLUDE_LEE_SITES	s__GGB3277_SGB4327	-0.19363284576536482	0.0	0.9979483100114088	Lee_PRIMM_UK	0.11068990090692818	-0.08294294485843665	0.11068990090692818	0	Lee_PRIMM_UK	-0.4304113952130675	0.581207976397198
S3_EXCLUDE_LEE_SITES	s__GGB3304_SGB4367	0.05916533042061491	0.0	0.9979483100114088	Lee_PRIMM_UK	0.09819279921073892	-0.039027468790124004	-0.09819279921073892	1	Lee_PRIMM_UK	0.4162947256878811	0.39066502554053567
S3_EXCLUDE_LEE_SITES	s__GGB3444_SGB4594	-0.20843058233878325	2.0415433592180836	0.9979483100114088	Matson_US	0.07686362474163494	-0.2852942070804182	-0.07686362474163494	0	Lee_Leeds	-0.9957169991970487	0.5818171063029551
S3_EXCLUDE_LEE_SITES	s__GGB3463_SGB4621	-0.2308567019335331	53.00661537229448	0.9979483100114088	Frankel_US	0.2058239641123905	-0.02503273782114259	0.2058239641123905	0	Frankel_US	-0.9823009045565514	0.7942170432953758
S3_EXCLUDE_LEE_SITES	s__GGB3475_SGB4638	0.1308568906789167	0.0	0.9979483100114088	Spencer_US	0.16281848323010434	0.29367537390902104	0.16281848323010434	0	Frankel_US	0.40657349157362965	0.37912756542350073
S3_EXCLUDE_LEE_SITES	s__GGB35068_SGB47850	0.2364446556137245	26.922674302038008	0.9979483100114088	Frankel_US	0.14887728706553857	0.38532194267926306	0.14887728706553857	0	Lee_Leeds	0.816530177862509	0.47571191341095115
S3_EXCLUDE_LEE_SITES	s__GGB3534_SGB4722	-0.08139498362789306	0.0	0.9979483100114088	Lee_PRIMM_NL	0.035212098080899576	-0.046182885546993485	0.035212098080899576	0	Lee_Leeds	0.31309899264329183	0.31085299225686436
S3_EXCLUDE_LEE_SITES	s__GGB3537_SGB4727	0.10981526148792198	0.0	0.9979483100114088	Spencer_US	0.12404445375536906	-0.014229192267447078	-0.12404445375536906	1	Spencer_US	0.4388740404274088	0.42009192701253617
S3_EXCLUDE_LEE_SITES	s__GGB3570_SGB4777	0.2081972525878889	0.0	0.9979483100114088	Lee_PRIMM_UK	0.14485286634954342	0.0633443862383455	-0.14485286634954342	0	Lee_PRIMM_UK	0.5213843650886311	0.7225215193610489
S3_EXCLUDE_LEE_SITES	s__GGB3602_SGB4574	0.0814565021492804	0.0	0.9979483100114088	Matson_US	0.09047861111714654	0.17193511326642694	0.09047861111714654	0	Gopalakrishnan_US	0.38630963538907964	0.4232441194013742
S3_EXCLUDE_LEE_SITES	s__GGB3619_SGB4894	-0.029567003378324137	0.0	0.9979483100114088	Lee_PRIMM_UK	0.09560898576055024	-0.12517598913887437	-0.09560898576055024	1	Lee_PRIMM_UK	0.315726659805539	0.3361589393872096
S3_EXCLUDE_LEE_SITES	s__GGB42389_SGB59559	0.11136774915379427	0.0	0.9979483100114088	Frankel_US	0.08838481233716147	0.19975256149095574	0.08838481233716147	0	Lee_PRIMM_NL	0.27360083186293593	0.3843301452593
S3_EXCLUDE_LEE_SITES	s__GGB45491_SGB63163	-0.12841942810080328	0.0	0.9979483100114088	Frankel_US	0.08610558210091993	-0.2145250102017232	-0.08610558210091993	0	Matson_US	-0.3430969488155798	0.31574234618624947
S3_EXCLUDE_LEE_SITES	s__GGB45495_SGB63167	0.21293856667127833	0.0	0.9979483100114088	Lee_PRIMM_NL	0.1354235536392889	0.07751501303198943	-0.1354235536392889	0	Lee_PRIMM_NL	0.4915169947650697	0.5009594197184124
S3_EXCLUDE_LEE_SITES	s__GGB51510_SGB71883	-0.06428126062035001	0.0	0.9979483100114088	Spencer_US	0.09050026628701745	0.02621900566666743	0.09050026628701745	1	Matson_US	0.24792410590287434	0.39633919683435365
S3_EXCLUDE_LEE_SITES	s__GGB51647_SGB4348	0.1369496419869029	16.204548791605827	0.9979483100114088	Frankel_US	0.10174658472726172	0.035203057259641186	-0.10174658472726172	0	Frankel_US	0.7153108839761275	0.5289938544382262
S3_EXCLUDE_LEE_SITES	s__GGB51959_SGB72479	0.14527958817229125	38.04560061802991	0.9979483100114088	Lee_Leeds	0.10448701238312397	0.24976660055541522	0.10448701238312397	0	Lee_Leeds	-0.9599757733811877	0.4893199300289293
S3_EXCLUDE_LEE_SITES	s__GGB80140_SGB15224	0.16622153533118855	0.0	0.9979483100114088	Lee_PRIMM_UK	0.07463591597570014	0.09158561935548841	-0.07463591597570014	0	Gopalakrishnan_US	0.58651034084205	0.5059601510205795
S3_EXCLUDE_LEE_SITES	s__GGB9063_SGB13982	-0.14342287512107985	26.807986665154758	0.9979483100114088	Matson_US	0.15450566903234722	-0.29792854415342707	-0.15450566903234722	0	Frankel_US	-0.5333146294783894	0.31097337826646293
S3_EXCLUDE_LEE_SITES	s__GGB9176_SGB14114	0.28913828579105305	0.0	0.9979483100114088	Lee_PRIMM_NL	0.060219385137236486	0.22891890065381656	-0.060219385137236486	0	Gopalakrishnan_US	0.7372998131006138	0.33204391114521453
S3_EXCLUDE_LEE_SITES	s__GGB9293_SGB14250	0.301336421967836	0.0	0.9979483100114088	Lee_PRIMM_UK	0.09254410218665257	0.20879231978118343	-0.09254410218665257	0	Lee_PRIMM_UK	0.4982559588907008	0.3337124004979816
S3_EXCLUDE_LEE_SITES	s__GGB9296_SGB14253	-0.01648075762766597	0.0	0.9979483100114088	Matson_US	0.05309491724218543	-0.0695756748698514	-0.05309491724218543	1	Matson_US	0.18047067506140296	0.36446804290051393
S3_EXCLUDE_LEE_SITES	s__GGB9342_SGB14306	0.2173932695475744	0.0	0.9979483100114088	Lee_PRIMM_NL	0.10885273572213307	0.10854053382544133	-0.10885273572213307	0	Lee_PRIMM_NL	0.6646457819690177	0.3643944410683624
S3_EXCLUDE_LEE_SITES	s__GGB9345_SGB14311	0.2730475233580146	0.0	0.9979483100114088	Spencer_US	0.07008285330147385	0.3431303766594884	0.07008285330147385	0	Gopalakrishnan_US	0.7617803880568167	0.35182397499987006
S3_EXCLUDE_LEE_SITES	s__GGB9474_SGB14868	-0.09095299620560318	57.90141338880276	0.9979483100114088	Frankel_US	0.2638790016375019	-0.35483199784310504	-0.2638790016375019	1	Frankel_US	0.6785252179374032	0.39707029529726445
S3_EXCLUDE_LEE_SITES	s__GGB9480_SGB14874	-0.1457726216132566	0.0	0.9979483100114088	Frankel_US	0.06078806599620046	-0.20656068760945706	-0.06078806599620046	0	Matson_US	-0.2970270900862479	0.2880147950244934
S3_EXCLUDE_LEE_SITES	s__GGB9495_SGB14892	-0.13986147423513734	0.0	0.9979483100114088	Lee_PRIMM_UK	0.02878726189873504	-0.16864873613387238	-0.02878726189873504	0	Frankel_US	-0.28132705367033795	0.4715395065707533
S3_EXCLUDE_LEE_SITES	s__GGB9524_SGB14924	0.14335909839910232	35.67374259384892	0.9979483100114088	Frankel_US	0.14085451569750357	0.2842136140966059	0.14085451569750357	0	Frankel_US	-0.7317048536715615	0.31871390027895735
