domain_id	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US	0.0	0.457773044074274	0.5030899391825384	0.39824176658373817	0.4800730908319456	0.49418965792965314	0.44529863877920617	0.38945877784631266	0.3915311991633044
Gopalakrishnan_US	0.457773044074274	0.0	0.4368346369614659	0.5216269539720565	0.6032222163102883	0.6511689475893659	0.5924470851118022	0.35644838628752057	0.32656385568073787
Lee_Barcelona	0.5030899391825384	0.4368346369614659	0.0	0.5175184809533883	0.5968096276682744	0.6434861265694625	0.594816419606938	0.4641582272842964	0.40151921943678875
Lee_Leeds	0.39824176658373817	0.5216269539720565	0.5175184809533883	0.0	0.4330400701509546	0.43468033313280113	0.4113155539569585	0.49020061089929295	0.47054562970191266
Lee_Manchester	0.4800730908319456	0.6032222163102883	0.5968096276682744	0.4330400701509546	0.0	0.3551927713469969	0.31756491921131447	0.5576993360744268	0.5626092193735298
Lee_PRIMM_NL	0.49418965792965314	0.6511689475893659	0.6434861265694625	0.43468033313280113	0.3551927713469969	0.0	0.3098038865253837	0.5984839380121251	0.6077592582922652
Lee_PRIMM_UK	0.44529863877920617	0.5924470851118022	0.594816419606938	0.4113155539569585	0.31756491921131447	0.3098038865253837	0.0	0.5259206807769226	0.5444864834515294
Matson_US	0.38945877784631266	0.35644838628752057	0.4641582272842964	0.49020061089929295	0.5576993360744268	0.5984839380121251	0.5259206807769226	0.0	0.3022554757028195
Spencer_US	0.3915311991633044	0.32656385568073787	0.40151921943678875	0.47054562970191266	0.5626092193735298	0.6077592582922652	0.5444864834515294	0.3022554757028195	0.0
