scenario	model	domain_a	domain_b	auc_a_to_b	auc_b_to_a	reciprocal_mean_auc	reciprocal_min_auc	reciprocal_max_auc	absolute_directional_asymmetry	train_size_difference_absolute	response_rate_difference_absolute	same_study_family	same_country	same_treatment_scope_group	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
PRIMARY	random_forest	Frankel_US	Lee_Manchester	0.45512820512820507	0.4666666666666667	0.46089743589743587	0.45512820512820507	0.4666666666666667	0.011538461538461608	14	0.13538461538461544	0	0	1	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
PRIMARY	random_forest	Frankel_US	Lee_PRIMM_NL	0.5289256198347108	0.5	0.5144628099173554	0.5	0.5289256198347108	0.02892561983471076	16	0.015384615384615441	0	0	1	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
PRIMARY	random_forest	Frankel_US	Lee_PRIMM_UK	0.5093795093795094	0.5027777777777778	0.5060786435786435	0.5027777777777778	0.5093795093795094	0.0066017316017316086	15	0.004273504273504258	0	0	1	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
PRIMARY	random_forest	Frankel_US	Matson_US	0.36011904761904767	0.4444444444444444	0.40228174603174605	0.36011904761904767	0.4444444444444444	0.08432539682539675	1	0.2469635627530365	0	1	0	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
PRIMARY	random_forest	Frankel_US	Spencer_US	0.4609967497291441	0.65	0.5554983748645721	0.4609967497291441	0.65	0.1890032502708559	58	0.11657414750198247	0	1	0	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Barcelona	0.05555555555555556	0.24025974025974028	0.14790764790764793	0.05555555555555556	0.24025974025974028	0.18470418470418473	13	0.06000000000000005	0	0	0	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Leeds	0.3125	0.474025974025974	0.393262987012987	0.3125	0.474025974025974	0.16152597402597402	7	0.004444444444444473	0	0	0	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Manchester	0.4807692307692307	0.6753246753246753	0.578046953046953	0.4807692307692307	0.6753246753246753	0.1945554445554446	0	0.08000000000000007	0	0	0	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
PRIMARY	random_forest	Gopalakrishnan_US	Lee_PRIMM_NL	0.6033057851239669	0.6298701298701299	0.6165879574970484	0.6033057851239669	0.6298701298701299	0.026564344746162982	30	0.039999999999999925	0	0	0	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
PRIMARY	random_forest	Gopalakrishnan_US	Lee_PRIMM_UK	0.621933621933622	0.5194805194805195	0.5707070707070707	0.5194805194805195	0.621933621933622	0.10245310245310246	29	0.05111111111111111	0	0	0	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
PRIMARY	random_forest	Gopalakrishnan_US	Matson_US	0.4910714285714286	0.5	0.4955357142857143	0.4910714285714286	0.5	0.008928571428571397	13	0.19157894736842113	0	1	1	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
