train_domain	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US		0.5974025974025974	0.6666666666666666	0.23750000000000002	0.45512820512820507	0.5289256198347108	0.5093795093795094	0.36011904761904767	0.4609967497291441
Gopalakrishnan_US	0.35		0.05555555555555556	0.3125	0.4807692307692307	0.6033057851239669	0.621933621933622	0.4910714285714286	0.5736728060671722
Lee_Barcelona	0.5125	0.24025974025974028		0.43749999999999994	0.22756410256410253	0.5075757575757576	0.4083694083694084	0.2663690476190476	0.38136511375948
Lee_Leeds	0.4333333333333333	0.474025974025974	0.3333333333333333		0.5705128205128205	0.522038567493113	0.5642135642135642	0.5297619047619048	0.46153846153846156
Lee_Manchester	0.4666666666666667	0.6753246753246753	0.3055555555555555	0.175		0.49311294765840225	0.5901875901875901	0.5625	0.5390032502708559
Lee_PRIMM_NL	0.5	0.6298701298701299	0.8611111111111112	0.6000000000000001	0.34615384615384615		0.7142857142857143	0.44047619047619047	0.44582881906825567
Lee_PRIMM_UK	0.5027777777777778	0.5194805194805195	0.4444444444444445	0.3875	0.41666666666666663	0.6046831955922864		0.5178571428571429	0.5357529794149513
Matson_US	0.4444444444444444	0.5	0.13888888888888887	0.48750000000000004	0.4807692307692307	0.4297520661157025	0.5238095238095238		0.45774647887323944
Spencer_US	0.65	0.5974025974025974	0.6944444444444444	0.5375	0.36538461538461536	0.5371900826446281	0.47186147186147187	0.4583333333333333	
