domain_id	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US	0.0	0.0727642304785162	0.08056573056573058	0.06973855069093164	0.07087714402000117	0.07240103811532383	0.06176134271372367	0.04694336574035822	0.059063371581780995
Gopalakrishnan_US	0.0727642304785162	0.0	0.07725321239606954	0.08646107331821616	0.08168707482993197	0.07338528138528139	0.07848122952884858	0.0470108604845447	0.033931879280921985
Lee_Barcelona	0.08056573056573058	0.07725321239606954	0.0	0.0664525069286974	0.0739697656840514	0.0709798666941524	0.07321323591164862	0.07052750924931375	0.059569784385690126
Lee_Leeds	0.06973855069093164	0.08646107331821616	0.0664525069286974	0.0	0.05555555555555555	0.058371927895737426	0.05030654237003443	0.07011311347150946	0.0711516832773583
Lee_Manchester	0.07087714402000117	0.08168707482993197	0.0739697656840514	0.05555555555555555	0.0	0.039582766439909295	0.036730326698580666	0.06928177586824205	0.06764326624120438
Lee_PRIMM_NL	0.07240103811532383	0.07338528138528139	0.0709798666941524	0.058371927895737426	0.039582766439909295	0.0	0.039137100406941676	0.06549751000878819	0.059407540585743816
Lee_PRIMM_UK	0.06176134271372367	0.07848122952884858	0.07321323591164862	0.05030654237003443	0.036730326698580666	0.039137100406941676	0.0	0.06252182484429769	0.06305335421682991
Matson_US	0.04694336574035822	0.0470108604845447	0.07052750924931375	0.07011311347150946	0.06928177586824205	0.06549751000878819	0.06252182484429769	0.0	0.03619677568983824
Spencer_US	0.059063371581780995	0.033931879280921985	0.059569784385690126	0.0711516832773583	0.06764326624120438	0.059407540585743816	0.06305335421682991	0.03619677568983824	0.0
