train_domain	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US		0.577922077922078	0.7714285714285715	0.35	0.4871794871794871	0.5055096418732783	0.47186147186147187	0.35416666666666663	0.508667388949079
Gopalakrishnan_US	0.5138888888888888		0.11428571428571428	0.325	0.47435897435897434	0.637741046831956	0.632034632034632	0.5	0.45612134344528704
Lee_Barcelona	0.37222222222222223	0.3116883116883117		0.45625000000000004	0.39423076923076916	0.5048209366391184	0.3217893217893218	0.3258928571428571	0.5815276273022751
Lee_Leeds	0.40555555555555556	0.461038961038961	0.4285714285714286		0.5064102564102564	0.48484848484848486	0.48917748917748927	0.5892857142857143	0.46208017334777896
Lee_Manchester	0.4472222222222222	0.7467532467532467	0.14285714285714285	0.35000000000000003		0.4807162534435262	0.5050505050505052	0.6071428571428571	0.465872156013001
Lee_PRIMM_NL	0.6583333333333333	0.6558441558441558	0.6285714285714286	0.45	0.4423076923076923		0.5916305916305916	0.39285714285714285	0.4810400866738894
Lee_PRIMM_UK	0.5555555555555556	0.5454545454545454	0.2571428571428572	0.46249999999999997	0.4871794871794871	0.5702479338842975		0.4255952380952381	0.5319609967497291
Matson_US	0.5027777777777778	0.5194805194805194	0.22857142857142856	0.43749999999999994	0.5256410256410255	0.4421487603305786	0.5367965367965368		0.45070422535211263
Spencer_US	0.5472222222222223	0.6103896103896104	0.8	0.5375000000000001	0.32692307692307687	0.5895316804407713	0.5122655122655122	0.49702380952380953	
