train_domain	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US		0.6298701298701298	0.2	0.16249999999999998	0.4935897435897436	0.534435261707989	0.48629148629148633	0.3630952380952381	0.5314192849404117
Gopalakrishnan_US	0.4666666666666667		0.22857142857142856	0.35	0.5384615384615384	0.7066115702479339	0.598845598845599	0.5595238095238095	0.47833152762730224
Lee_Barcelona	0.4111111111111111	0.4675324675324675		0.6125	0.48717948717948717	0.3236914600550964	0.5281385281385281	0.47619047619047616	0.4875406283856988
Lee_Leeds	0.38055555555555554	0.4805194805194805	0.7142857142857143		0.49358974358974356	0.45041322314049587	0.5252525252525253	0.34523809523809523	0.4761646803900325
Lee_Manchester	0.44166666666666665	0.5194805194805194	0.28571428571428575	0.35		0.5440771349862259	0.6190476190476191	0.41964285714285715	0.4561213434452871
Lee_PRIMM_NL	0.46388888888888885	0.44805194805194803	0.45714285714285713	0.4875	0.3141025641025641		0.56998556998557	0.5595238095238095	0.5140845070422535
Lee_PRIMM_UK	0.4111111111111111	0.6168831168831168	0.2571428571428572	0.7375	0.3333333333333333	0.6584022038567493		0.5148809523809523	0.5471289274106175
Matson_US	0.5277777777777778	0.6688311688311688	0.31428571428571433	0.7375	0.34615384615384615	0.36914600550964183	0.49494949494949503		0.47562296858071507
Spencer_US	0.44166666666666665	0.4090909090909091	0.6000000000000001	0.55	0.3269230769230769	0.502754820936639	0.43001443001443	0.6071428571428572	
