domain_id	Frankel_US	Gopalakrishnan_US	Lee_Barcelona	Lee_Leeds	Lee_Manchester	Lee_PRIMM_NL	Lee_PRIMM_UK	Matson_US	Spencer_US
Frankel_US	0.0	1.4601102198390727	2.148005799674066	2.0000659164923533	2.0576633286376182	2.1537283003203482	1.822480321344653	1.0679491869084694	1.37106100772541
Gopalakrishnan_US	1.4601102198390727	0.0	1.7464261293987988	2.0440113218725884	2.156186223234672	2.1884513111812445	2.0629884886791996	1.1378781135158458	0.8663222398807107
Lee_Barcelona	2.148005799674066	1.7464261293987988	0.0	1.900081845184206	2.2125872071199106	2.2654600312628763	2.1906652798974484	1.9036925455120652	1.391846202645219
Lee_Leeds	2.0000659164923533	2.0440113218725884	1.900081845184206	0.0	1.5545824937549038	1.5566246650097413	1.4223043524177503	1.9771596498918715	1.8343999907642503
Lee_Manchester	2.0576633286376182	2.156186223234672	2.2125872071199106	1.5545824937549038	0.0	1.023240361097451	0.9138188960887204	2.0526455035056514	1.9981247694722843
Lee_PRIMM_NL	2.1537283003203482	2.1884513111812445	2.2654600312628763	1.5566246650097413	1.023240361097451	0.0	0.979761610673823	2.151580063750936	2.056853303314237
Lee_PRIMM_UK	1.822480321344653	2.0629884886791996	2.1906652798974484	1.4223043524177503	0.9138188960887204	0.979761610673823	0.0	1.8534931918759978	1.8951555363130812
Matson_US	1.0679491869084694	1.1378781135158458	1.9036925455120652	1.9771596498918715	2.0526455035056514	2.151580063750936	1.8534931918759978	0.0	1.085571598218901
Spencer_US	1.37106100772541	0.8663222398807107	1.391846202645219	1.8343999907642503	1.9981247694722843	2.056853303314237	1.8951555363130812	1.085571598218901	0.0
